blockname,event_id_char,event_ts,trial_start_ts,trial_num,spout,trial_num_tastant,event_ts_rel,experiment,cohort,date,solution,solution_type,solution_value
2022_06_10_abb09,lick,12978,12659,1,spout01,1,319,abb,2,6/10/2022,sucrose05,sucrose,5
2022_06_10_abb09,lick,13032,12659,1,spout01,1,373,abb,2,6/10/2022,sucrose05,sucrose,5
2022_06_10_abb09,lick,13140,12659,1,spout01,1,481,abb,2,6/10/2022,sucrose05,sucrose,5
2022_06_10_abb09,lick,13264,12659,1,spout01,1,605,abb,2,6/10/2022,sucrose05,sucrose,5
2022_06_10_abb09,lick,13395,12659,1,spout01,1,736,abb,2,6/10/2022,sucrose05,sucrose,5
2022_06_10_abb09,lick,13639,12659,1,spout01,1,980,abb,2,6/10/2022,sucrose05,sucrose,5
2022_06_10_abb09,lick,13879,12659,1,spout01,1,1220,abb,2,6/10/2022,sucrose05,sucrose,5
2022_06_10_abb09,lick,14022,12659,1,spout01,1,1363,abb,2,6/10/2022,sucrose05,sucrose,5
2022_06_10_abb09,lick,14123,12659,1,spout01,1,1464,abb,2,6/10/2022,sucrose05,sucrose,5
2022_06_10_abb09,lick,14269,12659,1,spout01,1,1610,abb,2,6/10/2022,sucrose05,sucrose,5
2022_06_10_abb09,lick,14408,12659,1,spout01,1,1749,abb,2,6/10/2022,sucrose05,sucrose,5
2022_06_10_abb09,lick,14655,12659,1,spout01,1,1996,abb,2,6/10/2022,sucrose05,sucrose,5
2022_06_10_abb09,lick,14791,12659,1,spout01,1,2132,abb,2,6/10/2022,sucrose05,sucrose,5
2022_06_10_abb09,lick,15066,12659,1,spout01,1,2407,abb,2,6/10/2022,sucrose05,sucrose,5
2022_06_10_abb09,lick,15197,12659,1,spout01,1,2538,abb,2,6/10/2022,sucrose05,sucrose,5
2022_06_10_abb09,lick,15316,12659,1,spout01,1,2657,abb,2,6/10/2022,sucrose05,sucrose,5
2022_06_10_abb09,lick,15602,12659,1,spout01,1,2943,abb,2,6/10/2022,sucrose05,sucrose,5
2022_06_10_abb09,lick_05,24754,24593,2,spout05,1,161,abb,2,6/10/2022,sucrose10,sucrose,10
