blockname,trial_start_ts,trial_num,spout,trial_num_tastant,lick_count,lick_ts_first,lick_ts_last,lick_ili_mean,trial_lick,experiment,cohort,date,solution,solution_type,solution_value
2022_04_27_abb05,12238,1,spout05,1,22,141,2878,130.33333333333334,1,abb,1,4/27/2022,sucrose00,sucrose,0
2022_04_27_abb05,23425,2,spout04,1,23,132,2881,124.95454545454545,1,abb,1,4/27/2022,sucrose10,sucrose,10
2022_04_27_abb05,38538,3,spout02,1,23,133,2978,129.3181818181818,1,abb,1,4/27/2022,sucrose30,sucrose,30
2022_04_27_abb05,51357,4,spout03,1,21,223,2972,137.45,1,abb,1,4/27/2022,sucrose05,sucrose,5
2022_04_27_abb05,65521,5,spout05,2,21,216,2860,132.2,1,abb,1,4/27/2022,sucrose00,sucrose,0
2022_04_27_abb05,77104,6,spout02,2,24,154,2984,123.04347826086956,1,abb,1,4/27/2022,sucrose30,sucrose,30
2022_04_27_abb05,89260,7,spout03,2,21,129,2880,137.55,1,abb,1,4/27/2022,sucrose05,sucrose,5
2022_04_27_abb05,104094,8,spout04,2,24,114,2886,120.52173913043478,1,abb,1,4/27/2022,sucrose10,sucrose,10
2022_04_27_abb05,116458,9,spout01,1,23,130,2874,124.72727272727273,1,abb,1,4/27/2022,sucrose20,sucrose,20
2022_04_27_abb05,131129,10,spout01,2,23,170,2863,122.4090909090909,1,abb,1,4/27/2022,sucrose20,sucrose,20
2022_04_27_abb05,143687,11,spout04,3,17,263,2490,139.1875,1,abb,1,4/27/2022,sucrose10,sucrose,10
2022_04_27_abb05,157723,12,spout05,3,22,135,2941,133.61904761904762,1,abb,1,4/27/2022,sucrose00,sucrose,0
2022_04_27_abb05,170331,13,spout01,3,24,160,2973,122.30434782608695,1,abb,1,4/27/2022,sucrose20,sucrose,20
2022_04_27_abb05,181854,14,spout03,3,11,150,2674,252.4,1,abb,1,4/27/2022,sucrose05,sucrose,5
2022_04_27_abb05,195331,15,spout02,3,23,177,2914,124.4090909090909,1,abb,1,4/27/2022,sucrose30,sucrose,30
2022_04_27_abb05,207470,16,spout02,4,23,141,2878,124.4090909090909,1,abb,1,4/27/2022,sucrose30,sucrose,30
2022_04_27_abb05,222111,17,spout03,4,8,151,1551,200,1,abb,1,4/27/2022,sucrose05,sucrose,5
2022_04_27_abb05,237556,18,spout04,4,19,131,2988,158.72222222222223,1,abb,1,4/27/2022,sucrose10,sucrose,10
2022_04_27_abb05,249714,19,spout01,4,16,159,2865,180.4,1,abb,1,4/27/2022,sucrose20,sucrose,20
2022_04_27_abb05,263560,20,spout05,4,7,113,1115,167,1,abb,1,4/27/2022,sucrose00,sucrose,0
2022_04_27_abb05,276955,21,spout05,5,20,130,2967,149.31578947368422,1,abb,1,4/27/2022,sucrose00,sucrose,0
2022_04_27_abb05,291495,22,spout05,6,16,167,2568,160.06666666666666,1,abb,1,4/27/2022,sucrose00,sucrose,0
2022_04_27_abb05,303216,23,spout04,5,18,131,2900,162.88235294117646,1,abb,1,4/27/2022,sucrose10,sucrose,10
2022_04_27_abb05,315613,24,spout03,5,11,132,2679,254.7,1,abb,1,4/27/2022,sucrose05,sucrose,5
2022_04_27_abb05,327204,25,spout02,5,22,145,2997,135.8095238095238,1,abb,1,4/27/2022,sucrose30,sucrose,30
2022_04_27_abb05,341610,26,spout01,5,13,150,2860,225.83333333333334,1,abb,1,4/27/2022,sucrose20,sucrose,20
2022_04_27_abb05,355343,27,spout04,6,8,136,1303,166.71428571428572,1,abb,1,4/27/2022,sucrose10,sucrose,10
2022_04_27_abb05,369894,28,spout03,6,7,157,1367,201.66666666666666,1,abb,1,4/27/2022,sucrose05,sucrose,5
2022_04_27_abb05,382578,29,spout02,6,22,134,2879,130.71428571428572,1,abb,1,4/27/2022,sucrose30,sucrose,30
2022_04_27_abb05,395281,30,spout01,6,7,148,2232,347.3333333333333,1,abb,1,4/27/2022,sucrose20,sucrose,20
2022_04_27_abb05,408814,31,spout04,7,9,137,1389,156.5,1,abb,1,4/27/2022,sucrose10,sucrose,10
2022_04_27_abb05,422788,32,spout04,8,14,122,2028,146.6153846153846,1,abb,1,4/27/2022,sucrose10,sucrose,10
2022_04_27_abb05,435885,33,spout01,7,10,164,2775,290.1111111111111,1,abb,1,4/27/2022,sucrose20,sucrose,20
2022_04_27_abb05,450823,34,spout05,7,6,129,736,121.4,1,abb,1,4/27/2022,sucrose00,sucrose,0
2022_04_27_abb05,461970,35,spout03,7,11,187,2923,273.6,1,abb,1,4/27/2022,sucrose05,sucrose,5
2022_04_27_abb05,477818,36,spout02,7,19,144,2974,157.22222222222223,1,abb,1,4/27/2022,sucrose30,sucrose,30
2022_04_27_abb05,489426,37,spout02,8,15,136,2470,166.71428571428572,1,abb,1,4/27/2022,sucrose30,sucrose,30
2022_04_27_abb05,504876,38,spout01,8,6,180,1757,315.4,1,abb,1,4/27/2022,sucrose20,sucrose,20
2022_04_27_abb05,517952,39,spout05,8,3,280,782,251,1,abb,1,4/27/2022,sucrose00,sucrose,0
2022_04_27_abb05,531040,40,spout03,8,8,176,1628,207.42857142857142,1,abb,1,4/27/2022,sucrose05,sucrose,5
2022_04_27_abb05,545489,41,spout03,9,9,178,2377,274.875,1,abb,1,4/27/2022,sucrose05,sucrose,5
2022_04_27_abb05,559515,42,spout03,10,9,134,2752,327.25,1,abb,1,4/27/2022,sucrose05,sucrose,5
2022_04_27_abb05,573566,43,spout02,9,13,141,2873,227.66666666666666,1,abb,1,4/27/2022,sucrose30,sucrose,30
2022_04_27_abb05,587468,44,spout05,9,3,221,508,143.5,1,abb,1,4/27/2022,sucrose00,sucrose,0
2022_04_27_abb05,600504,45,spout04,9,14,324,2992,205.23076923076923,1,abb,1,4/27/2022,sucrose10,sucrose,10
2022_04_27_abb05,615777,46,spout05,10,11,157,1630,147.3,1,abb,1,4/27/2022,sucrose00,sucrose,0
2022_04_27_abb05,631451,47,spout01,9,17,159,2930,173.1875,1,abb,1,4/27/2022,sucrose20,sucrose,20
2022_04_27_abb05,646144,48,spout01,10,12,150,2783,239.36363636363637,1,abb,1,4/27/2022,sucrose20,sucrose,20
2022_04_27_abb05,660994,49,spout04,10,8,162,2544,340.2857142857143,1,abb,1,4/27/2022,sucrose10,sucrose,10
2022_04_27_abb05,676649,50,spout02,10,16,151,2869,181.2,1,abb,1,4/27/2022,sucrose30,sucrose,30
2022_04_27_abb05,692279,51,spout05,11,2,188,354,166,1,abb,1,4/27/2022,sucrose00,sucrose,0
2022_04_27_abb05,703752,52,spout03,11,6,289,2797,501.6,1,abb,1,4/27/2022,sucrose05,sucrose,5
2022_04_27_abb05,715383,53,spout05,12,14,147,2899,211.69230769230768,1,abb,1,4/27/2022,sucrose00,sucrose,0
2022_04_27_abb05,730086,54,spout02,11,17,278,2949,166.9375,1,abb,1,4/27/2022,sucrose30,sucrose,30
2022_04_27_abb05,745713,55,spout02,12,16,280,2993,180.86666666666667,1,abb,1,4/27/2022,sucrose30,sucrose,30
2022_04_27_abb05,760790,56,spout04,11,2,196,289,93,1,abb,1,4/27/2022,sucrose10,sucrose,10
2022_04_27_abb05,773089,57,spout03,12,3,307,662,177.5,1,abb,1,4/27/2022,sucrose05,sucrose,5
2022_04_27_abb05,788470,58,spout04,12,10,204,2357,239.22222222222223,1,abb,1,4/27/2022,sucrose10,sucrose,10
2022_04_27_abb05,803572,59,spout01,11,16,178,2992,187.6,1,abb,1,4/27/2022,sucrose20,sucrose,20
2022_04_27_abb05,816652,60,spout01,12,10,298,2907,289.8888888888889,1,abb,1,4/27/2022,sucrose20,sucrose,20
2022_04_27_abb05,829376,61,spout01,13,9,294,2378,260.5,1,abb,1,4/27/2022,sucrose20,sucrose,20
2022_04_27_abb05,845374,62,spout04,13,5,423,1714,322.75,1,abb,1,4/27/2022,sucrose10,sucrose,10
2022_04_27_abb05,859712,63,spout05,13,4,260,798,179.33333333333334,1,abb,1,4/27/2022,sucrose00,sucrose,0
2022_04_27_abb05,874842,64,spout04,14,13,203,2904,225.08333333333334,1,abb,1,4/27/2022,sucrose10,sucrose,10
2022_04_27_abb05,890560,65,spout02,13,15,366,2979,186.64285714285714,1,abb,1,4/27/2022,sucrose30,sucrose,30
2022_04_27_abb05,905304,66,spout03,13,2,239,420,181,1,abb,1,4/27/2022,sucrose05,sucrose,5
2022_04_27_abb05,920918,67,spout03,14,7,267,2752,414.1666666666667,1,abb,1,4/27/2022,sucrose05,sucrose,5
2022_04_27_abb05,934757,68,spout01,14,7,289,2433,357.3333333333333,1,abb,1,4/27/2022,sucrose20,sucrose,20
2022_04_27_abb05,947792,69,spout02,14,13,386,2660,189.5,1,abb,1,4/27/2022,sucrose30,sucrose,30
2022_04_27_abb05,963010,70,spout05,14,2,208,386,178,1,abb,1,4/27/2022,sucrose00,sucrose,0
2022_04_27_abb05,976943,71,spout02,15,14,439,2965,194.30769230769232,1,abb,1,4/27/2022,sucrose30,sucrose,30
2022_04_27_abb05,990295,72,spout03,15,2,257,364,107,1,abb,1,4/27/2022,sucrose05,sucrose,5
2022_04_27_abb05,1006245,73,spout01,15,7,263,2346,347.1666666666667,1,abb,1,4/27/2022,sucrose20,sucrose,20
2022_04_27_abb05,1020675,74,spout04,15,4,409,808,133,1,abb,1,4/27/2022,sucrose10,sucrose,10
2022_04_27_abb05,1033922,75,spout02,16,13,408,2815,200.58333333333334,1,abb,1,4/27/2022,sucrose30,sucrose,30
2022_04_27_abb05,1046151,76,spout05,15,1,414,414,NA,1,abb,1,4/27/2022,sucrose00,sucrose,0
2022_04_27_abb05,1057517,77,spout01,16,8,336,2636,328.57142857142856,1,abb,1,4/27/2022,sucrose20,sucrose,20
2022_04_27_abb05,1070554,78,spout03,16,2,351,454,103,1,abb,1,4/27/2022,sucrose05,sucrose,5
2022_04_27_abb05,1083494,79,spout05,16,0,NA,NA,NA,0,abb,1,4/27/2022,sucrose00,sucrose,0
2022_04_27_abb05,1095742,80,spout04,16,9,300,2586,285.75,1,abb,1,4/27/2022,sucrose10,sucrose,10
2022_04_27_abb05,1108379,81,spout01,17,11,332,2829,249.7,1,abb,1,4/27/2022,sucrose20,sucrose,20
2022_04_27_abb05,1123237,82,spout02,17,11,400,2769,236.9,1,abb,1,4/27/2022,sucrose30,sucrose,30
2022_04_27_abb05,1135341,83,spout02,18,1,405,405,NA,1,abb,1,4/27/2022,sucrose30,sucrose,30
