blockname,spout,lick_count_trial_mean,lick_count_total,lick_ts_first_mean,lick_ts_last_mean,lick_ili_mean_mean,trial_lick_proportion,experiment,cohort,date,solution,solution_type,solution_value
2022_05_25_abb07,spout01,7.6,152,452.15384615384613,2021.4615384615386,148.37081777155308,0.65,abb,2,5/25/2022,sucrose20,sucrose,20
2022_05_25_abb07,spout02,14.2,284,255.0625,2604.9375,147.19998464965695,0.8,abb,2,5/25/2022,sucrose30,sucrose,30
2022_05_25_abb07,spout03,4.5,90,272.1875,1022.75,178.78076252723312,0.8,abb,2,5/25/2022,sucrose05,sucrose,5
2022_05_25_abb07,spout04,3.65,73,248.25,1436.375,146.28352272727273,0.4,abb,2,5/25/2022,sucrose10,sucrose,10
2022_05_25_abb07,spout05,2.05,41,276.6666666666667,586.5833333333334,128.825,0.6,abb,2,5/25/2022,sucrose00,sucrose,0
