blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_06_14_abb12,0,spout01,nacl100,1,0.5,0.5,0.7071067811865476
2022_06_14_abb12,0,spout02,nacl150,2,1,1,0
2022_06_14_abb12,0,spout03,nacl025,2,1,1,1.4142135623730951
2022_06_14_abb12,0,spout04,nacl050,0,0,0,0
2022_06_14_abb12,0,spout05,nacl000,31,15.5,15.5,12.020815280171307
2022_06_14_abb12,10,spout01,nacl100,3,1.5,1.5,0.7071067811865476
2022_06_14_abb12,10,spout02,nacl150,0,0,0,0
2022_06_14_abb12,10,spout03,nacl025,2,1,1,0
2022_06_14_abb12,10,spout04,nacl050,1,0.5,0.5,0.7071067811865476
2022_06_14_abb12,10,spout05,nacl000,4,2,2,2.8284271247461903
2022_06_14_abb12,20,spout01,nacl100,1,0.5,0.5,0.7071067811865476
2022_06_14_abb12,20,spout02,nacl150,1,0.5,0.5,0.7071067811865476
2022_06_14_abb12,20,spout03,nacl025,0,0,0,0
2022_06_14_abb12,20,spout04,nacl050,0,0,0,0
2022_06_14_abb12,20,spout05,nacl000,0,0,0,0
2022_06_14_abb12,30,spout01,nacl100,0,0,0,0
2022_06_14_abb12,30,spout02,nacl150,0,0,0,0
2022_06_14_abb12,30,spout03,nacl025,0,0,0,0
2022_06_14_abb12,30,spout04,nacl050,1,0.5,0.5,0.7071067811865476
2022_06_14_abb12,30,spout05,nacl000,0,0,0,0
2022_06_14_abb12,40,spout01,nacl100,2,1,1,0
2022_06_14_abb12,40,spout02,nacl150,0,0,0,0
2022_06_14_abb12,40,spout03,nacl025,0,0,0,0
2022_06_14_abb12,40,spout04,nacl050,1,0.5,0.5,0.7071067811865476
2022_06_14_abb12,40,spout05,nacl000,10,5,5,7.0710678118654755
2022_06_14_abb12,50,spout01,nacl100,2,1,1,1.4142135623730951
2022_06_14_abb12,50,spout02,nacl150,1,0.5,0.5,0.7071067811865476
2022_06_14_abb12,50,spout03,nacl025,1,0.5,0.5,0.7071067811865476
2022_06_14_abb12,50,spout04,nacl050,1,0.5,0.5,0.7071067811865476
2022_06_14_abb12,50,spout05,nacl000,5,2.5,2.5,0.7071067811865476
2022_06_14_abb12,60,spout01,nacl100,0,0,0,0
2022_06_14_abb12,60,spout02,nacl150,2,1,1,0
2022_06_14_abb12,60,spout03,nacl025,1,0.5,0.5,0.7071067811865476
2022_06_14_abb12,60,spout04,nacl050,0,0,0,0
2022_06_14_abb12,60,spout05,nacl000,27,13.5,13.5,9.192388155425117
2022_06_14_abb12,70,spout01,nacl100,2,1,1,0
2022_06_14_abb12,70,spout02,nacl150,2,1,1,0
2022_06_14_abb12,70,spout03,nacl025,7,3.5,3.5,0.7071067811865476
2022_06_14_abb12,70,spout04,nacl050,3,1.5,1.5,2.1213203435596424
2022_06_14_abb12,70,spout05,nacl000,18,9,9,8.48528137423857
2022_06_14_abb12,80,spout01,nacl100,4,2,2,1.4142135623730951
2022_06_14_abb12,80,spout02,nacl150,0,0,0,0
2022_06_14_abb12,80,spout03,nacl025,22,11,11,5.656854249492381
2022_06_14_abb12,80,spout04,nacl050,3,1.5,1.5,0.7071067811865476
2022_06_14_abb12,80,spout05,nacl000,42,21,21,2.8284271247461903
2022_06_14_abb12,90,spout01,nacl100,1,0.5,0.5,0.7071067811865476
2022_06_14_abb12,90,spout02,nacl150,0,0,0,0
2022_06_14_abb12,90,spout03,nacl025,4,2,2,1.4142135623730951
2022_06_14_abb12,90,spout04,nacl050,2,1,1,1.4142135623730951
2022_06_14_abb12,90,spout05,nacl000,23,11.5,11.5,16.263455967290593
