blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_06_16_abb08,0,spout01,nacl000,35,17.5,17.5,6.363961030678928
2022_06_16_abb08,0,spout02,nacl050,1,0.5,0.5,0.7071067811865476
2022_06_16_abb08,0,spout03,nacl150,19,9.5,9.5,3.5355339059327378
2022_06_16_abb08,0,spout04,nacl100,20,10,10,2.8284271247461903
2022_06_16_abb08,0,spout05,nacl025,19,9.5,9.5,13.435028842544403
2022_06_16_abb08,10,spout01,nacl000,21,10.5,10.5,14.849242404917497
2022_06_16_abb08,10,spout02,nacl050,18,9,9,11.313708498984761
2022_06_16_abb08,10,spout03,nacl150,7,3.5,3.5,2.1213203435596424
2022_06_16_abb08,10,spout04,nacl100,16,8,8,5.656854249492381
2022_06_16_abb08,10,spout05,nacl025,40,20,20,1.4142135623730951
2022_06_16_abb08,20,spout01,nacl000,45,22.5,22.5,0.7071067811865476
2022_06_16_abb08,20,spout02,nacl050,40,20,20,4.242640687119285
2022_06_16_abb08,20,spout03,nacl150,2,1,1,0
2022_06_16_abb08,20,spout04,nacl100,9,4.5,4.5,0.7071067811865476
2022_06_16_abb08,20,spout05,nacl025,42,21,21,0
2022_06_16_abb08,30,spout01,nacl000,43,21.5,21.5,0.7071067811865476
2022_06_16_abb08,30,spout02,nacl050,35,17.5,17.5,0.7071067811865476
2022_06_16_abb08,30,spout03,nacl150,6,3,3,1.4142135623730951
2022_06_16_abb08,30,spout04,nacl100,6,3,3,0
2022_06_16_abb08,30,spout05,nacl025,43,21.5,21.5,0.7071067811865476
2022_06_16_abb08,40,spout01,nacl000,21,10.5,10.5,14.849242404917497
2022_06_16_abb08,40,spout02,nacl050,28,14,14,4.242640687119285
2022_06_16_abb08,40,spout03,nacl150,2,1,1,0
2022_06_16_abb08,40,spout04,nacl100,15,7.5,7.5,0.7071067811865476
2022_06_16_abb08,40,spout05,nacl025,22,11,11,15.556349186104045
2022_06_16_abb08,50,spout01,nacl000,45,22.5,22.5,0.7071067811865476
2022_06_16_abb08,50,spout02,nacl050,25,12.5,12.5,3.5355339059327378
2022_06_16_abb08,50,spout03,nacl150,6,3,3,1.4142135623730951
2022_06_16_abb08,50,spout04,nacl100,7,3.5,3.5,3.5355339059327378
2022_06_16_abb08,50,spout05,nacl025,21,10.5,10.5,14.849242404917497
2022_06_16_abb08,60,spout01,nacl000,39,19.5,19.5,0.7071067811865476
2022_06_16_abb08,60,spout02,nacl050,12,6,6,8.48528137423857
2022_06_16_abb08,60,spout03,nacl150,5,2.5,2.5,0.7071067811865476
2022_06_16_abb08,60,spout04,nacl100,6,3,3,0
2022_06_16_abb08,60,spout05,nacl025,43,21.5,21.5,2.1213203435596424
2022_06_16_abb08,70,spout01,nacl000,23,11.5,11.5,16.263455967290593
2022_06_16_abb08,70,spout02,nacl050,0,0,0,0
2022_06_16_abb08,70,spout03,nacl150,2,1,1,1.4142135623730951
2022_06_16_abb08,70,spout04,nacl100,2,1,1,0
2022_06_16_abb08,70,spout05,nacl025,33,16.5,16.5,3.5355339059327378
2022_06_16_abb08,80,spout01,nacl000,36,18,18,1.4142135623730951
2022_06_16_abb08,80,spout02,nacl050,1,0.5,0.5,0.7071067811865476
2022_06_16_abb08,80,spout03,nacl150,0,0,0,0
2022_06_16_abb08,80,spout04,nacl100,0,0,0,0
2022_06_16_abb08,80,spout05,nacl025,0,0,0,0
2022_06_16_abb08,90,spout01,nacl000,45,22.5,22.5,0.7071067811865476
2022_06_16_abb08,90,spout02,nacl050,11,5.5,5.5,6.363961030678928
2022_06_16_abb08,90,spout03,nacl150,2,1,1,1.4142135623730951
2022_06_16_abb08,90,spout04,nacl100,0,0,0,0
2022_06_16_abb08,90,spout05,nacl025,0,0,0,0
