blockname,trial_split,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_06_13_abb12,0,153,15.3,19,10.154911236550628
2022_06_13_abb12,10,93,9.3,8,8.55115326854935
2022_06_13_abb12,20,103,10.3,6.5,8.743886753358346
2022_06_13_abb12,30,55,5.5,3.5,5.835713800003866
2022_06_13_abb12,40,32,3.2,3,3.2591750830880843
2022_06_13_abb12,50,11,1.1,1,0.31622776601683794
2022_06_13_abb12,60,5,0.5,0,0.7071067811865476
2022_06_13_abb12,70,14,1.4,1,1.505545305418162
2022_06_13_abb12,80,8,0.8,0,1.1352924243950935
2022_06_13_abb12,90,61,6.1,4,5.8013408411810765
