blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_02_abb03,0,spout01,sucrose10,23,11.5,11.5,13.435028842544403
2022_05_02_abb03,0,spout02,sucrose00,10,5,5,0
2022_05_02_abb03,0,spout03,sucrose30,32,16,16,2.8284271247461903
2022_05_02_abb03,0,spout04,sucrose05,16,8,8,2.8284271247461903
2022_05_02_abb03,0,spout05,sucrose20,43,21.5,21.5,2.1213203435596424
2022_05_02_abb03,10,spout01,sucrose10,11,5.5,5.5,2.1213203435596424
2022_05_02_abb03,10,spout02,sucrose00,15,7.5,7.5,0.7071067811865476
2022_05_02_abb03,10,spout03,sucrose30,28,14,14,0
2022_05_02_abb03,10,spout04,sucrose05,13,6.5,6.5,4.949747468305833
2022_05_02_abb03,10,spout05,sucrose20,25,12.5,12.5,0.7071067811865476
2022_05_02_abb03,20,spout01,sucrose10,4,2,2,2.8284271247461903
2022_05_02_abb03,20,spout02,sucrose00,14,7,7,0
2022_05_02_abb03,20,spout03,sucrose30,27,13.5,13.5,0.7071067811865476
2022_05_02_abb03,20,spout04,sucrose05,4,2,2,2.8284271247461903
2022_05_02_abb03,20,spout05,sucrose20,34,17,17,4.242640687119285
2022_05_02_abb03,30,spout01,sucrose10,9,4.5,4.5,6.363961030678928
2022_05_02_abb03,30,spout02,sucrose00,10,5,5,2.8284271247461903
2022_05_02_abb03,30,spout03,sucrose30,12,6,6,8.48528137423857
2022_05_02_abb03,30,spout04,sucrose05,19,9.5,9.5,6.363961030678928
2022_05_02_abb03,30,spout05,sucrose20,9,4.5,4.5,6.363961030678928
2022_05_02_abb03,40,spout01,sucrose10,0,0,0,0
2022_05_02_abb03,40,spout02,sucrose00,6,3,3,4.242640687119285
2022_05_02_abb03,40,spout03,sucrose30,0,0,0,0
2022_05_02_abb03,40,spout04,sucrose05,8,4,4,5.656854249492381
2022_05_02_abb03,40,spout05,sucrose20,20,10,10,14.142135623730951
2022_05_02_abb03,50,spout01,sucrose10,0,0,0,0
2022_05_02_abb03,50,spout02,sucrose00,3,1.5,1.5,2.1213203435596424
2022_05_02_abb03,50,spout03,sucrose30,0,0,0,0
2022_05_02_abb03,50,spout04,sucrose05,0,0,0,0
2022_05_02_abb03,50,spout05,sucrose20,0,0,0,0
2022_05_02_abb03,60,spout01,sucrose10,0,0,0,0
2022_05_02_abb03,60,spout02,sucrose00,0,0,0,0
2022_05_02_abb03,60,spout03,sucrose30,0,0,0,0
2022_05_02_abb03,60,spout04,sucrose05,0,0,0,0
2022_05_02_abb03,60,spout05,sucrose20,0,0,0,0
2022_05_02_abb03,70,spout01,sucrose10,0,0,0,0
2022_05_02_abb03,70,spout02,sucrose00,0,0,0,0
2022_05_02_abb03,70,spout03,sucrose30,0,0,0,0
2022_05_02_abb03,70,spout04,sucrose05,0,0,0,0
2022_05_02_abb03,70,spout05,sucrose20,0,0,0,0
2022_05_02_abb03,80,spout01,sucrose10,14,7,7,9.899494936611665
2022_05_02_abb03,80,spout02,sucrose00,16,8,8,8.48528137423857
2022_05_02_abb03,80,spout03,sucrose30,14,7,7,9.899494936611665
2022_05_02_abb03,80,spout04,sucrose05,4,2,2,2.8284271247461903
2022_05_02_abb03,80,spout05,sucrose20,9,4.5,4.5,6.363961030678928
2022_05_02_abb03,90,spout01,sucrose10,0,0,0,0
2022_05_02_abb03,90,spout02,sucrose00,3,1.5,1.5,2.1213203435596424
2022_05_02_abb03,90,spout03,sucrose30,0,0,0,0
2022_05_02_abb03,90,spout04,sucrose05,2,1,1,1.4142135623730951
2022_05_02_abb03,90,spout05,sucrose20,0,0,0,0
