blockname,event_id_char,event_ts,trial_start_ts,trial_num,spout,trial_num_tastant,event_ts_rel,experiment,cohort,date,solution,solution_type,solution_value
2022_05_02_abb04,lick_03,11010,10852,1,spout03,1,158,abb,1,5/2/2022,sucrose30,sucrose,30
2022_05_02_abb04,lick_03,11188,10852,1,spout03,1,336,abb,1,5/2/2022,sucrose30,sucrose,30
2022_05_02_abb04,lick_03,11419,10852,1,spout03,1,567,abb,1,5/2/2022,sucrose30,sucrose,30
2022_05_02_abb04,lick_03,11528,10852,1,spout03,1,676,abb,1,5/2/2022,sucrose30,sucrose,30
2022_05_02_abb04,lick_03,11770,10852,1,spout03,1,918,abb,1,5/2/2022,sucrose30,sucrose,30
2022_05_02_abb04,lick_03,11879,10852,1,spout03,1,1027,abb,1,5/2/2022,sucrose30,sucrose,30
2022_05_02_abb04,lick_03,12135,10852,1,spout03,1,1283,abb,1,5/2/2022,sucrose30,sucrose,30
2022_05_02_abb04,lick_03,12262,10852,1,spout03,1,1410,abb,1,5/2/2022,sucrose30,sucrose,30
2022_05_02_abb04,lick_03,12390,10852,1,spout03,1,1538,abb,1,5/2/2022,sucrose30,sucrose,30
2022_05_02_abb04,lick_03,12645,10852,1,spout03,1,1793,abb,1,5/2/2022,sucrose30,sucrose,30
2022_05_02_abb04,lick_03,12772,10852,1,spout03,1,1920,abb,1,5/2/2022,sucrose30,sucrose,30
2022_05_02_abb04,lick_03,12889,10852,1,spout03,1,2037,abb,1,5/2/2022,sucrose30,sucrose,30
2022_05_02_abb04,lick_03,13027,10852,1,spout03,1,2175,abb,1,5/2/2022,sucrose30,sucrose,30
2022_05_02_abb04,lick_03,13147,10852,1,spout03,1,2295,abb,1,5/2/2022,sucrose30,sucrose,30
2022_05_02_abb04,lick_03,13414,10852,1,spout03,1,2562,abb,1,5/2/2022,sucrose30,sucrose,30
2022_05_02_abb04,lick_03,13541,10852,1,spout03,1,2689,abb,1,5/2/2022,sucrose30,sucrose,30
2022_05_02_abb04,lick_03,13669,10852,1,spout03,1,2817,abb,1,5/2/2022,sucrose30,sucrose,30
2022_05_02_abb04,lick_03,13797,10852,1,spout03,1,2945,abb,1,5/2/2022,sucrose30,sucrose,30
2022_05_02_abb04,lick_05,22688,22537,2,spout05,1,151,abb,1,5/2/2022,sucrose20,sucrose,20
2022_05_02_abb04,lick_05,22862,22537,2,spout05,1,325,abb,1,5/2/2022,sucrose20,sucrose,20
2022_05_02_abb04,lick_05,22967,22537,2,spout05,1,430,abb,1,5/2/2022,sucrose20,sucrose,20
2022_05_02_abb04,lick_05,23222,22537,2,spout05,1,685,abb,1,5/2/2022,sucrose20,sucrose,20
2022_05_02_abb04,lick_05,23326,22537,2,spout05,1,789,abb,1,5/2/2022,sucrose20,sucrose,20
2022_05_02_abb04,lick_05,23474,22537,2,spout05,1,937,abb,1,5/2/2022,sucrose20,sucrose,20
2022_05_02_abb04,lick_05,23577,22537,2,spout05,1,1040,abb,1,5/2/2022,sucrose20,sucrose,20
2022_05_02_abb04,lick_05,23701,22537,2,spout05,1,1164,abb,1,5/2/2022,sucrose20,sucrose,20
2022_05_02_abb04,lick_05,23836,22537,2,spout05,1,1299,abb,1,5/2/2022,sucrose20,sucrose,20
2022_05_02_abb04,lick_05,23945,22537,2,spout05,1,1408,abb,1,5/2/2022,sucrose20,sucrose,20
2022_05_02_abb04,lick_05,24076,22537,2,spout05,1,1539,abb,1,5/2/2022,sucrose20,sucrose,20
