blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_11_abb01,0,spout01,nacl050,0,0,0,0
2022_05_11_abb01,0,spout02,nacl025,3,1.5,1.5,2.1213203435596424
2022_05_11_abb01,0,spout03,nacl100,2,1,1,0
2022_05_11_abb01,0,spout04,nacl000,38,19,19,1.4142135623730951
2022_05_11_abb01,0,spout05,nacl150,2,1,1,0
2022_05_11_abb01,10,spout01,nacl050,0,0,0,0
2022_05_11_abb01,10,spout02,nacl025,0,0,0,0
2022_05_11_abb01,10,spout03,nacl100,2,1,1,0
2022_05_11_abb01,10,spout04,nacl000,35,17.5,17.5,0.7071067811865476
2022_05_11_abb01,10,spout05,nacl150,7,3.5,3.5,3.5355339059327378
2022_05_11_abb01,20,spout01,nacl050,4,2,2,0
2022_05_11_abb01,20,spout02,nacl025,35,17.5,17.5,2.1213203435596424
2022_05_11_abb01,20,spout03,nacl100,3,1.5,1.5,0.7071067811865476
2022_05_11_abb01,20,spout04,nacl000,37,18.5,18.5,2.1213203435596424
2022_05_11_abb01,20,spout05,nacl150,8,4,4,0
2022_05_11_abb01,30,spout01,nacl050,35,17.5,17.5,0.7071067811865476
2022_05_11_abb01,30,spout02,nacl025,30,15,15,1.4142135623730951
2022_05_11_abb01,30,spout03,nacl100,3,1.5,1.5,0.7071067811865476
2022_05_11_abb01,30,spout04,nacl000,40,20,20,1.4142135623730951
2022_05_11_abb01,30,spout05,nacl150,3,1.5,1.5,0.7071067811865476
2022_05_11_abb01,40,spout01,nacl050,11,5.5,5.5,4.949747468305833
2022_05_11_abb01,40,spout02,nacl025,30,15,15,0
2022_05_11_abb01,40,spout03,nacl100,7,3.5,3.5,2.1213203435596424
2022_05_11_abb01,40,spout04,nacl000,37,18.5,18.5,0.7071067811865476
2022_05_11_abb01,40,spout05,nacl150,2,1,1,0
2022_05_11_abb01,50,spout01,nacl050,31,15.5,15.5,0.7071067811865476
2022_05_11_abb01,50,spout02,nacl025,17,8.5,8.5,10.606601717798213
2022_05_11_abb01,50,spout03,nacl100,4,2,2,1.4142135623730951
2022_05_11_abb01,50,spout04,nacl000,39,19.5,19.5,0.7071067811865476
2022_05_11_abb01,50,spout05,nacl150,5,2.5,2.5,2.1213203435596424
2022_05_11_abb01,60,spout01,nacl050,36,18,18,1.4142135623730951
2022_05_11_abb01,60,spout02,nacl025,28,14,14,0
2022_05_11_abb01,60,spout03,nacl100,5,2.5,2.5,0.7071067811865476
2022_05_11_abb01,60,spout04,nacl000,38,19,19,0
2022_05_11_abb01,60,spout05,nacl150,2,1,1,0
2022_05_11_abb01,70,spout01,nacl050,19,9.5,9.5,12.020815280171307
2022_05_11_abb01,70,spout02,nacl025,28,14,14,1.4142135623730951
2022_05_11_abb01,70,spout03,nacl100,3,1.5,1.5,0.7071067811865476
2022_05_11_abb01,70,spout04,nacl000,40,20,20,1.4142135623730951
2022_05_11_abb01,70,spout05,nacl150,2,1,1,0
2022_05_11_abb01,80,spout01,nacl050,24,12,12,2.8284271247461903
2022_05_11_abb01,80,spout02,nacl025,26,13,13,0
2022_05_11_abb01,80,spout03,nacl100,6,3,3,2.8284271247461903
2022_05_11_abb01,80,spout04,nacl000,20,10,10,14.142135623730951
2022_05_11_abb01,80,spout05,nacl150,3,1.5,1.5,0.7071067811865476
2022_05_11_abb01,90,spout01,nacl050,15,7.5,7.5,9.192388155425117
2022_05_11_abb01,90,spout02,nacl025,25,12.5,12.5,2.1213203435596424
2022_05_11_abb01,90,spout03,nacl100,3,1.5,1.5,0.7071067811865476
2022_05_11_abb01,90,spout04,nacl000,36,18,18,2.8284271247461903
2022_05_11_abb01,90,spout05,nacl150,6,3,3,1.4142135623730951
