blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_06_17_abb09,0,spout01,nacl150,1,0.5,0.5,0.7071067811865476
2022_06_17_abb09,0,spout02,nacl000,9,4.5,4.5,6.363961030678928
2022_06_17_abb09,0,spout03,nacl050,23,11.5,11.5,0.7071067811865476
2022_06_17_abb09,0,spout04,nacl025,34,17,17,1.4142135623730951
2022_06_17_abb09,0,spout05,nacl100,14,7,7,1.4142135623730951
2022_06_17_abb09,10,spout01,nacl150,3,1.5,1.5,0.7071067811865476
2022_06_17_abb09,10,spout02,nacl000,8,4,4,5.656854249492381
2022_06_17_abb09,10,spout03,nacl050,23,11.5,11.5,0.7071067811865476
2022_06_17_abb09,10,spout04,nacl025,33,16.5,16.5,2.1213203435596424
2022_06_17_abb09,10,spout05,nacl100,11,5.5,5.5,4.949747468305833
2022_06_17_abb09,20,spout01,nacl150,4,2,2,0
2022_06_17_abb09,20,spout02,nacl000,0,0,0,0
2022_06_17_abb09,20,spout03,nacl050,25,12.5,12.5,0.7071067811865476
2022_06_17_abb09,20,spout04,nacl025,32,16,16,1.4142135623730951
2022_06_17_abb09,20,spout05,nacl100,4,2,2,1.4142135623730951
2022_06_17_abb09,30,spout01,nacl150,1,0.5,0.5,0.7071067811865476
2022_06_17_abb09,30,spout02,nacl000,0,0,0,0
2022_06_17_abb09,30,spout03,nacl050,20,10,10,0
2022_06_17_abb09,30,spout04,nacl025,36,18,18,1.4142135623730951
2022_06_17_abb09,30,spout05,nacl100,16,8,8,1.4142135623730951
2022_06_17_abb09,40,spout01,nacl150,1,0.5,0.5,0.7071067811865476
2022_06_17_abb09,40,spout02,nacl000,0,0,0,0
2022_06_17_abb09,40,spout03,nacl050,26,13,13,2.8284271247461903
2022_06_17_abb09,40,spout04,nacl025,33,16.5,16.5,2.1213203435596424
2022_06_17_abb09,40,spout05,nacl100,11,5.5,5.5,6.363961030678928
2022_06_17_abb09,50,spout01,nacl150,0,0,0,0
2022_06_17_abb09,50,spout02,nacl000,0,0,0,0
2022_06_17_abb09,50,spout03,nacl050,27,13.5,13.5,0.7071067811865476
2022_06_17_abb09,50,spout04,nacl025,33,16.5,16.5,0.7071067811865476
2022_06_17_abb09,50,spout05,nacl100,11,5.5,5.5,2.1213203435596424
2022_06_17_abb09,60,spout01,nacl150,0,0,0,0
2022_06_17_abb09,60,spout02,nacl000,0,0,0,0
2022_06_17_abb09,60,spout03,nacl050,23,11.5,11.5,2.1213203435596424
2022_06_17_abb09,60,spout04,nacl025,37,18.5,18.5,2.1213203435596424
2022_06_17_abb09,60,spout05,nacl100,6,3,3,2.8284271247461903
2022_06_17_abb09,70,spout01,nacl150,0,0,0,0
2022_06_17_abb09,70,spout02,nacl000,0,0,0,0
2022_06_17_abb09,70,spout03,nacl050,20,10,10,1.4142135623730951
2022_06_17_abb09,70,spout04,nacl025,33,16.5,16.5,2.1213203435596424
2022_06_17_abb09,70,spout05,nacl100,5,2.5,2.5,0.7071067811865476
2022_06_17_abb09,80,spout01,nacl150,0,0,0,0
2022_06_17_abb09,80,spout02,nacl000,0,0,0,0
2022_06_17_abb09,80,spout03,nacl050,9,4.5,4.5,4.949747468305833
2022_06_17_abb09,80,spout04,nacl025,34,17,17,1.4142135623730951
2022_06_17_abb09,80,spout05,nacl100,1,0.5,0.5,0.7071067811865476
2022_06_17_abb09,90,spout01,nacl150,2,1,1,1.4142135623730951
2022_06_17_abb09,90,spout02,nacl000,0,0,0,0
2022_06_17_abb09,90,spout03,nacl050,20,10,10,1.4142135623730951
2022_06_17_abb09,90,spout04,nacl025,33,16.5,16.5,2.1213203435596424
2022_06_17_abb09,90,spout05,nacl100,3,1.5,1.5,0.7071067811865476
