blockname,trial_start_ts,trial_num,spout,trial_num_tastant,lick_count,lick_ts_first,lick_ts_last,lick_ili_mean,trial_lick,experiment,cohort,date,solution,solution_type,solution_value
2022_06_16_abb10,10431,1,spout03,1,6,309,1635,265.2,1,abb,2,6/16/2022,nacl150,nacl,1.5
2022_06_16_abb10,25016,2,spout02,1,14,372,2820,188.30769230769232,1,abb,2,6/16/2022,nacl050,nacl,0.5
2022_06_16_abb10,40056,3,spout04,1,6,197,1527,266,1,abb,2,6/16/2022,nacl100,nacl,1
2022_06_16_abb10,52864,4,spout05,1,20,214,2880,140.31578947368422,1,abb,2,6/16/2022,nacl025,nacl,0.25
2022_06_16_abb10,66744,5,spout03,2,2,167,731,564,1,abb,2,6/16/2022,nacl150,nacl,1.5
2022_06_16_abb10,80702,6,spout05,2,19,241,2980,152.16666666666666,1,abb,2,6/16/2022,nacl025,nacl,0.25
2022_06_16_abb10,95314,7,spout04,2,1,221,221,NA,1,abb,2,6/16/2022,nacl100,nacl,1
2022_06_16_abb10,107917,8,spout02,2,16,359,2940,172.06666666666666,1,abb,2,6/16/2022,nacl050,nacl,0.5
2022_06_16_abb10,122358,9,spout01,1,21,353,2918,128.25,1,abb,2,6/16/2022,nacl000,nacl,0
2022_06_16_abb10,137967,10,spout01,2,22,296,2928,125.33333333333333,1,abb,2,6/16/2022,nacl000,nacl,0
2022_06_16_abb10,151085,11,spout03,3,2,213,309,96,1,abb,2,6/16/2022,nacl150,nacl,1.5
2022_06_16_abb10,165602,12,spout01,3,22,351,2987,125.52380952380952,1,abb,2,6/16/2022,nacl000,nacl,0
2022_06_16_abb10,177366,13,spout05,3,19,198,2984,154.77777777777777,1,abb,2,6/16/2022,nacl025,nacl,0.25
2022_06_16_abb10,189494,14,spout03,4,4,233,2156,641,1,abb,2,6/16/2022,nacl150,nacl,1.5
2022_06_16_abb10,204984,15,spout01,4,18,393,2893,147.05882352941177,1,abb,2,6/16/2022,nacl000,nacl,0
2022_06_16_abb10,219620,16,spout04,3,2,230,289,59,1,abb,2,6/16/2022,nacl100,nacl,1
2022_06_16_abb10,235581,17,spout02,3,10,298,2851,283.6666666666667,1,abb,2,6/16/2022,nacl050,nacl,0.5
2022_06_16_abb10,249297,18,spout02,4,15,268,2964,192.57142857142858,1,abb,2,6/16/2022,nacl050,nacl,0.5
2022_06_16_abb10,262615,19,spout04,4,1,247,247,NA,1,abb,2,6/16/2022,nacl100,nacl,1
2022_06_16_abb10,277495,20,spout05,4,21,263,2974,135.55,1,abb,2,6/16/2022,nacl025,nacl,0.25
2022_06_16_abb10,290234,21,spout01,5,22,342,2968,125.04761904761905,1,abb,2,6/16/2022,nacl000,nacl,0
2022_06_16_abb10,305252,22,spout01,6,21,329,2912,129.15,1,abb,2,6/16/2022,nacl000,nacl,0
2022_06_16_abb10,319264,23,spout03,5,1,267,267,NA,1,abb,2,6/16/2022,nacl150,nacl,1.5
2022_06_16_abb10,333151,24,spout04,5,1,194,194,NA,1,abb,2,6/16/2022,nacl100,nacl,1
2022_06_16_abb10,348829,25,spout02,5,16,271,2952,178.73333333333332,1,abb,2,6/16/2022,nacl050,nacl,0.5
2022_06_16_abb10,362303,26,spout03,6,3,244,843,299.5,1,abb,2,6/16/2022,nacl150,nacl,1.5
2022_06_16_abb10,377937,27,spout04,6,2,247,298,51,1,abb,2,6/16/2022,nacl100,nacl,1
2022_06_16_abb10,392210,28,spout05,5,19,255,2859,144.66666666666666,1,abb,2,6/16/2022,nacl025,nacl,0.25
2022_06_16_abb10,408078,29,spout05,6,21,240,2898,132.9,1,abb,2,6/16/2022,nacl025,nacl,0.25
2022_06_16_abb10,419092,30,spout02,6,14,293,2981,206.76923076923077,1,abb,2,6/16/2022,nacl050,nacl,0.5
2022_06_16_abb10,432175,31,spout03,7,1,275,275,NA,1,abb,2,6/16/2022,nacl150,nacl,1.5
2022_06_16_abb10,443323,32,spout04,7,1,148,148,NA,1,abb,2,6/16/2022,nacl100,nacl,1
2022_06_16_abb10,457908,33,spout02,7,14,265,2981,208.92307692307693,1,abb,2,6/16/2022,nacl050,nacl,0.5
2022_06_16_abb10,473579,34,spout05,7,22,240,2944,128.76190476190476,1,abb,2,6/16/2022,nacl025,nacl,0.25
2022_06_16_abb10,489563,35,spout02,8,12,297,2807,228.1818181818182,1,abb,2,6/16/2022,nacl050,nacl,0.5
2022_06_16_abb10,502778,36,spout03,8,1,274,274,NA,1,abb,2,6/16/2022,nacl150,nacl,1.5
2022_06_16_abb10,517054,37,spout01,7,22,281,2880,123.76190476190476,1,abb,2,6/16/2022,nacl000,nacl,0
2022_06_16_abb10,532002,38,spout04,8,2,237,380,143,1,abb,2,6/16/2022,nacl100,nacl,1
2022_06_16_abb10,547146,39,spout01,8,23,228,2886,120.81818181818181,1,abb,2,6/16/2022,nacl000,nacl,0
2022_06_16_abb10,561413,40,spout05,8,17,228,2905,167.3125,1,abb,2,6/16/2022,nacl025,nacl,0.25
2022_06_16_abb10,572542,41,spout01,9,22,307,2884,122.71428571428571,1,abb,2,6/16/2022,nacl000,nacl,0
2022_06_16_abb10,584543,42,spout04,9,1,225,225,NA,1,abb,2,6/16/2022,nacl100,nacl,1
2022_06_16_abb10,595848,43,spout05,9,20,258,2931,140.68421052631578,1,abb,2,6/16/2022,nacl025,nacl,0.25
2022_06_16_abb10,610414,44,spout02,9,11,388,2943,255.5,1,abb,2,6/16/2022,nacl050,nacl,0.5
2022_06_16_abb10,622965,45,spout05,10,21,290,2990,135,1,abb,2,6/16/2022,nacl025,nacl,0.25
2022_06_16_abb10,636493,46,spout01,10,23,268,2983,123.4090909090909,1,abb,2,6/16/2022,nacl000,nacl,0
2022_06_16_abb10,650586,47,spout03,9,1,277,277,NA,1,abb,2,6/16/2022,nacl150,nacl,1.5
2022_06_16_abb10,666188,48,spout04,10,2,270,398,128,1,abb,2,6/16/2022,nacl100,nacl,1
2022_06_16_abb10,680844,49,spout03,10,2,258,1485,1227,1,abb,2,6/16/2022,nacl150,nacl,1.5
2022_06_16_abb10,693789,50,spout02,10,15,309,2912,185.92857142857142,1,abb,2,6/16/2022,nacl050,nacl,0.5
2022_06_16_abb10,708066,51,spout05,11,20,263,2913,139.47368421052633,1,abb,2,6/16/2022,nacl025,nacl,0.25
2022_06_16_abb10,722033,52,spout04,11,1,332,332,NA,1,abb,2,6/16/2022,nacl100,nacl,1
2022_06_16_abb10,735603,53,spout01,11,23,238,2900,121,1,abb,2,6/16/2022,nacl000,nacl,0
2022_06_16_abb10,747362,54,spout01,12,20,359,2993,138.6315789473684,1,abb,2,6/16/2022,nacl000,nacl,0
2022_06_16_abb10,762321,55,spout02,11,1,310,310,NA,1,abb,2,6/16/2022,nacl050,nacl,0.5
2022_06_16_abb10,775907,56,spout04,12,1,321,321,NA,1,abb,2,6/16/2022,nacl100,nacl,1
2022_06_16_abb10,788729,57,spout03,11,1,258,258,NA,1,abb,2,6/16/2022,nacl150,nacl,1.5
2022_06_16_abb10,800561,58,spout02,12,4,319,1344,341.6666666666667,1,abb,2,6/16/2022,nacl050,nacl,0.5
2022_06_16_abb10,814780,59,spout05,12,20,231,2977,144.52631578947367,1,abb,2,6/16/2022,nacl025,nacl,0.25
2022_06_16_abb10,826957,60,spout03,12,1,430,430,NA,1,abb,2,6/16/2022,nacl150,nacl,1.5
2022_06_16_abb10,840606,61,spout03,13,1,314,314,NA,1,abb,2,6/16/2022,nacl150,nacl,1.5
2022_06_16_abb10,851938,62,spout04,13,4,415,1019,201.33333333333334,1,abb,2,6/16/2022,nacl100,nacl,1
2022_06_16_abb10,866374,63,spout03,14,1,260,260,NA,1,abb,2,6/16/2022,nacl150,nacl,1.5
2022_06_16_abb10,878480,64,spout01,13,21,308,2969,133.05,1,abb,2,6/16/2022,nacl000,nacl,0
2022_06_16_abb10,890044,65,spout05,13,14,332,2943,200.84615384615384,1,abb,2,6/16/2022,nacl025,nacl,0.25
2022_06_16_abb10,901582,66,spout02,13,1,357,357,NA,1,abb,2,6/16/2022,nacl050,nacl,0.5
2022_06_16_abb10,916218,67,spout01,14,22,306,2904,123.71428571428571,1,abb,2,6/16/2022,nacl000,nacl,0
2022_06_16_abb10,927649,68,spout04,14,3,282,1640,679,1,abb,2,6/16/2022,nacl100,nacl,1
2022_06_16_abb10,941103,69,spout02,14,8,484,2961,353.85714285714283,1,abb,2,6/16/2022,nacl050,nacl,0.5
2022_06_16_abb10,955035,70,spout05,14,20,260,2905,139.21052631578948,1,abb,2,6/16/2022,nacl025,nacl,0.25
2022_06_16_abb10,967317,71,spout03,15,1,1480,1480,NA,1,abb,2,6/16/2022,nacl150,nacl,1.5
2022_06_16_abb10,981688,72,spout01,15,21,313,2943,131.5,1,abb,2,6/16/2022,nacl000,nacl,0
2022_06_16_abb10,997650,73,spout04,15,2,308,1326,1018,1,abb,2,6/16/2022,nacl100,nacl,1
2022_06_16_abb10,1012714,74,spout04,16,2,1421,1680,259,1,abb,2,6/16/2022,nacl100,nacl,1
2022_06_16_abb10,1027096,75,spout01,16,21,232,2900,133.4,1,abb,2,6/16/2022,nacl000,nacl,0
2022_06_16_abb10,1039511,76,spout05,15,16,305,2823,167.86666666666667,1,abb,2,6/16/2022,nacl025,nacl,0.25
2022_06_16_abb10,1055461,77,spout05,16,20,254,2915,140.05263157894737,1,abb,2,6/16/2022,nacl025,nacl,0.25
2022_06_16_abb10,1068962,78,spout02,15,6,466,2493,405.4,1,abb,2,6/16/2022,nacl050,nacl,0.5
2022_06_16_abb10,1081124,79,spout03,16,1,340,340,NA,1,abb,2,6/16/2022,nacl150,nacl,1.5
2022_06_16_abb10,1095350,80,spout02,16,12,360,2948,235.27272727272728,1,abb,2,6/16/2022,nacl050,nacl,0.5
2022_06_16_abb10,1107519,81,spout05,17,21,319,2888,128.45,1,abb,2,6/16/2022,nacl025,nacl,0.25
2022_06_16_abb10,1122283,82,spout03,17,1,248,248,NA,1,abb,2,6/16/2022,nacl150,nacl,1.5
2022_06_16_abb10,1133758,83,spout02,17,10,462,2895,270.3333333333333,1,abb,2,6/16/2022,nacl050,nacl,0.5
2022_06_16_abb10,1147885,84,spout04,17,0,NA,NA,NA,0,abb,2,6/16/2022,nacl100,nacl,1
2022_06_16_abb10,1163121,85,spout03,18,1,405,405,NA,1,abb,2,6/16/2022,nacl150,nacl,1.5
2022_06_16_abb10,1178572,86,spout01,17,22,381,2891,119.52380952380952,1,abb,2,6/16/2022,nacl000,nacl,0
2022_06_16_abb10,1190291,87,spout02,18,6,543,2349,361.2,1,abb,2,6/16/2022,nacl050,nacl,0.5
2022_06_16_abb10,1206065,88,spout05,18,19,217,2919,150.11111111111111,1,abb,2,6/16/2022,nacl025,nacl,0.25
2022_06_16_abb10,1218844,89,spout04,18,4,318,2495,725.6666666666666,1,abb,2,6/16/2022,nacl100,nacl,1
2022_06_16_abb10,1230430,90,spout01,18,20,282,2908,138.21052631578948,1,abb,2,6/16/2022,nacl000,nacl,0
2022_06_16_abb10,1244134,91,spout02,19,2,418,1416,998,1,abb,2,6/16/2022,nacl050,nacl,0.5
2022_06_16_abb10,1259990,92,spout05,19,19,305,2876,142.83333333333334,1,abb,2,6/16/2022,nacl025,nacl,0.25
2022_06_16_abb10,1275958,93,spout04,19,2,247,398,151,1,abb,2,6/16/2022,nacl100,nacl,1
2022_06_16_abb10,1287230,94,spout03,19,1,330,330,NA,1,abb,2,6/16/2022,nacl150,nacl,1.5
2022_06_16_abb10,1301861,95,spout03,20,1,416,416,NA,1,abb,2,6/16/2022,nacl150,nacl,1.5
2022_06_16_abb10,1316137,96,spout01,19,22,284,2969,127.85714285714286,1,abb,2,6/16/2022,nacl000,nacl,0
2022_06_16_abb10,1330999,97,spout01,20,22,238,2977,130.42857142857142,1,abb,2,6/16/2022,nacl000,nacl,0
2022_06_16_abb10,1345412,98,spout05,20,16,275,2927,176.8,1,abb,2,6/16/2022,nacl025,nacl,0.25
2022_06_16_abb10,1360014,99,spout04,20,2,274,422,148,1,abb,2,6/16/2022,nacl100,nacl,1
2022_06_16_abb10,1374553,100,spout02,20,8,338,2860,360.2857142857143,1,abb,2,6/16/2022,nacl050,nacl,0.5
