blockname,trial_split,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_05_abb04,0,208,20.8,21,1.2292725943057183
2022_05_05_abb04,10,220,22,22,1.247219128924647
2022_05_05_abb04,20,222,22.2,23,1.6865480854231356
2022_05_05_abb04,30,206,20.6,21,2.9514591494904874
2022_05_05_abb04,40,165,16.5,17,4.32691832858239
2022_05_05_abb04,50,103,10.3,10,6.447221623821123
2022_05_05_abb04,60,57,5.7,4.5,5.982381539896038
2022_05_05_abb04,70,69,6.9,5.5,7.489993324429602
2022_05_05_abb04,80,85,8.5,6.5,6.802777210652851
2022_05_05_abb04,90,4,0.4,0,1.2649110640673518
