blockname,event_id_char,event_ts,trial_start_ts,trial_num,spout,trial_num_tastant,event_ts_rel,experiment,cohort,date,solution,solution_type,solution_value
2022_05_26_abb11,lick,10272,10010,1,spout01,1,262,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb11,lick,10438,10010,1,spout01,1,428,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb11,lick,10578,10010,1,spout01,1,568,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb11,lick,10714,10010,1,spout01,1,704,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb11,lick,10846,10010,1,spout01,1,836,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb11,lick,10961,10010,1,spout01,1,951,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb11,lick,11016,10010,1,spout01,1,1006,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb11,lick,11089,10010,1,spout01,1,1079,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb11,lick,11217,10010,1,spout01,1,1207,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb11,lick,11350,10010,1,spout01,1,1340,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb11,lick,11481,10010,1,spout01,1,1471,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb11,lick,11617,10010,1,spout01,1,1607,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb11,lick,11760,10010,1,spout01,1,1750,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb11,lick,11912,10010,1,spout01,1,1902,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb11,lick,12051,10010,1,spout01,1,2041,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb11,lick,12329,10010,1,spout01,1,2319,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb11,lick,12470,10010,1,spout01,1,2460,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb11,lick,12605,10010,1,spout01,1,2595,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb11,lick,12752,10010,1,spout01,1,2742,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb11,lick,12915,10010,1,spout01,1,2905,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb11,lick_04,24313,23848,2,spout04,1,465,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb11,lick_04,24434,23848,2,spout04,1,586,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb11,lick_04,24566,23848,2,spout04,1,718,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb11,lick_04,24675,23848,2,spout04,1,827,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb11,lick_04,24798,23848,2,spout04,1,950,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb11,lick_04,24926,23848,2,spout04,1,1078,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb11,lick_04,25054,23848,2,spout04,1,1206,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb11,lick_04,25178,23848,2,spout04,1,1330,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb11,lick_04,25310,23848,2,spout04,1,1462,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb11,lick_04,25434,23848,2,spout04,1,1586,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb11,lick_04,25581,23848,2,spout04,1,1733,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb11,lick_04,25705,23848,2,spout04,1,1857,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb11,lick_04,25840,23848,2,spout04,1,1992,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb11,lick_04,25972,23848,2,spout04,1,2124,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb11,lick_04,26104,23848,2,spout04,1,2256,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb11,lick_04,26235,23848,2,spout04,1,2387,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb11,lick_04,26368,23848,2,spout04,1,2520,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb11,lick_04,26503,23848,2,spout04,1,2655,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb11,lick_04,26650,23848,2,spout04,1,2802,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb11,lick_04,26778,23848,2,spout04,1,2930,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb11,lick_02,39985,39610,3,spout02,1,375,abb,2,5/26/2022,sucrose05,sucrose,5
2022_05_26_abb11,lick_02,40194,39610,3,spout02,1,584,abb,2,5/26/2022,sucrose05,sucrose,5
2022_05_26_abb11,lick_02,40317,39610,3,spout02,1,707,abb,2,5/26/2022,sucrose05,sucrose,5
2022_05_26_abb11,lick_02,40434,39610,3,spout02,1,824,abb,2,5/26/2022,sucrose05,sucrose,5
