blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_04_19_abb04,0,spout01,sucrose30,21,10.5,10.5,14.849242404917497
2022_04_19_abb04,0,spout02,sucrose10,23,11.5,11.5,2.1213203435596424
2022_04_19_abb04,0,spout03,sucrose20,36,18,18,1.4142135623730951
2022_04_19_abb04,0,spout04,sucrose00,8,4,4,1.4142135623730951
2022_04_19_abb04,0,spout05,sucrose05,8,4,4,4.242640687119285
2022_04_19_abb04,10,spout01,sucrose30,33,16.5,16.5,0.7071067811865476
2022_04_19_abb04,10,spout02,sucrose10,20,10,10,8.48528137423857
2022_04_19_abb04,10,spout03,sucrose20,22,11,11,7.0710678118654755
2022_04_19_abb04,10,spout04,sucrose00,8,4,4,0
2022_04_19_abb04,10,spout05,sucrose05,5,2.5,2.5,2.1213203435596424
2022_04_19_abb04,20,spout01,sucrose30,26,13,13,0
2022_04_19_abb04,20,spout02,sucrose10,33,16.5,16.5,0.7071067811865476
2022_04_19_abb04,20,spout03,sucrose20,17,8.5,8.5,6.363961030678928
2022_04_19_abb04,20,spout04,sucrose00,7,3.5,3.5,0.7071067811865476
2022_04_19_abb04,20,spout05,sucrose05,8,4,4,2.8284271247461903
2022_04_19_abb04,30,spout01,sucrose30,28,14,14,1.4142135623730951
2022_04_19_abb04,30,spout02,sucrose10,17,8.5,8.5,7.7781745930520225
2022_04_19_abb04,30,spout03,sucrose20,2,1,1,1.4142135623730951
2022_04_19_abb04,30,spout04,sucrose00,8,4,4,0
2022_04_19_abb04,30,spout05,sucrose05,8,4,4,1.4142135623730951
2022_04_19_abb04,40,spout01,sucrose30,32,16,16,1.4142135623730951
2022_04_19_abb04,40,spout02,sucrose10,22,11,11,1.4142135623730951
2022_04_19_abb04,40,spout03,sucrose20,18,9,9,4.242640687119285
2022_04_19_abb04,40,spout04,sucrose00,7,3.5,3.5,3.5355339059327378
2022_04_19_abb04,40,spout05,sucrose05,6,3,3,0
2022_04_19_abb04,50,spout01,sucrose30,18,9,9,7.0710678118654755
2022_04_19_abb04,50,spout02,sucrose10,15,7.5,7.5,10.606601717798213
2022_04_19_abb04,50,spout03,sucrose20,12,6,6,8.48528137423857
2022_04_19_abb04,50,spout04,sucrose00,10,5,5,1.4142135623730951
2022_04_19_abb04,50,spout05,sucrose05,4,2,2,1.4142135623730951
2022_04_19_abb04,60,spout01,sucrose30,24,12,12,2.8284271247461903
2022_04_19_abb04,60,spout02,sucrose10,5,2.5,2.5,0.7071067811865476
2022_04_19_abb04,60,spout03,sucrose20,18,9,9,4.242640687119285
2022_04_19_abb04,60,spout04,sucrose00,3,1.5,1.5,0.7071067811865476
2022_04_19_abb04,60,spout05,sucrose05,2,1,1,0
2022_04_19_abb04,70,spout01,sucrose30,9,4.5,4.5,3.5355339059327378
2022_04_19_abb04,70,spout02,sucrose10,5,2.5,2.5,3.5355339059327378
2022_04_19_abb04,70,spout03,sucrose20,11,5.5,5.5,0.7071067811865476
2022_04_19_abb04,70,spout04,sucrose00,1,0.5,0.5,0.7071067811865476
2022_04_19_abb04,70,spout05,sucrose05,2,1,1,0
2022_04_19_abb04,80,spout01,sucrose30,12,6,6,8.48528137423857
2022_04_19_abb04,80,spout02,sucrose10,2,1,1,1.4142135623730951
2022_04_19_abb04,80,spout03,sucrose20,1,0.5,0.5,0.7071067811865476
2022_04_19_abb04,80,spout04,sucrose00,4,2,2,1.4142135623730951
2022_04_19_abb04,80,spout05,sucrose05,2,1,1,0
2022_04_19_abb04,90,spout01,sucrose30,13,6.5,6.5,9.192388155425117
2022_04_19_abb04,90,spout02,sucrose10,10,5,5,4.242640687119285
2022_04_19_abb04,90,spout03,sucrose20,2,1,1,0
2022_04_19_abb04,90,spout04,sucrose00,5,2.5,2.5,0.7071067811865476
2022_04_19_abb04,90,spout05,sucrose05,0,0,0,0
