blockname,trial_start_ts,trial_num,spout,trial_num_tastant,lick_count,lick_ts_first,lick_ts_last,lick_ili_mean,trial_lick,experiment,cohort,date,solution,solution_type,solution_value
2022_05_25_abb09,8624,1,spout02,1,14,343,2911,197.53846153846155,1,abb,2,5/25/2022,sucrose30,sucrose,30
2022_05_25_abb09,22960,2,spout03,1,15,205,2336,152.21428571428572,1,abb,2,5/25/2022,sucrose05,sucrose,5
2022_05_25_abb09,36574,3,spout01,1,21,260,2902,132.1,1,abb,2,5/25/2022,sucrose20,sucrose,20
2022_05_25_abb09,50724,4,spout03,2,6,232,1282,210,1,abb,2,5/25/2022,sucrose05,sucrose,5
2022_05_25_abb09,65674,5,spout04,1,22,170,2955,132.61904761904762,1,abb,2,5/25/2022,sucrose10,sucrose,10
2022_05_25_abb09,78360,6,spout05,1,6,211,1389,235.6,1,abb,2,5/25/2022,sucrose00,sucrose,0
2022_05_25_abb09,90428,7,spout02,2,16,318,2907,172.6,1,abb,2,5/25/2022,sucrose30,sucrose,30
2022_05_25_abb09,102153,8,spout04,2,7,141,2884,457.1666666666667,1,abb,2,5/25/2022,sucrose10,sucrose,10
2022_05_25_abb09,117318,9,spout01,2,23,171,2887,123.45454545454545,1,abb,2,5/25/2022,sucrose20,sucrose,20
2022_05_25_abb09,128865,10,spout05,2,4,148,486,112.66666666666667,1,abb,2,5/25/2022,sucrose00,sucrose,0
2022_05_25_abb09,141190,11,spout04,3,22,153,2973,134.28571428571428,1,abb,2,5/25/2022,sucrose10,sucrose,10
2022_05_25_abb09,152542,12,spout03,3,5,163,971,202,1,abb,2,5/25/2022,sucrose05,sucrose,5
2022_05_25_abb09,168460,13,spout01,3,19,314,2933,145.5,1,abb,2,5/25/2022,sucrose20,sucrose,20
2022_05_25_abb09,182546,14,spout02,3,16,171,2972,186.73333333333332,1,abb,2,5/25/2022,sucrose30,sucrose,30
2022_05_25_abb09,195049,15,spout01,4,5,169,820,162.75,1,abb,2,5/25/2022,sucrose20,sucrose,20
2022_05_25_abb09,210829,16,spout05,3,3,198,459,130.5,1,abb,2,5/25/2022,sucrose00,sucrose,0
2022_05_25_abb09,223110,17,spout03,4,6,259,1091,166.4,1,abb,2,5/25/2022,sucrose05,sucrose,5
2022_05_25_abb09,235097,18,spout05,4,3,155,387,116,1,abb,2,5/25/2022,sucrose00,sucrose,0
2022_05_25_abb09,248222,19,spout04,4,16,588,2838,150,1,abb,2,5/25/2022,sucrose10,sucrose,10
2022_05_25_abb09,260490,20,spout02,4,20,204,2873,140.47368421052633,1,abb,2,5/25/2022,sucrose30,sucrose,30
2022_05_25_abb09,273926,21,spout01,5,5,250,726,119,1,abb,2,5/25/2022,sucrose20,sucrose,20
2022_05_25_abb09,289422,22,spout02,5,20,307,2941,138.6315789473684,1,abb,2,5/25/2022,sucrose30,sucrose,30
2022_05_25_abb09,304372,23,spout05,5,3,222,455,116.5,1,abb,2,5/25/2022,sucrose00,sucrose,0
2022_05_25_abb09,319749,24,spout02,6,23,178,2890,123.27272727272727,1,abb,2,5/25/2022,sucrose30,sucrose,30
2022_05_25_abb09,334514,25,spout01,6,16,175,2863,179.2,1,abb,2,5/25/2022,sucrose20,sucrose,20
2022_05_25_abb09,345701,26,spout04,5,6,225,1627,280.4,1,abb,2,5/25/2022,sucrose10,sucrose,10
2022_05_25_abb09,358236,27,spout05,6,32,133,2932,90.29032258064517,1,abb,2,5/25/2022,sucrose00,sucrose,0
2022_05_25_abb09,370878,28,spout04,6,9,157,2988,353.875,1,abb,2,5/25/2022,sucrose10,sucrose,10
2022_05_25_abb09,383577,29,spout03,5,8,255,1398,163.28571428571428,1,abb,2,5/25/2022,sucrose05,sucrose,5
2022_05_25_abb09,397903,30,spout03,6,1,286,286,NA,1,abb,2,5/25/2022,sucrose05,sucrose,5
2022_05_25_abb09,410536,31,spout04,7,21,187,2879,134.6,1,abb,2,5/25/2022,sucrose10,sucrose,10
2022_05_25_abb09,422505,32,spout05,7,3,211,481,135,1,abb,2,5/25/2022,sucrose00,sucrose,0
2022_05_25_abb09,433579,33,spout02,7,19,362,2903,141.16666666666666,1,abb,2,5/25/2022,sucrose30,sucrose,30
2022_05_25_abb09,444983,34,spout03,7,2,186,465,279,1,abb,2,5/25/2022,sucrose05,sucrose,5
2022_05_25_abb09,460804,35,spout01,7,17,184,2791,162.9375,1,abb,2,5/25/2022,sucrose20,sucrose,20
2022_05_25_abb09,475033,36,spout03,8,3,259,662,201.5,1,abb,2,5/25/2022,sucrose05,sucrose,5
2022_05_25_abb09,488330,37,spout02,8,20,328,2854,132.94736842105263,1,abb,2,5/25/2022,sucrose30,sucrose,30
2022_05_25_abb09,502776,38,spout01,8,4,168,493,108.33333333333333,1,abb,2,5/25/2022,sucrose20,sucrose,20
2022_05_25_abb09,514988,39,spout04,8,3,245,447,101,1,abb,2,5/25/2022,sucrose10,sucrose,10
2022_05_25_abb09,529081,40,spout05,8,4,224,572,116,1,abb,2,5/25/2022,sucrose00,sucrose,0
2022_05_25_abb09,543243,41,spout04,9,15,221,2906,191.78571428571428,1,abb,2,5/25/2022,sucrose10,sucrose,10
2022_05_25_abb09,558219,42,spout01,9,17,416,2758,146.375,1,abb,2,5/25/2022,sucrose20,sucrose,20
2022_05_25_abb09,573131,43,spout05,9,3,188,385,98.5,1,abb,2,5/25/2022,sucrose00,sucrose,0
2022_05_25_abb09,587008,44,spout04,10,17,246,2935,168.0625,1,abb,2,5/25/2022,sucrose10,sucrose,10
2022_05_25_abb09,602721,45,spout01,10,18,253,2992,161.11764705882354,1,abb,2,5/25/2022,sucrose20,sucrose,20
2022_05_25_abb09,614504,46,spout05,10,2,228,336,108,1,abb,2,5/25/2022,sucrose00,sucrose,0
2022_05_25_abb09,627016,47,spout02,9,16,390,2873,165.53333333333333,1,abb,2,5/25/2022,sucrose30,sucrose,30
2022_05_25_abb09,642174,48,spout03,9,8,119,2900,397.2857142857143,1,abb,2,5/25/2022,sucrose05,sucrose,5
2022_05_25_abb09,655283,49,spout03,10,27,110,2993,110.88461538461539,1,abb,2,5/25/2022,sucrose05,sucrose,5
2022_05_25_abb09,666871,50,spout02,10,11,144,2914,277,1,abb,2,5/25/2022,sucrose30,sucrose,30
2022_05_25_abb09,681146,51,spout04,11,3,291,760,234.5,1,abb,2,5/25/2022,sucrose10,sucrose,10
2022_05_25_abb09,693960,52,spout02,11,14,828,2981,165.6153846153846,1,abb,2,5/25/2022,sucrose30,sucrose,30
2022_05_25_abb09,705822,53,spout01,11,0,NA,NA,NA,0,abb,2,5/25/2022,sucrose20,sucrose,20
2022_05_25_abb09,718284,54,spout04,12,1,768,768,NA,1,abb,2,5/25/2022,sucrose10,sucrose,10
2022_05_25_abb09,732575,55,spout03,11,4,245,585,113.33333333333333,1,abb,2,5/25/2022,sucrose05,sucrose,5
2022_05_25_abb09,748318,56,spout05,11,4,287,670,127.66666666666667,1,abb,2,5/25/2022,sucrose00,sucrose,0
2022_05_25_abb09,763016,57,spout01,12,17,252,2932,167.5,1,abb,2,5/25/2022,sucrose20,sucrose,20
2022_05_25_abb09,776299,58,spout03,12,2,256,400,144,1,abb,2,5/25/2022,sucrose05,sucrose,5
2022_05_25_abb09,789635,59,spout02,12,16,281,2934,176.86666666666667,1,abb,2,5/25/2022,sucrose30,sucrose,30
2022_05_25_abb09,800909,60,spout05,12,2,234,482,248,1,abb,2,5/25/2022,sucrose00,sucrose,0
2022_05_25_abb09,815483,61,spout05,13,3,281,537,128,1,abb,2,5/25/2022,sucrose00,sucrose,0
2022_05_25_abb09,830796,62,spout01,13,16,294,2685,159.4,1,abb,2,5/25/2022,sucrose20,sucrose,20
2022_05_25_abb09,846683,63,spout03,13,3,226,589,181.5,1,abb,2,5/25/2022,sucrose05,sucrose,5
2022_05_25_abb09,859412,64,spout04,13,1,355,355,NA,1,abb,2,5/25/2022,sucrose10,sucrose,10
2022_05_25_abb09,871822,65,spout03,14,4,223,669,148.66666666666666,1,abb,2,5/25/2022,sucrose05,sucrose,5
2022_05_25_abb09,886507,66,spout04,14,9,281,2643,295.25,1,abb,2,5/25/2022,sucrose10,sucrose,10
2022_05_25_abb09,898813,67,spout05,14,2,343,436,93,1,abb,2,5/25/2022,sucrose00,sucrose,0
2022_05_25_abb09,912836,68,spout02,13,17,386,2935,159.3125,1,abb,2,5/25/2022,sucrose30,sucrose,30
2022_05_25_abb09,926709,69,spout02,14,17,338,2867,158.0625,1,abb,2,5/25/2022,sucrose30,sucrose,30
2022_05_25_abb09,940708,70,spout01,14,5,243,1099,214,1,abb,2,5/25/2022,sucrose20,sucrose,20
2022_05_25_abb09,952692,71,spout05,15,2,294,426,132,1,abb,2,5/25/2022,sucrose00,sucrose,0
2022_05_25_abb09,966729,72,spout02,15,16,294,2985,179.4,1,abb,2,5/25/2022,sucrose30,sucrose,30
2022_05_25_abb09,979056,73,spout03,15,2,249,373,124,1,abb,2,5/25/2022,sucrose05,sucrose,5
2022_05_25_abb09,994754,74,spout04,15,3,237,559,161,1,abb,2,5/25/2022,sucrose10,sucrose,10
2022_05_25_abb09,1008918,75,spout02,16,18,371,2830,144.64705882352942,1,abb,2,5/25/2022,sucrose30,sucrose,30
2022_05_25_abb09,1020166,76,spout04,16,3,272,663,195.5,1,abb,2,5/25/2022,sucrose10,sucrose,10
2022_05_25_abb09,1035700,77,spout05,16,3,398,672,137,1,abb,2,5/25/2022,sucrose00,sucrose,0
