blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_26_abb10,0,spout01,sucrose00,46,23,23,0
2022_05_26_abb10,0,spout02,sucrose05,43,21.5,21.5,2.1213203435596424
2022_05_26_abb10,0,spout03,sucrose10,46,23,23,0
2022_05_26_abb10,0,spout04,sucrose20,46,23,23,0
2022_05_26_abb10,0,spout05,sucrose30,43,21.5,21.5,0.7071067811865476
2022_05_26_abb10,10,spout01,sucrose00,44,22,22,0
2022_05_26_abb10,10,spout02,sucrose05,40,20,20,1.4142135623730951
2022_05_26_abb10,10,spout03,sucrose10,48,24,24,0
2022_05_26_abb10,10,spout04,sucrose20,44,22,22,0
2022_05_26_abb10,10,spout05,sucrose30,42,21,21,0
2022_05_26_abb10,20,spout01,sucrose00,42,21,21,1.4142135623730951
2022_05_26_abb10,20,spout02,sucrose05,36,18,18,1.4142135623730951
2022_05_26_abb10,20,spout03,sucrose10,45,22.5,22.5,0.7071067811865476
2022_05_26_abb10,20,spout04,sucrose20,40,20,20,2.8284271247461903
2022_05_26_abb10,20,spout05,sucrose30,44,22,22,0
2022_05_26_abb10,30,spout01,sucrose00,24,12,12,4.242640687119285
2022_05_26_abb10,30,spout02,sucrose05,20,10,10,8.48528137423857
2022_05_26_abb10,30,spout03,sucrose10,44,22,22,1.4142135623730951
2022_05_26_abb10,30,spout04,sucrose20,27,13.5,13.5,13.435028842544403
2022_05_26_abb10,30,spout05,sucrose30,49,24.5,24.5,0.7071067811865476
2022_05_26_abb10,40,spout01,sucrose00,8,4,4,1.4142135623730951
2022_05_26_abb10,40,spout02,sucrose05,10,5,5,1.4142135623730951
2022_05_26_abb10,40,spout03,sucrose10,30,15,15,9.899494936611665
2022_05_26_abb10,40,spout04,sucrose20,15,7.5,7.5,2.1213203435596424
2022_05_26_abb10,40,spout05,sucrose30,30,15,15,8.48528137423857
2022_05_26_abb10,50,spout01,sucrose00,7,3.5,3.5,0.7071067811865476
2022_05_26_abb10,50,spout02,sucrose05,19,9.5,9.5,6.363961030678928
2022_05_26_abb10,50,spout03,sucrose10,23,11.5,11.5,7.7781745930520225
2022_05_26_abb10,50,spout04,sucrose20,30,15,15,4.242640687119285
2022_05_26_abb10,50,spout05,sucrose30,43,21.5,21.5,2.1213203435596424
2022_05_26_abb10,60,spout01,sucrose00,14,7,7,2.8284271247461903
2022_05_26_abb10,60,spout02,sucrose05,5,2.5,2.5,0.7071067811865476
2022_05_26_abb10,60,spout03,sucrose10,16,8,8,7.0710678118654755
2022_05_26_abb10,60,spout04,sucrose20,27,13.5,13.5,2.1213203435596424
2022_05_26_abb10,60,spout05,sucrose30,19,9.5,9.5,13.435028842544403
2022_05_26_abb10,70,spout01,sucrose00,5,2.5,2.5,0.7071067811865476
2022_05_26_abb10,70,spout02,sucrose05,5,2.5,2.5,0.7071067811865476
2022_05_26_abb10,70,spout03,sucrose10,15,7.5,7.5,0.7071067811865476
2022_05_26_abb10,70,spout04,sucrose20,20,10,10,5.656854249492381
2022_05_26_abb10,70,spout05,sucrose30,42,21,21,0
2022_05_26_abb10,80,spout01,sucrose00,6,3,3,0
2022_05_26_abb10,80,spout02,sucrose05,7,3.5,3.5,0.7071067811865476
2022_05_26_abb10,80,spout03,sucrose10,5,2.5,2.5,3.5355339059327378
2022_05_26_abb10,80,spout04,sucrose20,18,9,9,11.313708498984761
2022_05_26_abb10,80,spout05,sucrose30,43,21.5,21.5,0.7071067811865476
2022_05_26_abb10,90,spout01,sucrose00,3,1.5,1.5,2.1213203435596424
2022_05_26_abb10,90,spout02,sucrose05,2,1,1,1.4142135623730951
2022_05_26_abb10,90,spout03,sucrose10,6,3,3,0
2022_05_26_abb10,90,spout04,sucrose20,26,13,13,5.656854249492381
2022_05_26_abb10,90,spout05,sucrose30,21,10.5,10.5,14.849242404917497
