blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_04_27_abb06,0,spout01,sucrose20,26,13,13,4.242640687119285
2022_04_27_abb06,0,spout02,sucrose30,39,19.5,19.5,0.7071067811865476
2022_04_27_abb06,0,spout03,sucrose05,9,4.5,4.5,2.1213203435596424
2022_04_27_abb06,0,spout04,sucrose10,0,0,0,0
2022_04_27_abb06,0,spout05,sucrose00,5,2.5,2.5,0.7071067811865476
2022_04_27_abb06,10,spout01,sucrose20,19,9.5,9.5,4.949747468305833
2022_04_27_abb06,10,spout02,sucrose30,33,16.5,16.5,0.7071067811865476
2022_04_27_abb06,10,spout03,sucrose05,4,2,2,0
2022_04_27_abb06,10,spout04,sucrose10,0,0,0,0
2022_04_27_abb06,10,spout05,sucrose00,9,4.5,4.5,6.363961030678928
2022_04_27_abb06,20,spout01,sucrose20,3,1.5,1.5,2.1213203435596424
2022_04_27_abb06,20,spout02,sucrose30,19,9.5,9.5,4.949747468305833
2022_04_27_abb06,20,spout03,sucrose05,3,1.5,1.5,0.7071067811865476
2022_04_27_abb06,20,spout04,sucrose10,1,0.5,0.5,0.7071067811865476
2022_04_27_abb06,20,spout05,sucrose00,3,1.5,1.5,0.7071067811865476
2022_04_27_abb06,30,spout01,sucrose20,0,0,0,0
2022_04_27_abb06,30,spout02,sucrose30,19,9.5,9.5,3.5355339059327378
2022_04_27_abb06,30,spout03,sucrose05,0,0,0,0
2022_04_27_abb06,30,spout04,sucrose10,0,0,0,0
2022_04_27_abb06,30,spout05,sucrose00,1,0.5,0.5,0.7071067811865476
2022_04_27_abb06,40,spout01,sucrose20,4,2,2,2.8284271247461903
2022_04_27_abb06,40,spout02,sucrose30,24,12,12,0
2022_04_27_abb06,40,spout03,sucrose05,1,0.5,0.5,0.7071067811865476
2022_04_27_abb06,40,spout04,sucrose10,0,0,0,0
2022_04_27_abb06,40,spout05,sucrose00,0,0,0,0
2022_04_27_abb06,50,spout01,sucrose20,0,0,0,0
2022_04_27_abb06,50,spout02,sucrose30,0,0,0,0
2022_04_27_abb06,50,spout03,sucrose05,4,2,2,2.8284271247461903
2022_04_27_abb06,50,spout04,sucrose10,0,0,0,0
2022_04_27_abb06,50,spout05,sucrose00,0,0,0,0
2022_04_27_abb06,60,spout01,sucrose20,12,6,6,2.8284271247461903
2022_04_27_abb06,60,spout02,sucrose30,22,11,11,5.656854249492381
2022_04_27_abb06,60,spout03,sucrose05,0,0,0,0
2022_04_27_abb06,60,spout04,sucrose10,0,0,0,0
2022_04_27_abb06,60,spout05,sucrose00,3,1.5,1.5,2.1213203435596424
2022_04_27_abb06,70,spout01,sucrose20,0,0,0,0
2022_04_27_abb06,70,spout02,sucrose30,21,10.5,10.5,4.949747468305833
2022_04_27_abb06,70,spout03,sucrose05,0,0,0,0
2022_04_27_abb06,70,spout04,sucrose10,0,0,0,0
2022_04_27_abb06,70,spout05,sucrose00,6,3,3,0
2022_04_27_abb06,80,spout01,sucrose20,6,3,3,4.242640687119285
2022_04_27_abb06,80,spout02,sucrose30,26,13,13,1.4142135623730951
2022_04_27_abb06,80,spout03,sucrose05,7,3.5,3.5,2.1213203435596424
2022_04_27_abb06,80,spout04,sucrose10,0,0,0,0
2022_04_27_abb06,80,spout05,sucrose00,2,1,1,1.4142135623730951
2022_04_27_abb06,90,spout01,sucrose20,11,5.5,5.5,0.7071067811865476
2022_04_27_abb06,90,spout02,sucrose30,15,7.5,7.5,2.1213203435596424
2022_04_27_abb06,90,spout03,sucrose05,0,0,0,0
2022_04_27_abb06,90,spout04,sucrose10,0,0,0,0
2022_04_27_abb06,90,spout05,sucrose00,0,0,0,0
