blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_23_abb09,0,spout01,sucrose05,24,12,12,7.0710678118654755
2022_05_23_abb09,0,spout02,sucrose20,37,18.5,18.5,0.7071067811865476
2022_05_23_abb09,0,spout03,sucrose00,7,3.5,3.5,0.7071067811865476
2022_05_23_abb09,0,spout04,sucrose30,31,15.5,15.5,7.7781745930520225
2022_05_23_abb09,0,spout05,sucrose10,27,13.5,13.5,7.7781745930520225
2022_05_23_abb09,10,spout01,sucrose05,16,8,8,4.242640687119285
2022_05_23_abb09,10,spout02,sucrose20,32,16,16,2.8284271247461903
2022_05_23_abb09,10,spout03,sucrose00,14,7,7,4.242640687119285
2022_05_23_abb09,10,spout04,sucrose30,41,20.5,20.5,0.7071067811865476
2022_05_23_abb09,10,spout05,sucrose10,23,11.5,11.5,9.192388155425117
2022_05_23_abb09,20,spout01,sucrose05,4,2,2,2.8284271247461903
2022_05_23_abb09,20,spout02,sucrose20,39,19.5,19.5,3.5355339059327378
2022_05_23_abb09,20,spout03,sucrose00,9,4.5,4.5,0.7071067811865476
2022_05_23_abb09,20,spout04,sucrose30,15,7.5,7.5,10.606601717798213
2022_05_23_abb09,20,spout05,sucrose10,40,20,20,2.8284271247461903
2022_05_23_abb09,30,spout01,sucrose05,7,3.5,3.5,0.7071067811865476
2022_05_23_abb09,30,spout02,sucrose20,17,8.5,8.5,12.020815280171307
2022_05_23_abb09,30,spout03,sucrose00,12,6,6,2.8284271247461903
2022_05_23_abb09,30,spout04,sucrose30,43,21.5,21.5,2.1213203435596424
2022_05_23_abb09,30,spout05,sucrose10,20,10,10,2.8284271247461903
2022_05_23_abb09,40,spout01,sucrose05,6,3,3,1.4142135623730951
2022_05_23_abb09,40,spout02,sucrose20,16,8,8,11.313708498984761
2022_05_23_abb09,40,spout03,sucrose00,8,4,4,2.8284271247461903
2022_05_23_abb09,40,spout04,sucrose30,13,6.5,6.5,3.5355339059327378
2022_05_23_abb09,40,spout05,sucrose10,41,20.5,20.5,0.7071067811865476
2022_05_23_abb09,50,spout01,sucrose05,12,6,6,4.242640687119285
2022_05_23_abb09,50,spout02,sucrose20,30,15,15,8.48528137423857
2022_05_23_abb09,50,spout03,sucrose00,11,5.5,5.5,3.5355339059327378
2022_05_23_abb09,50,spout04,sucrose30,45,22.5,22.5,0.7071067811865476
2022_05_23_abb09,50,spout05,sucrose10,14,7,7,5.656854249492381
2022_05_23_abb09,60,spout01,sucrose05,6,3,3,0
2022_05_23_abb09,60,spout02,sucrose20,0,0,0,0
2022_05_23_abb09,60,spout03,sucrose00,3,1.5,1.5,0.7071067811865476
2022_05_23_abb09,60,spout04,sucrose30,17,8.5,8.5,12.020815280171307
2022_05_23_abb09,60,spout05,sucrose10,22,11,11,11.313708498984761
2022_05_23_abb09,70,spout01,sucrose05,3,1.5,1.5,2.1213203435596424
2022_05_23_abb09,70,spout02,sucrose20,0,0,0,0
2022_05_23_abb09,70,spout03,sucrose00,4,2,2,2.8284271247461903
2022_05_23_abb09,70,spout04,sucrose30,0,0,0,0
2022_05_23_abb09,70,spout05,sucrose10,27,13.5,13.5,9.192388155425117
2022_05_23_abb09,80,spout01,sucrose05,4,2,2,0
2022_05_23_abb09,80,spout02,sucrose20,14,7,7,9.899494936611665
2022_05_23_abb09,80,spout03,sucrose00,5,2.5,2.5,2.1213203435596424
2022_05_23_abb09,80,spout04,sucrose30,0,0,0,0
2022_05_23_abb09,80,spout05,sucrose10,5,2.5,2.5,3.5355339059327378
2022_05_23_abb09,90,spout01,sucrose05,0,0,0,0
2022_05_23_abb09,90,spout02,sucrose20,0,0,0,0
2022_05_23_abb09,90,spout03,sucrose00,2,1,1,1.4142135623730951
2022_05_23_abb09,90,spout04,sucrose30,0,0,0,0
2022_05_23_abb09,90,spout05,sucrose10,12,6,6,1.4142135623730951
