blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_31_abb12,0,spout01,sucrose30,19,9.5,9.5,13.435028842544403
2022_05_31_abb12,0,spout02,sucrose10,15,7.5,7.5,10.606601717798213
2022_05_31_abb12,0,spout03,sucrose20,37,18.5,18.5,0.7071067811865476
2022_05_31_abb12,0,spout04,sucrose00,15,7.5,7.5,0.7071067811865476
2022_05_31_abb12,0,spout05,sucrose05,20,10,10,14.142135623730951
2022_05_31_abb12,10,spout01,sucrose30,44,22,22,0
2022_05_31_abb12,10,spout02,sucrose10,34,17,17,7.0710678118654755
2022_05_31_abb12,10,spout03,sucrose20,44,22,22,0
2022_05_31_abb12,10,spout04,sucrose00,21,10.5,10.5,4.949747468305833
2022_05_31_abb12,10,spout05,sucrose05,14,7,7,0
2022_05_31_abb12,20,spout01,sucrose30,40,20,20,1.4142135623730951
2022_05_31_abb12,20,spout02,sucrose10,17,8.5,8.5,0.7071067811865476
2022_05_31_abb12,20,spout03,sucrose20,44,22,22,0
2022_05_31_abb12,20,spout04,sucrose00,18,9,9,5.656854249492381
2022_05_31_abb12,20,spout05,sucrose05,10,5,5,0
2022_05_31_abb12,30,spout01,sucrose30,30,15,15,0
2022_05_31_abb12,30,spout02,sucrose10,23,11.5,11.5,3.5355339059327378
2022_05_31_abb12,30,spout03,sucrose20,44,22,22,0
2022_05_31_abb12,30,spout04,sucrose00,9,4.5,4.5,0.7071067811865476
2022_05_31_abb12,30,spout05,sucrose05,20,10,10,0
2022_05_31_abb12,40,spout01,sucrose30,30,15,15,4.242640687119285
2022_05_31_abb12,40,spout02,sucrose10,13,6.5,6.5,6.363961030678928
2022_05_31_abb12,40,spout03,sucrose20,22,11,11,9.899494936611665
2022_05_31_abb12,40,spout04,sucrose00,10,5,5,2.8284271247461903
2022_05_31_abb12,40,spout05,sucrose05,9,4.5,4.5,0.7071067811865476
2022_05_31_abb12,50,spout01,sucrose30,29,14.5,14.5,0.7071067811865476
2022_05_31_abb12,50,spout02,sucrose10,8,4,4,0
2022_05_31_abb12,50,spout03,sucrose20,36,18,18,5.656854249492381
2022_05_31_abb12,50,spout04,sucrose00,8,4,4,1.4142135623730951
2022_05_31_abb12,50,spout05,sucrose05,7,3.5,3.5,0.7071067811865476
2022_05_31_abb12,60,spout01,sucrose30,26,13,13,2.8284271247461903
2022_05_31_abb12,60,spout02,sucrose10,12,6,6,4.242640687119285
2022_05_31_abb12,60,spout03,sucrose20,40,20,20,1.4142135623730951
2022_05_31_abb12,60,spout04,sucrose00,11,5.5,5.5,0.7071067811865476
2022_05_31_abb12,60,spout05,sucrose05,7,3.5,3.5,4.949747468305833
2022_05_31_abb12,70,spout01,sucrose30,26,13,13,1.4142135623730951
2022_05_31_abb12,70,spout02,sucrose10,5,2.5,2.5,0.7071067811865476
2022_05_31_abb12,70,spout03,sucrose20,31,15.5,15.5,4.949747468305833
2022_05_31_abb12,70,spout04,sucrose00,7,3.5,3.5,0.7071067811865476
2022_05_31_abb12,70,spout05,sucrose05,6,3,3,1.4142135623730951
2022_05_31_abb12,80,spout01,sucrose30,27,13.5,13.5,0.7071067811865476
2022_05_31_abb12,80,spout02,sucrose10,4,2,2,2.8284271247461903
2022_05_31_abb12,80,spout03,sucrose20,29,14.5,14.5,0.7071067811865476
2022_05_31_abb12,80,spout04,sucrose00,4,2,2,2.8284271247461903
2022_05_31_abb12,80,spout05,sucrose05,7,3.5,3.5,2.1213203435596424
2022_05_31_abb12,90,spout01,sucrose30,29,14.5,14.5,0.7071067811865476
2022_05_31_abb12,90,spout02,sucrose10,6,3,3,0
2022_05_31_abb12,90,spout03,sucrose20,26,13,13,4.242640687119285
2022_05_31_abb12,90,spout04,sucrose00,6,3,3,1.4142135623730951
2022_05_31_abb12,90,spout05,sucrose05,9,4.5,4.5,0.7071067811865476
