blockname,trial_split,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_04_25_abb04,0,53,5.3,4,4.372896319628699
2022_04_25_abb04,10,27,2.7,1,4.522781838156198
2022_04_25_abb04,20,13,1.3,0,3.7727090178455764
2022_04_25_abb04,30,10,1,0,2.8284271247461903
2022_04_25_abb04,40,6,0.6,0,1.0749676997731399
2022_04_25_abb04,50,5,0.5,0,1.5811388300841898
2022_04_25_abb04,60,7,0.7,0,1.636391694484477
2022_04_25_abb04,70,19,1.9,0,4.04007700696685
2022_04_25_abb04,80,17,1.7,0,2.9078437983419185
2022_04_25_abb04,90,1,0.1,0,0.31622776601683794
