blockname,trial_start_ts,trial_num,spout,trial_num_tastant,lick_count,lick_ts_first,lick_ts_last,lick_ili_mean,trial_lick,experiment,cohort,date,solution,solution_type,solution_value
2022_05_30_abb11,12238,1,spout04,1,21,180,3000,141,1,abb,2,5/30/2022,sucrose30,sucrose,30
2022_05_30_abb11,23425,2,spout01,1,23,271,2974,122.86363636363636,1,abb,2,5/30/2022,sucrose05,sucrose,5
2022_05_30_abb11,38538,3,spout01,2,23,238,2922,122,1,abb,2,5/30/2022,sucrose05,sucrose,5
2022_05_30_abb11,51357,4,spout02,1,23,248,2901,120.5909090909091,1,abb,2,5/30/2022,sucrose20,sucrose,20
2022_05_30_abb11,65521,5,spout03,1,24,200,2927,118.56521739130434,1,abb,2,5/30/2022,sucrose00,sucrose,0
2022_05_30_abb11,77104,6,spout03,2,24,188,2950,120.08695652173913,1,abb,2,5/30/2022,sucrose00,sucrose,0
2022_05_30_abb11,89260,7,spout05,1,24,216,2989,120.56521739130434,1,abb,2,5/30/2022,sucrose10,sucrose,10
2022_05_30_abb11,104094,8,spout05,2,24,184,2933,119.52173913043478,1,abb,2,5/30/2022,sucrose10,sucrose,10
2022_05_30_abb11,116458,9,spout02,2,24,226,2976,119.56521739130434,1,abb,2,5/30/2022,sucrose20,sucrose,20
2022_05_30_abb11,131129,10,spout04,2,22,193,2916,129.66666666666666,1,abb,2,5/30/2022,sucrose30,sucrose,30
2022_05_30_abb11,143687,11,spout01,3,23,188,2977,126.77272727272727,1,abb,2,5/30/2022,sucrose05,sucrose,5
2022_05_30_abb11,157723,12,spout05,3,24,180,2915,118.91304347826087,1,abb,2,5/30/2022,sucrose10,sucrose,10
2022_05_30_abb11,170331,13,spout03,3,24,206,2914,117.73913043478261,1,abb,2,5/30/2022,sucrose00,sucrose,0
2022_05_30_abb11,181854,14,spout05,4,24,188,2903,118.04347826086956,1,abb,2,5/30/2022,sucrose10,sucrose,10
2022_05_30_abb11,195331,15,spout02,3,23,299,2888,117.68181818181819,1,abb,2,5/30/2022,sucrose20,sucrose,20
2022_05_30_abb11,207470,16,spout02,4,24,227,2942,118.04347826086956,1,abb,2,5/30/2022,sucrose20,sucrose,20
2022_05_30_abb11,222111,17,spout03,4,21,199,2991,139.6,1,abb,2,5/30/2022,sucrose00,sucrose,0
2022_05_30_abb11,237556,18,spout04,3,24,141,2990,123.8695652173913,1,abb,2,5/30/2022,sucrose30,sucrose,30
2022_05_30_abb11,249714,19,spout04,4,24,164,2938,120.6086956521739,1,abb,2,5/30/2022,sucrose30,sucrose,30
2022_05_30_abb11,263560,20,spout01,4,24,265,2995,118.69565217391305,1,abb,2,5/30/2022,sucrose05,sucrose,5
2022_05_30_abb11,276955,21,spout01,5,22,209,2912,128.71428571428572,1,abb,2,5/30/2022,sucrose05,sucrose,5
2022_05_30_abb11,291495,22,spout02,5,23,227,2930,122.86363636363636,1,abb,2,5/30/2022,sucrose20,sucrose,20
2022_05_30_abb11,303216,23,spout05,5,24,203,2899,117.21739130434783,1,abb,2,5/30/2022,sucrose10,sucrose,10
2022_05_30_abb11,315613,24,spout01,6,23,227,2977,125,1,abb,2,5/30/2022,sucrose05,sucrose,5
2022_05_30_abb11,327204,25,spout03,5,19,192,2880,149.33333333333334,1,abb,2,5/30/2022,sucrose00,sucrose,0
2022_05_30_abb11,341610,26,spout02,6,23,291,2952,120.95454545454545,1,abb,2,5/30/2022,sucrose20,sucrose,20
2022_05_30_abb11,355343,27,spout04,5,24,233,2933,117.3913043478261,1,abb,2,5/30/2022,sucrose30,sucrose,30
2022_05_30_abb11,369894,28,spout05,6,24,240,2911,116.1304347826087,1,abb,2,5/30/2022,sucrose10,sucrose,10
2022_05_30_abb11,382578,29,spout04,6,24,266,2985,118.21739130434783,1,abb,2,5/30/2022,sucrose30,sucrose,30
2022_05_30_abb11,395281,30,spout03,6,19,198,2929,151.72222222222223,1,abb,2,5/30/2022,sucrose00,sucrose,0
2022_05_30_abb11,408814,31,spout03,7,19,217,2894,148.72222222222223,1,abb,2,5/30/2022,sucrose00,sucrose,0
2022_05_30_abb11,422788,32,spout02,7,25,230,2988,114.91666666666667,1,abb,2,5/30/2022,sucrose20,sucrose,20
2022_05_30_abb11,435885,33,spout02,8,24,260,2939,116.47826086956522,1,abb,2,5/30/2022,sucrose20,sucrose,20
2022_05_30_abb11,450823,34,spout01,7,18,217,2947,160.58823529411765,1,abb,2,5/30/2022,sucrose05,sucrose,5
2022_05_30_abb11,461970,35,spout04,7,24,248,2966,118.17391304347827,1,abb,2,5/30/2022,sucrose30,sucrose,30
2022_05_30_abb11,477818,36,spout04,8,25,195,2995,116.66666666666667,1,abb,2,5/30/2022,sucrose30,sucrose,30
2022_05_30_abb11,489426,37,spout01,8,19,296,2903,144.83333333333334,1,abb,2,5/30/2022,sucrose05,sucrose,5
2022_05_30_abb11,504876,38,spout03,8,4,251,558,102.33333333333333,1,abb,2,5/30/2022,sucrose00,sucrose,0
2022_05_30_abb11,517952,39,spout05,7,25,205,2924,113.29166666666667,1,abb,2,5/30/2022,sucrose10,sucrose,10
2022_05_30_abb11,531040,40,spout05,8,24,252,2898,115.04347826086956,1,abb,2,5/30/2022,sucrose10,sucrose,10
2022_05_30_abb11,545489,41,spout05,9,24,245,2910,115.8695652173913,1,abb,2,5/30/2022,sucrose10,sucrose,10
2022_05_30_abb11,559515,42,spout02,9,22,360,2936,122.66666666666667,1,abb,2,5/30/2022,sucrose20,sucrose,20
2022_05_30_abb11,573566,43,spout03,9,12,228,2479,204.63636363636363,1,abb,2,5/30/2022,sucrose00,sucrose,0
2022_05_30_abb11,587468,44,spout02,10,22,352,2907,121.66666666666667,1,abb,2,5/30/2022,sucrose20,sucrose,20
2022_05_30_abb11,600504,45,spout01,9,21,272,2913,132.05,1,abb,2,5/30/2022,sucrose05,sucrose,5
2022_05_30_abb11,615777,46,spout01,10,24,218,2806,112.52173913043478,1,abb,2,5/30/2022,sucrose05,sucrose,5
2022_05_30_abb11,631451,47,spout03,10,14,206,2905,207.6153846153846,1,abb,2,5/30/2022,sucrose00,sucrose,0
2022_05_30_abb11,646144,48,spout04,9,25,210,2946,114,1,abb,2,5/30/2022,sucrose30,sucrose,30
2022_05_30_abb11,660994,49,spout05,10,24,207,2937,118.69565217391305,1,abb,2,5/30/2022,sucrose10,sucrose,10
2022_05_30_abb11,676649,50,spout04,10,25,235,2993,114.91666666666667,1,abb,2,5/30/2022,sucrose30,sucrose,30
