blockname,spout,lick_count_trial_mean,lick_count_total,lick_ts_first_mean,lick_ts_last_mean,lick_ili_mean_mean,trial_lick_proportion,experiment,cohort,date,solution,solution_type,solution_value
2022_06_09_abb10,spout01,10.65,213,284.5,1649.75,148.0133802600908,1,abb,2,6/9/2022,sucrose10,sucrose,10
2022_06_09_abb10,spout02,4.3,86,301.8235294117647,1038.235294117647,200.43823676323677,0.85,abb,2,6/9/2022,sucrose00,sucrose,0
2022_06_09_abb10,spout03,18.55,371,218.25,2877.35,152.79623562582927,1,abb,2,6/9/2022,sucrose30,sucrose,30
2022_06_09_abb10,spout04,7.6,152,196.64705882352942,1351.5294117647059,144.29147657038524,0.85,abb,2,6/9/2022,sucrose05,sucrose,5
2022_06_09_abb10,spout05,19.1,382,245.55,2720.85,139.55347182502217,1,abb,2,6/9/2022,sucrose20,sucrose,20
