blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_12_abb04,0,spout01,nacl000,45,22.5,22.5,0.7071067811865476
2022_05_12_abb04,0,spout02,nacl050,29,14.5,14.5,0.7071067811865476
2022_05_12_abb04,0,spout03,nacl150,2,1,1,0
2022_05_12_abb04,0,spout04,nacl100,6,3,3,2.8284271247461903
2022_05_12_abb04,0,spout05,nacl025,39,19.5,19.5,0.7071067811865476
2022_05_12_abb04,10,spout01,nacl000,47,23.5,23.5,0.7071067811865476
2022_05_12_abb04,10,spout02,nacl050,42,21,21,2.8284271247461903
2022_05_12_abb04,10,spout03,nacl150,8,4,4,2.8284271247461903
2022_05_12_abb04,10,spout04,nacl100,2,1,1,0
2022_05_12_abb04,10,spout05,nacl025,38,19,19,1.4142135623730951
2022_05_12_abb04,20,spout01,nacl000,43,21.5,21.5,3.5355339059327378
2022_05_12_abb04,20,spout02,nacl050,27,13.5,13.5,2.1213203435596424
2022_05_12_abb04,20,spout03,nacl150,4,2,2,1.4142135623730951
2022_05_12_abb04,20,spout04,nacl100,4,2,2,1.4142135623730951
2022_05_12_abb04,20,spout05,nacl025,44,22,22,0
2022_05_12_abb04,30,spout01,nacl000,46,23,23,0
2022_05_12_abb04,30,spout02,nacl050,28,14,14,2.8284271247461903
2022_05_12_abb04,30,spout03,nacl150,4,2,2,1.4142135623730951
2022_05_12_abb04,30,spout04,nacl100,13,6.5,6.5,2.1213203435596424
2022_05_12_abb04,30,spout05,nacl025,31,15.5,15.5,2.1213203435596424
2022_05_12_abb04,40,spout01,nacl000,48,24,24,0
2022_05_12_abb04,40,spout02,nacl050,27,13.5,13.5,3.5355339059327378
2022_05_12_abb04,40,spout03,nacl150,3,1.5,1.5,0.7071067811865476
2022_05_12_abb04,40,spout04,nacl100,6,3,3,2.8284271247461903
2022_05_12_abb04,40,spout05,nacl025,36,18,18,4.242640687119285
2022_05_12_abb04,50,spout01,nacl000,44,22,22,1.4142135623730951
2022_05_12_abb04,50,spout02,nacl050,18,9,9,7.0710678118654755
2022_05_12_abb04,50,spout03,nacl150,3,1.5,1.5,0.7071067811865476
2022_05_12_abb04,50,spout04,nacl100,6,3,3,0
2022_05_12_abb04,50,spout05,nacl025,35,17.5,17.5,3.5355339059327378
2022_05_12_abb04,60,spout01,nacl000,39,19.5,19.5,0.7071067811865476
2022_05_12_abb04,60,spout02,nacl050,28,14,14,11.313708498984761
2022_05_12_abb04,60,spout03,nacl150,3,1.5,1.5,0.7071067811865476
2022_05_12_abb04,60,spout04,nacl100,2,1,1,0
2022_05_12_abb04,60,spout05,nacl025,37,18.5,18.5,2.1213203435596424
2022_05_12_abb04,70,spout01,nacl000,47,23.5,23.5,0.7071067811865476
2022_05_12_abb04,70,spout02,nacl050,24,12,12,5.656854249492381
2022_05_12_abb04,70,spout03,nacl150,2,1,1,0
2022_05_12_abb04,70,spout04,nacl100,1,0.5,0.5,0.7071067811865476
2022_05_12_abb04,70,spout05,nacl025,20,10,10,5.656854249492381
2022_05_12_abb04,80,spout01,nacl000,43,21.5,21.5,0.7071067811865476
2022_05_12_abb04,80,spout02,nacl050,8,4,4,4.242640687119285
2022_05_12_abb04,80,spout03,nacl150,5,2.5,2.5,0.7071067811865476
2022_05_12_abb04,80,spout04,nacl100,2,1,1,0
2022_05_12_abb04,80,spout05,nacl025,29,14.5,14.5,4.949747468305833
2022_05_12_abb04,90,spout01,nacl000,44,22,22,0
2022_05_12_abb04,90,spout02,nacl050,22,11,11,5.656854249492381
2022_05_12_abb04,90,spout03,nacl150,3,1.5,1.5,0.7071067811865476
2022_05_12_abb04,90,spout04,nacl100,1,0.5,0.5,0.7071067811865476
2022_05_12_abb04,90,spout05,nacl025,35,17.5,17.5,2.1213203435596424
