blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_04_28_abb01,0,spout01,sucrose00,9,4.5,4.5,0.7071067811865476
2022_04_28_abb01,0,spout02,sucrose05,21,10.5,10.5,9.192388155425117
2022_04_28_abb01,0,spout03,sucrose10,29,14.5,14.5,4.949747468305833
2022_04_28_abb01,0,spout04,sucrose20,29,14.5,14.5,4.949747468305833
2022_04_28_abb01,0,spout05,sucrose30,19,9.5,9.5,13.435028842544403
2022_04_28_abb01,10,spout01,sucrose00,4,2,2,2.8284271247461903
2022_04_28_abb01,10,spout02,sucrose05,7,3.5,3.5,0.7071067811865476
2022_04_28_abb01,10,spout03,sucrose10,5,2.5,2.5,3.5355339059327378
2022_04_28_abb01,10,spout04,sucrose20,26,13,13,4.242640687119285
2022_04_28_abb01,10,spout05,sucrose30,18,9,9,12.727922061357855
2022_04_28_abb01,20,spout01,sucrose00,7,3.5,3.5,0.7071067811865476
2022_04_28_abb01,20,spout02,sucrose05,8,4,4,0
2022_04_28_abb01,20,spout03,sucrose10,11,5.5,5.5,3.5355339059327378
2022_04_28_abb01,20,spout04,sucrose20,34,17,17,1.4142135623730951
2022_04_28_abb01,20,spout05,sucrose30,18,9,9,8.48528137423857
2022_04_28_abb01,30,spout01,sucrose00,0,0,0,0
2022_04_28_abb01,30,spout02,sucrose05,3,1.5,1.5,2.1213203435596424
2022_04_28_abb01,30,spout03,sucrose10,6,3,3,4.242640687119285
2022_04_28_abb01,30,spout04,sucrose20,19,9.5,9.5,4.949747468305833
2022_04_28_abb01,30,spout05,sucrose30,0,0,0,0
2022_04_28_abb01,40,spout01,sucrose00,7,3.5,3.5,0.7071067811865476
2022_04_28_abb01,40,spout02,sucrose05,7,3.5,3.5,0.7071067811865476
2022_04_28_abb01,40,spout03,sucrose10,4,2,2,0
2022_04_28_abb01,40,spout04,sucrose20,8,4,4,2.8284271247461903
2022_04_28_abb01,40,spout05,sucrose30,25,12.5,12.5,4.949747468305833
2022_04_28_abb01,50,spout01,sucrose00,2,1,1,1.4142135623730951
2022_04_28_abb01,50,spout02,sucrose05,6,3,3,0
2022_04_28_abb01,50,spout03,sucrose10,5,2.5,2.5,0.7071067811865476
2022_04_28_abb01,50,spout04,sucrose20,11,5.5,5.5,7.7781745930520225
2022_04_28_abb01,50,spout05,sucrose30,32,16,16,0
2022_04_28_abb01,60,spout01,sucrose00,3,1.5,1.5,2.1213203435596424
2022_04_28_abb01,60,spout02,sucrose05,4,2,2,1.4142135623730951
2022_04_28_abb01,60,spout03,sucrose10,4,2,2,2.8284271247461903
2022_04_28_abb01,60,spout04,sucrose20,14,7,7,9.899494936611665
2022_04_28_abb01,60,spout05,sucrose30,13,6.5,6.5,9.192388155425117
2022_04_28_abb01,70,spout01,sucrose00,2,1,1,1.4142135623730951
2022_04_28_abb01,70,spout02,sucrose05,2,1,1,0
2022_04_28_abb01,70,spout03,sucrose10,11,5.5,5.5,2.1213203435596424
2022_04_28_abb01,70,spout04,sucrose20,14,7,7,2.8284271247461903
2022_04_28_abb01,70,spout05,sucrose30,0,0,0,0
2022_04_28_abb01,80,spout01,sucrose00,3,1.5,1.5,2.1213203435596424
2022_04_28_abb01,80,spout02,sucrose05,5,2.5,2.5,2.1213203435596424
2022_04_28_abb01,80,spout03,sucrose10,3,1.5,1.5,2.1213203435596424
2022_04_28_abb01,80,spout04,sucrose20,7,3.5,3.5,4.949747468305833
2022_04_28_abb01,80,spout05,sucrose30,29,14.5,14.5,2.1213203435596424
2022_04_28_abb01,90,spout01,sucrose00,3,1.5,1.5,2.1213203435596424
2022_04_28_abb01,90,spout02,sucrose05,3,1.5,1.5,2.1213203435596424
2022_04_28_abb01,90,spout03,sucrose10,0,0,0,0
2022_04_28_abb01,90,spout04,sucrose20,0,0,0,0
2022_04_28_abb01,90,spout05,sucrose30,0,0,0,0
