blockname,spout,lick_count_trial_mean,lick_count_total,lick_ts_first_mean,lick_ts_last_mean,lick_ili_mean_mean,trial_lick_proportion,experiment,cohort,date,solution,solution_type,solution_value
2022_04_15_abb04,spout01,1.05,21,1553.4,2220,251.76190476190476,0.25,abb,1,4/15/2022,sucrose10,sucrose,10
2022_04_15_abb04,spout02,3.8,76,622,1505.25,253.1324175824176,0.8,abb,1,4/15/2022,sucrose00,sucrose,0
2022_04_15_abb04,spout03,5.85,117,662.625,2329.4375,258.37611111111113,0.8,abb,1,4/15/2022,sucrose30,sucrose,30
2022_04_15_abb04,spout04,0.6,12,481,1154,395.57142857142856,0.15,abb,1,4/15/2022,sucrose05,sucrose,5
2022_04_15_abb04,spout05,3.55,71,405.8421052631579,1634.421052631579,647.7857993197279,0.95,abb,1,4/15/2022,sucrose20,sucrose,20
