blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_06_abb03,0,spout01,sucrose05,18,9,9,0
2022_05_06_abb03,0,spout02,sucrose20,41,20.5,20.5,0.7071067811865476
2022_05_06_abb03,0,spout03,sucrose00,12,6,6,1.4142135623730951
2022_05_06_abb03,0,spout04,sucrose30,44,22,22,0
2022_05_06_abb03,0,spout05,sucrose10,41,20.5,20.5,0.7071067811865476
2022_05_06_abb03,10,spout01,sucrose05,12,6,6,5.656854249492381
2022_05_06_abb03,10,spout02,sucrose20,32,16,16,4.242640687119285
2022_05_06_abb03,10,spout03,sucrose00,7,3.5,3.5,0.7071067811865476
2022_05_06_abb03,10,spout04,sucrose30,43,21.5,21.5,0.7071067811865476
2022_05_06_abb03,10,spout05,sucrose10,36,18,18,5.656854249492381
2022_05_06_abb03,20,spout01,sucrose05,17,8.5,8.5,7.7781745930520225
2022_05_06_abb03,20,spout02,sucrose20,40,20,20,2.8284271247461903
2022_05_06_abb03,20,spout03,sucrose00,9,4.5,4.5,2.1213203435596424
2022_05_06_abb03,20,spout04,sucrose30,42,21,21,1.4142135623730951
2022_05_06_abb03,20,spout05,sucrose10,22,11,11,11.313708498984761
2022_05_06_abb03,30,spout01,sucrose05,9,4.5,4.5,2.1213203435596424
2022_05_06_abb03,30,spout02,sucrose20,20,10,10,8.48528137423857
2022_05_06_abb03,30,spout03,sucrose00,1,0.5,0.5,0.7071067811865476
2022_05_06_abb03,30,spout04,sucrose30,35,17.5,17.5,3.5355339059327378
2022_05_06_abb03,30,spout05,sucrose10,24,12,12,4.242640687119285
2022_05_06_abb03,40,spout01,sucrose05,0,0,0,0
2022_05_06_abb03,40,spout02,sucrose20,4,2,2,2.8284271247461903
2022_05_06_abb03,40,spout03,sucrose00,0,0,0,0
2022_05_06_abb03,40,spout04,sucrose30,0,0,0,0
2022_05_06_abb03,40,spout05,sucrose10,4,2,2,2.8284271247461903
2022_05_06_abb03,50,spout01,sucrose05,3,1.5,1.5,2.1213203435596424
2022_05_06_abb03,50,spout02,sucrose20,20,10,10,14.142135623730951
2022_05_06_abb03,50,spout03,sucrose00,7,3.5,3.5,0.7071067811865476
2022_05_06_abb03,50,spout04,sucrose30,23,11.5,11.5,16.263455967290593
2022_05_06_abb03,50,spout05,sucrose10,19,9.5,9.5,13.435028842544403
2022_05_06_abb03,60,spout01,sucrose05,9,4.5,4.5,0.7071067811865476
2022_05_06_abb03,60,spout02,sucrose20,18,9,9,12.727922061357855
2022_05_06_abb03,60,spout03,sucrose00,0,0,0,0
2022_05_06_abb03,60,spout04,sucrose30,36,18,18,1.4142135623730951
2022_05_06_abb03,60,spout05,sucrose10,10,5,5,0
2022_05_06_abb03,70,spout01,sucrose05,0,0,0,0
2022_05_06_abb03,70,spout02,sucrose20,24,12,12,11.313708498984761
2022_05_06_abb03,70,spout03,sucrose00,3,1.5,1.5,0.7071067811865476
2022_05_06_abb03,70,spout04,sucrose30,19,9.5,9.5,13.435028842544403
2022_05_06_abb03,70,spout05,sucrose10,23,11.5,11.5,6.363961030678928
2022_05_06_abb03,80,spout01,sucrose05,6,3,3,1.4142135623730951
2022_05_06_abb03,80,spout02,sucrose20,25,12.5,12.5,9.192388155425117
2022_05_06_abb03,80,spout03,sucrose00,6,3,3,0
2022_05_06_abb03,80,spout04,sucrose30,29,14.5,14.5,2.1213203435596424
2022_05_06_abb03,80,spout05,sucrose10,15,7.5,7.5,6.363961030678928
2022_05_06_abb03,90,spout01,sucrose05,1,0.5,0.5,0.7071067811865476
2022_05_06_abb03,90,spout02,sucrose20,28,14,14,1.4142135623730951
2022_05_06_abb03,90,spout03,sucrose00,7,3.5,3.5,2.1213203435596424
2022_05_06_abb03,90,spout04,sucrose30,27,13.5,13.5,3.5355339059327378
2022_05_06_abb03,90,spout05,sucrose10,6,3,3,4.242640687119285
