blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_25_abb11,0,spout01,sucrose20,41,20.5,20.5,0.7071067811865476
2022_05_25_abb11,0,spout02,sucrose30,35,17.5,17.5,0.7071067811865476
2022_05_25_abb11,0,spout03,sucrose05,23,11.5,11.5,9.192388155425117
2022_05_25_abb11,0,spout04,sucrose10,11,5.5,5.5,0.7071067811865476
2022_05_25_abb11,0,spout05,sucrose00,15,7.5,7.5,6.363961030678928
2022_05_25_abb11,10,spout01,sucrose20,41,20.5,20.5,0.7071067811865476
2022_05_25_abb11,10,spout02,sucrose30,36,18,18,0
2022_05_25_abb11,10,spout03,sucrose05,5,2.5,2.5,3.5355339059327378
2022_05_25_abb11,10,spout04,sucrose10,19,9.5,9.5,4.949747468305833
2022_05_25_abb11,10,spout05,sucrose00,5,2.5,2.5,0.7071067811865476
2022_05_25_abb11,20,spout01,sucrose20,40,20,20,0
2022_05_25_abb11,20,spout02,sucrose30,19,9.5,9.5,13.435028842544403
2022_05_25_abb11,20,spout03,sucrose05,9,4.5,4.5,2.1213203435596424
2022_05_25_abb11,20,spout04,sucrose10,21,10.5,10.5,10.606601717798213
2022_05_25_abb11,20,spout05,sucrose00,8,4,4,0
2022_05_25_abb11,30,spout01,sucrose20,25,12.5,12.5,7.7781745930520225
2022_05_25_abb11,30,spout02,sucrose30,33,16.5,16.5,0.7071067811865476
2022_05_25_abb11,30,spout03,sucrose05,14,7,7,1.4142135623730951
2022_05_25_abb11,30,spout04,sucrose10,15,7.5,7.5,4.949747468305833
2022_05_25_abb11,30,spout05,sucrose00,5,2.5,2.5,0.7071067811865476
2022_05_25_abb11,40,spout01,sucrose20,21,10.5,10.5,7.7781745930520225
2022_05_25_abb11,40,spout02,sucrose30,38,19,19,2.8284271247461903
2022_05_25_abb11,40,spout03,sucrose05,8,4,4,5.656854249492381
2022_05_25_abb11,40,spout04,sucrose10,4,2,2,2.8284271247461903
2022_05_25_abb11,40,spout05,sucrose00,5,2.5,2.5,3.5355339059327378
2022_05_25_abb11,50,spout01,sucrose20,20,10,10,14.142135623730951
2022_05_25_abb11,50,spout02,sucrose30,34,17,17,2.8284271247461903
2022_05_25_abb11,50,spout03,sucrose05,4,2,2,2.8284271247461903
2022_05_25_abb11,50,spout04,sucrose10,4,2,2,2.8284271247461903
2022_05_25_abb11,50,spout05,sucrose00,20,10,10,2.8284271247461903
2022_05_25_abb11,60,spout01,sucrose20,33,16.5,16.5,0.7071067811865476
2022_05_25_abb11,60,spout02,sucrose30,41,20.5,20.5,0.7071067811865476
2022_05_25_abb11,60,spout03,sucrose05,8,4,4,1.4142135623730951
2022_05_25_abb11,60,spout04,sucrose10,4,2,2,2.8284271247461903
2022_05_25_abb11,60,spout05,sucrose00,6,3,3,2.8284271247461903
2022_05_25_abb11,70,spout01,sucrose20,35,17.5,17.5,2.1213203435596424
2022_05_25_abb11,70,spout02,sucrose30,39,19.5,19.5,0.7071067811865476
2022_05_25_abb11,70,spout03,sucrose05,7,3.5,3.5,0.7071067811865476
2022_05_25_abb11,70,spout04,sucrose10,14,7,7,2.8284271247461903
2022_05_25_abb11,70,spout05,sucrose00,3,1.5,1.5,2.1213203435596424
2022_05_25_abb11,80,spout01,sucrose20,29,14.5,14.5,0.7071067811865476
2022_05_25_abb11,80,spout02,sucrose30,17,8.5,8.5,12.020815280171307
2022_05_25_abb11,80,spout03,sucrose05,4,2,2,0
2022_05_25_abb11,80,spout04,sucrose10,4,2,2,2.8284271247461903
2022_05_25_abb11,80,spout05,sucrose00,3,1.5,1.5,2.1213203435596424
2022_05_25_abb11,90,spout01,sucrose20,20,10,10,2.8284271247461903
2022_05_25_abb11,90,spout02,sucrose30,28,14,14,8.48528137423857
2022_05_25_abb11,90,spout03,sucrose05,7,3.5,3.5,0.7071067811865476
2022_05_25_abb11,90,spout04,sucrose10,0,0,0,0
2022_05_25_abb11,90,spout05,sucrose00,0,0,0,0
