blockname,spout,lick_count_trial_mean,lick_count_total,lick_ts_first_mean,lick_ts_last_mean,lick_ili_mean_mean,trial_lick_proportion,experiment,cohort,date,solution,solution_type,solution_value
2022_06_14_abb08,spout01,1.95,39,243.16666666666666,565.1111111111111,483.3333333333333,0.9,abb,2,6/14/2022,nacl100,nacl,1
2022_06_14_abb08,spout02,1.1,22,537.9166666666666,682.0833333333334,188.32142857142858,0.6,abb,2,6/14/2022,nacl150,nacl,1.5
2022_06_14_abb08,spout03,16.8,336,311.89473684210526,2911.157894736842,198.93959781388432,0.95,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb08,spout04,9.9,198,267.4,1627.05,168.88092429763668,1,abb,2,6/14/2022,nacl050,nacl,0.5
2022_06_14_abb08,spout05,21.05,421,284.2105263157895,2932.0526315789475,125.56845939566342,0.95,abb,2,6/14/2022,nacl000,nacl,0
