blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_06_07_abb10,0,spout01,sucrose20,35,17.5,17.5,2.1213203435596424
2022_06_07_abb10,0,spout02,sucrose30,35,17.5,17.5,2.1213203435596424
2022_06_07_abb10,0,spout03,sucrose05,36,18,18,5.656854249492381
2022_06_07_abb10,0,spout04,sucrose10,25,12.5,12.5,4.949747468305833
2022_06_07_abb10,0,spout05,sucrose00,10,5,5,1.4142135623730951
2022_06_07_abb10,10,spout01,sucrose20,38,19,19,1.4142135623730951
2022_06_07_abb10,10,spout02,sucrose30,23,11.5,11.5,13.435028842544403
2022_06_07_abb10,10,spout03,sucrose05,8,4,4,0
2022_06_07_abb10,10,spout04,sucrose10,27,13.5,13.5,2.1213203435596424
2022_06_07_abb10,10,spout05,sucrose00,7,3.5,3.5,0.7071067811865476
2022_06_07_abb10,20,spout01,sucrose20,36,18,18,0
2022_06_07_abb10,20,spout02,sucrose30,36,18,18,2.8284271247461903
2022_06_07_abb10,20,spout03,sucrose05,8,4,4,1.4142135623730951
2022_06_07_abb10,20,spout04,sucrose10,30,15,15,7.0710678118654755
2022_06_07_abb10,20,spout05,sucrose00,9,4.5,4.5,2.1213203435596424
2022_06_07_abb10,30,spout01,sucrose20,32,16,16,4.242640687119285
2022_06_07_abb10,30,spout02,sucrose30,36,18,18,0
2022_06_07_abb10,30,spout03,sucrose05,17,8.5,8.5,3.5355339059327378
2022_06_07_abb10,30,spout04,sucrose10,16,8,8,4.242640687119285
2022_06_07_abb10,30,spout05,sucrose00,9,4.5,4.5,0.7071067811865476
2022_06_07_abb10,40,spout01,sucrose20,32,16,16,0
2022_06_07_abb10,40,spout02,sucrose30,33,16.5,16.5,0.7071067811865476
2022_06_07_abb10,40,spout03,sucrose05,9,4.5,4.5,2.1213203435596424
2022_06_07_abb10,40,spout04,sucrose10,8,4,4,2.8284271247461903
2022_06_07_abb10,40,spout05,sucrose00,7,3.5,3.5,0.7071067811865476
2022_06_07_abb10,50,spout01,sucrose20,23,11.5,11.5,3.5355339059327378
2022_06_07_abb10,50,spout02,sucrose30,29,14.5,14.5,0.7071067811865476
2022_06_07_abb10,50,spout03,sucrose05,8,4,4,0
2022_06_07_abb10,50,spout04,sucrose10,10,5,5,1.4142135623730951
2022_06_07_abb10,50,spout05,sucrose00,6,3,3,1.4142135623730951
2022_06_07_abb10,60,spout01,sucrose20,29,14.5,14.5,2.1213203435596424
2022_06_07_abb10,60,spout02,sucrose30,30,15,15,2.8284271247461903
2022_06_07_abb10,60,spout03,sucrose05,22,11,11,4.242640687119285
2022_06_07_abb10,60,spout04,sucrose10,5,2.5,2.5,0.7071067811865476
2022_06_07_abb10,60,spout05,sucrose00,5,2.5,2.5,2.1213203435596424
2022_06_07_abb10,70,spout01,sucrose20,25,12.5,12.5,2.1213203435596424
2022_06_07_abb10,70,spout02,sucrose30,35,17.5,17.5,3.5355339059327378
2022_06_07_abb10,70,spout03,sucrose05,2,1,1,1.4142135623730951
2022_06_07_abb10,70,spout04,sucrose10,5,2.5,2.5,0.7071067811865476
2022_06_07_abb10,70,spout05,sucrose00,3,1.5,1.5,0.7071067811865476
2022_06_07_abb10,80,spout01,sucrose20,16,8,8,2.8284271247461903
2022_06_07_abb10,80,spout02,sucrose30,26,13,13,1.4142135623730951
2022_06_07_abb10,80,spout03,sucrose05,4,2,2,0
2022_06_07_abb10,80,spout04,sucrose10,0,0,0,0
2022_06_07_abb10,80,spout05,sucrose00,2,1,1,1.4142135623730951
2022_06_07_abb10,90,spout01,sucrose20,5,2.5,2.5,0.7071067811865476
2022_06_07_abb10,90,spout02,sucrose30,30,15,15,0
2022_06_07_abb10,90,spout03,sucrose05,3,1.5,1.5,2.1213203435596424
2022_06_07_abb10,90,spout04,sucrose10,0,0,0,0
2022_06_07_abb10,90,spout05,sucrose00,0,0,0,0
