blockname,event_id_char,event_ts,trial_start_ts,trial_num,spout,trial_num_tastant,event_ts_rel,experiment,cohort,date,solution,solution_type,solution_value
2022_06_10_abb11,lick_04,11016,10852,1,spout04,1,164,abb,2,6/10/2022,sucrose30,sucrose,30
2022_06_10_abb11,lick_04,11136,10852,1,spout04,1,284,abb,2,6/10/2022,sucrose30,sucrose,30
2022_06_10_abb11,lick_04,11259,10852,1,spout04,1,407,abb,2,6/10/2022,sucrose30,sucrose,30
2022_06_10_abb11,lick_04,11382,10852,1,spout04,1,530,abb,2,6/10/2022,sucrose30,sucrose,30
2022_06_10_abb11,lick_04,11510,10852,1,spout04,1,658,abb,2,6/10/2022,sucrose30,sucrose,30
2022_06_10_abb11,lick_04,11619,10852,1,spout04,1,767,abb,2,6/10/2022,sucrose30,sucrose,30
2022_06_10_abb11,lick_04,11739,10852,1,spout04,1,887,abb,2,6/10/2022,sucrose30,sucrose,30
2022_06_10_abb11,lick_04,11854,10852,1,spout04,1,1002,abb,2,6/10/2022,sucrose30,sucrose,30
2022_06_10_abb11,lick_04,11977,10852,1,spout04,1,1125,abb,2,6/10/2022,sucrose30,sucrose,30
2022_06_10_abb11,lick_04,12105,10852,1,spout04,1,1253,abb,2,6/10/2022,sucrose30,sucrose,30
2022_06_10_abb11,lick_04,12229,10852,1,spout04,1,1377,abb,2,6/10/2022,sucrose30,sucrose,30
2022_06_10_abb11,lick_04,12353,10852,1,spout04,1,1501,abb,2,6/10/2022,sucrose30,sucrose,30
2022_06_10_abb11,lick_04,12476,10852,1,spout04,1,1624,abb,2,6/10/2022,sucrose30,sucrose,30
2022_06_10_abb11,lick_04,12600,10852,1,spout04,1,1748,abb,2,6/10/2022,sucrose30,sucrose,30
2022_06_10_abb11,lick_04,12731,10852,1,spout04,1,1879,abb,2,6/10/2022,sucrose30,sucrose,30
2022_06_10_abb11,lick_04,12852,10852,1,spout04,1,2000,abb,2,6/10/2022,sucrose30,sucrose,30
2022_06_10_abb11,lick_04,12983,10852,1,spout04,1,2131,abb,2,6/10/2022,sucrose30,sucrose,30
2022_06_10_abb11,lick_04,13107,10852,1,spout04,1,2255,abb,2,6/10/2022,sucrose30,sucrose,30
2022_06_10_abb11,lick_04,13246,10852,1,spout04,1,2394,abb,2,6/10/2022,sucrose30,sucrose,30
2022_06_10_abb11,lick_04,13365,10852,1,spout04,1,2513,abb,2,6/10/2022,sucrose30,sucrose,30
