blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_10_abb06,0,spout01,nacl100,2,1,1,1.4142135623730951
2022_05_10_abb06,0,spout02,nacl150,2,1,1,0
2022_05_10_abb06,0,spout03,nacl025,1,0.5,0.5,0.7071067811865476
2022_05_10_abb06,0,spout04,nacl050,6,3,3,4.242640687119285
2022_05_10_abb06,0,spout05,nacl000,0,0,0,0
2022_05_10_abb06,10,spout01,nacl100,2,1,1,1.4142135623730951
2022_05_10_abb06,10,spout02,nacl150,1,0.5,0.5,0.7071067811865476
2022_05_10_abb06,10,spout03,nacl025,1,0.5,0.5,0.7071067811865476
2022_05_10_abb06,10,spout04,nacl050,8,4,4,5.656854249492381
2022_05_10_abb06,10,spout05,nacl000,0,0,0,0
2022_05_10_abb06,20,spout01,nacl100,0,0,0,0
2022_05_10_abb06,20,spout02,nacl150,1,0.5,0.5,0.7071067811865476
2022_05_10_abb06,20,spout03,nacl025,34,17,17,1.4142135623730951
2022_05_10_abb06,20,spout04,nacl050,1,0.5,0.5,0.7071067811865476
2022_05_10_abb06,20,spout05,nacl000,33,16.5,16.5,3.5355339059327378
2022_05_10_abb06,30,spout01,nacl100,7,3.5,3.5,2.1213203435596424
2022_05_10_abb06,30,spout02,nacl150,4,2,2,1.4142135623730951
2022_05_10_abb06,30,spout03,nacl025,36,18,18,4.242640687119285
2022_05_10_abb06,30,spout04,nacl050,5,2.5,2.5,3.5355339059327378
2022_05_10_abb06,30,spout05,nacl000,40,20,20,2.8284271247461903
2022_05_10_abb06,40,spout01,nacl100,11,5.5,5.5,7.7781745930520225
2022_05_10_abb06,40,spout02,nacl150,3,1.5,1.5,0.7071067811865476
2022_05_10_abb06,40,spout03,nacl025,26,13,13,2.8284271247461903
2022_05_10_abb06,40,spout04,nacl050,4,2,2,2.8284271247461903
2022_05_10_abb06,40,spout05,nacl000,16,8,8,11.313708498984761
2022_05_10_abb06,50,spout01,nacl100,18,9,9,1.4142135623730951
2022_05_10_abb06,50,spout02,nacl150,0,0,0,0
2022_05_10_abb06,50,spout03,nacl025,0,0,0,0
2022_05_10_abb06,50,spout04,nacl050,0,0,0,0
2022_05_10_abb06,50,spout05,nacl000,0,0,0,0
2022_05_10_abb06,60,spout01,nacl100,0,0,0,0
2022_05_10_abb06,60,spout02,nacl150,2,1,1,1.4142135623730951
2022_05_10_abb06,60,spout03,nacl025,33,16.5,16.5,3.5355339059327378
2022_05_10_abb06,60,spout04,nacl050,6,3,3,4.242640687119285
2022_05_10_abb06,60,spout05,nacl000,0,0,0,0
2022_05_10_abb06,70,spout01,nacl100,4,2,2,0
2022_05_10_abb06,70,spout02,nacl150,3,1.5,1.5,2.1213203435596424
2022_05_10_abb06,70,spout03,nacl025,29,14.5,14.5,3.5355339059327378
2022_05_10_abb06,70,spout04,nacl050,0,0,0,0
2022_05_10_abb06,70,spout05,nacl000,33,16.5,16.5,0.7071067811865476
2022_05_10_abb06,80,spout01,nacl100,6,3,3,2.8284271247461903
2022_05_10_abb06,80,spout02,nacl150,2,1,1,1.4142135623730951
2022_05_10_abb06,80,spout03,nacl025,0,0,0,0
2022_05_10_abb06,80,spout04,nacl050,7,3.5,3.5,3.5355339059327378
2022_05_10_abb06,80,spout05,nacl000,32,16,16,4.242640687119285
2022_05_10_abb06,90,spout01,nacl100,1,0.5,0.5,0.7071067811865476
2022_05_10_abb06,90,spout02,nacl150,7,3.5,3.5,2.1213203435596424
2022_05_10_abb06,90,spout03,nacl025,33,16.5,16.5,2.1213203435596424
2022_05_10_abb06,90,spout04,nacl050,0,0,0,0
2022_05_10_abb06,90,spout05,nacl000,34,17,17,5.656854249492381
