blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_04_22_abb03,0,spout01,sucrose10,35,17.5,17.5,0.7071067811865476
2022_04_22_abb03,0,spout02,sucrose00,38,19,19,1.4142135623730951
2022_04_22_abb03,0,spout03,sucrose30,37,18.5,18.5,2.1213203435596424
2022_04_22_abb03,0,spout04,sucrose05,39,19.5,19.5,0.7071067811865476
2022_04_22_abb03,0,spout05,sucrose20,43,21.5,21.5,2.1213203435596424
2022_04_22_abb03,10,spout01,sucrose10,32,16,16,2.8284271247461903
2022_04_22_abb03,10,spout02,sucrose00,39,19.5,19.5,2.1213203435596424
2022_04_22_abb03,10,spout03,sucrose30,28,14,14,0
2022_04_22_abb03,10,spout04,sucrose05,35,17.5,17.5,0.7071067811865476
2022_04_22_abb03,10,spout05,sucrose20,36,18,18,0
2022_04_22_abb03,20,spout01,sucrose10,32,16,16,0
2022_04_22_abb03,20,spout02,sucrose00,36,18,18,2.8284271247461903
2022_04_22_abb03,20,spout03,sucrose30,30,15,15,1.4142135623730951
2022_04_22_abb03,20,spout04,sucrose05,39,19.5,19.5,2.1213203435596424
2022_04_22_abb03,20,spout05,sucrose20,42,21,21,1.4142135623730951
2022_04_22_abb03,30,spout01,sucrose10,31,15.5,15.5,2.1213203435596424
2022_04_22_abb03,30,spout02,sucrose00,34,17,17,2.8284271247461903
2022_04_22_abb03,30,spout03,sucrose30,25,12.5,12.5,0.7071067811865476
2022_04_22_abb03,30,spout04,sucrose05,25,12.5,12.5,6.363961030678928
2022_04_22_abb03,30,spout05,sucrose20,37,18.5,18.5,3.5355339059327378
2022_04_22_abb03,40,spout01,sucrose10,21,10.5,10.5,0.7071067811865476
2022_04_22_abb03,40,spout02,sucrose00,22,11,11,5.656854249492381
2022_04_22_abb03,40,spout03,sucrose30,19,9.5,9.5,0.7071067811865476
2022_04_22_abb03,40,spout04,sucrose05,29,14.5,14.5,2.1213203435596424
2022_04_22_abb03,40,spout05,sucrose20,31,15.5,15.5,0.7071067811865476
2022_04_22_abb03,50,spout01,sucrose10,11,5.5,5.5,0.7071067811865476
2022_04_22_abb03,50,spout02,sucrose00,27,13.5,13.5,3.5355339059327378
2022_04_22_abb03,50,spout03,sucrose30,13,6.5,6.5,0.7071067811865476
2022_04_22_abb03,50,spout04,sucrose05,10,5,5,1.4142135623730951
2022_04_22_abb03,50,spout05,sucrose20,32,16,16,1.4142135623730951
2022_04_22_abb03,60,spout01,sucrose10,18,9,9,1.4142135623730951
2022_04_22_abb03,60,spout02,sucrose00,23,11.5,11.5,3.5355339059327378
2022_04_22_abb03,60,spout03,sucrose30,16,8,8,0
2022_04_22_abb03,60,spout04,sucrose05,14,7,7,4.242640687119285
2022_04_22_abb03,60,spout05,sucrose20,30,15,15,2.8284271247461903
2022_04_22_abb03,70,spout01,sucrose10,12,6,6,2.8284271247461903
2022_04_22_abb03,70,spout02,sucrose00,6,3,3,1.4142135623730951
2022_04_22_abb03,70,spout03,sucrose30,14,7,7,5.656854249492381
2022_04_22_abb03,70,spout04,sucrose05,10,5,5,4.242640687119285
2022_04_22_abb03,70,spout05,sucrose20,34,17,17,1.4142135623730951
2022_04_22_abb03,80,spout01,sucrose10,3,1.5,1.5,2.1213203435596424
2022_04_22_abb03,80,spout02,sucrose00,6,3,3,0
2022_04_22_abb03,80,spout03,sucrose30,11,5.5,5.5,3.5355339059327378
2022_04_22_abb03,80,spout04,sucrose05,3,1.5,1.5,2.1213203435596424
2022_04_22_abb03,80,spout05,sucrose20,22,11,11,1.4142135623730951
2022_04_22_abb03,90,spout01,sucrose10,6,3,3,4.242640687119285
2022_04_22_abb03,90,spout02,sucrose00,8,4,4,2.8284271247461903
2022_04_22_abb03,90,spout03,sucrose30,18,9,9,0
2022_04_22_abb03,90,spout04,sucrose05,1,0.5,0.5,0.7071067811865476
2022_04_22_abb03,90,spout05,sucrose20,25,12.5,12.5,3.5355339059327378
