blockname,spout,lick_count_trial_mean,lick_count_total,lick_ts_first_mean,lick_ts_last_mean,lick_ili_mean_mean,trial_lick_proportion,experiment,cohort,date,solution,solution_type,solution_value
2022_06_13_abb12,spout01,4.45,89,407.11764705882354,1022.8235294117648,112.47204081632653,0.85,abb,2,6/13/2022,nacl025,nacl,0.25
2022_06_13_abb12,spout02,3.9,78,518.5625,1812,407.91033411033413,0.8,abb,2,6/13/2022,nacl100,nacl,1
2022_06_13_abb12,spout03,9.6,192,360.27777777777777,2253.6666666666665,341.81288040249035,0.9,abb,2,6/13/2022,nacl000,nacl,0
2022_06_13_abb12,spout04,1.75,35,504.3,1270.5,413.36454545454546,0.5,abb,2,6/13/2022,nacl150,nacl,1.5
2022_06_13_abb12,spout05,7.05,141,420.93333333333334,1960.9333333333334,272.4089416345235,0.75,abb,2,6/13/2022,nacl050,nacl,0.5
