blockname,trial_split,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_06_07_abb08,0,134,13.4,14,6.022181221672648
2022_06_07_abb08,10,87,8.7,7,5.1001089312985375
2022_06_07_abb08,20,56,5.6,3.5,6.04060335470629
2022_06_07_abb08,30,109,10.9,13,6.15449248742557
2022_06_07_abb08,40,94,9.4,10,5.460972644339305
2022_06_07_abb08,50,69,6.9,4,5.8395205282625735
2022_06_07_abb08,60,73,7.3,5.5,6.307843442008441
2022_06_07_abb08,70,15,1.5,0,2.173067468400883
2022_06_07_abb08,80,43,4.3,3,4.9899899799498595
2022_06_07_abb08,90,21,2.1,0,3.6040101122068027
