blockname,event_id_char,event_ts,trial_start_ts,trial_num,spout,trial_num_tastant,event_ts_rel,experiment,cohort,date,solution,solution_type,solution_value
2022_05_03_abb03,lick_03,10990,10852,1,spout03,1,138,abb,1,5/3/2022,sucrose00,sucrose,0
2022_05_03_abb03,lick_03,11157,10852,1,spout03,1,305,abb,1,5/3/2022,sucrose00,sucrose,0
2022_05_03_abb03,lick_03,11334,10852,1,spout03,1,482,abb,1,5/3/2022,sucrose00,sucrose,0
2022_05_03_abb03,lick_03,11493,10852,1,spout03,1,641,abb,1,5/3/2022,sucrose00,sucrose,0
2022_05_03_abb03,lick_03,11648,10852,1,spout03,1,796,abb,1,5/3/2022,sucrose00,sucrose,0
2022_05_03_abb03,lick_03,11748,10852,1,spout03,1,896,abb,1,5/3/2022,sucrose00,sucrose,0
2022_05_03_abb03,lick_03,11883,10852,1,spout03,1,1031,abb,1,5/3/2022,sucrose00,sucrose,0
2022_05_03_abb03,lick_02,22861,22537,2,spout02,1,324,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb03,lick_02,23069,22537,2,spout02,1,532,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb03,lick_02,23193,22537,2,spout02,1,656,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb03,lick_02,23324,22537,2,spout02,1,787,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb03,lick_02,23437,22537,2,spout02,1,900,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb03,lick_02,23557,22537,2,spout02,1,1020,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb03,lick_02,23665,22537,2,spout02,1,1128,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb03,lick_02,23804,22537,2,spout02,1,1267,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb03,lick_02,23936,22537,2,spout02,1,1399,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb03,lick_02,24071,22537,2,spout02,1,1534,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb03,lick_02,24202,22537,2,spout02,1,1665,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb03,lick_02,24330,22537,2,spout02,1,1793,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb03,lick_02,24472,22537,2,spout02,1,1935,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb03,lick_02,24600,22537,2,spout02,1,2063,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb03,lick_02,24739,22537,2,spout02,1,2202,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb03,lick_02,24875,22537,2,spout02,1,2338,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb03,lick_02,25032,22537,2,spout02,1,2495,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb03,lick_02,25153,22537,2,spout02,1,2616,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb03,lick_02,25291,22537,2,spout02,1,2754,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb03,lick_02,25422,22537,2,spout02,1,2885,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb03,lick_03,35635,35502,3,spout03,2,133,abb,1,5/3/2022,sucrose00,sucrose,0
