blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_06_abb06,0,spout01,sucrose05,27,13.5,13.5,9.192388155425117
2022_05_06_abb06,0,spout02,sucrose20,38,19,19,1.4142135623730951
2022_05_06_abb06,0,spout03,sucrose00,39,19.5,19.5,0.7071067811865476
2022_05_06_abb06,0,spout04,sucrose30,40,20,20,1.4142135623730951
2022_05_06_abb06,0,spout05,sucrose10,26,13,13,7.0710678118654755
2022_05_06_abb06,10,spout01,sucrose05,4,2,2,2.8284271247461903
2022_05_06_abb06,10,spout02,sucrose20,27,13.5,13.5,0.7071067811865476
2022_05_06_abb06,10,spout03,sucrose00,9,4.5,4.5,0.7071067811865476
2022_05_06_abb06,10,spout04,sucrose30,30,15,15,2.8284271247461903
2022_05_06_abb06,10,spout05,sucrose10,33,16.5,16.5,0.7071067811865476
2022_05_06_abb06,20,spout01,sucrose05,17,8.5,8.5,6.363961030678928
2022_05_06_abb06,20,spout02,sucrose20,18,9,9,5.656854249492381
2022_05_06_abb06,20,spout03,sucrose00,9,4.5,4.5,2.1213203435596424
2022_05_06_abb06,20,spout04,sucrose30,31,15.5,15.5,3.5355339059327378
2022_05_06_abb06,20,spout05,sucrose10,6,3,3,0
2022_05_06_abb06,30,spout01,sucrose05,3,1.5,1.5,2.1213203435596424
2022_05_06_abb06,30,spout02,sucrose20,18,9,9,4.242640687119285
2022_05_06_abb06,30,spout03,sucrose00,7,3.5,3.5,0.7071067811865476
2022_05_06_abb06,30,spout04,sucrose30,31,15.5,15.5,2.1213203435596424
2022_05_06_abb06,30,spout05,sucrose10,16,8,8,2.8284271247461903
2022_05_06_abb06,40,spout01,sucrose05,11,5.5,5.5,3.5355339059327378
2022_05_06_abb06,40,spout02,sucrose20,14,7,7,9.899494936611665
2022_05_06_abb06,40,spout03,sucrose00,8,4,4,0
2022_05_06_abb06,40,spout04,sucrose30,18,9,9,2.8284271247461903
2022_05_06_abb06,40,spout05,sucrose10,8,4,4,0
2022_05_06_abb06,50,spout01,sucrose05,7,3.5,3.5,0.7071067811865476
2022_05_06_abb06,50,spout02,sucrose20,21,10.5,10.5,4.949747468305833
2022_05_06_abb06,50,spout03,sucrose00,3,1.5,1.5,2.1213203435596424
2022_05_06_abb06,50,spout04,sucrose30,24,12,12,0
2022_05_06_abb06,50,spout05,sucrose10,25,12.5,12.5,0.7071067811865476
2022_05_06_abb06,60,spout01,sucrose05,7,3.5,3.5,0.7071067811865476
2022_05_06_abb06,60,spout02,sucrose20,13,6.5,6.5,3.5355339059327378
2022_05_06_abb06,60,spout03,sucrose00,7,3.5,3.5,0.7071067811865476
2022_05_06_abb06,60,spout04,sucrose30,27,13.5,13.5,2.1213203435596424
2022_05_06_abb06,60,spout05,sucrose10,9,4.5,4.5,2.1213203435596424
2022_05_06_abb06,70,spout01,sucrose05,7,3.5,3.5,0.7071067811865476
2022_05_06_abb06,70,spout02,sucrose20,17,8.5,8.5,4.949747468305833
2022_05_06_abb06,70,spout03,sucrose00,6,3,3,1.4142135623730951
2022_05_06_abb06,70,spout04,sucrose30,25,12.5,12.5,2.1213203435596424
2022_05_06_abb06,70,spout05,sucrose10,5,2.5,2.5,0.7071067811865476
2022_05_06_abb06,80,spout01,sucrose05,3,1.5,1.5,2.1213203435596424
2022_05_06_abb06,80,spout02,sucrose20,7,3.5,3.5,0.7071067811865476
2022_05_06_abb06,80,spout03,sucrose00,4,2,2,2.8284271247461903
2022_05_06_abb06,80,spout04,sucrose30,21,10.5,10.5,0.7071067811865476
2022_05_06_abb06,80,spout05,sucrose10,0,0,0,0
2022_05_06_abb06,90,spout01,sucrose05,3,1.5,1.5,2.1213203435596424
2022_05_06_abb06,90,spout02,sucrose20,16,8,8,0
2022_05_06_abb06,90,spout03,sucrose00,0,0,0,0
2022_05_06_abb06,90,spout04,sucrose30,0,0,0,0
2022_05_06_abb06,90,spout05,sucrose10,7,3.5,3.5,0.7071067811865476
