blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_04_abb03,0,spout01,sucrose30,43,21.5,21.5,0.7071067811865476
2022_05_04_abb03,0,spout02,sucrose10,39,19.5,19.5,0.7071067811865476
2022_05_04_abb03,0,spout03,sucrose20,35,17.5,17.5,2.1213203435596424
2022_05_04_abb03,0,spout04,sucrose00,22,11,11,0
2022_05_04_abb03,0,spout05,sucrose05,33,16.5,16.5,6.363961030678928
2022_05_04_abb03,10,spout01,sucrose30,40,20,20,1.4142135623730951
2022_05_04_abb03,10,spout02,sucrose10,21,10.5,10.5,4.949747468305833
2022_05_04_abb03,10,spout03,sucrose20,33,16.5,16.5,4.949747468305833
2022_05_04_abb03,10,spout04,sucrose00,8,4,4,1.4142135623730951
2022_05_04_abb03,10,spout05,sucrose05,11,5.5,5.5,4.949747468305833
2022_05_04_abb03,20,spout01,sucrose30,38,19,19,1.4142135623730951
2022_05_04_abb03,20,spout02,sucrose10,17,8.5,8.5,2.1213203435596424
2022_05_04_abb03,20,spout03,sucrose20,21,10.5,10.5,4.949747468305833
2022_05_04_abb03,20,spout04,sucrose00,8,4,4,1.4142135623730951
2022_05_04_abb03,20,spout05,sucrose05,27,13.5,13.5,6.363961030678928
2022_05_04_abb03,30,spout01,sucrose30,14,7,7,9.899494936611665
2022_05_04_abb03,30,spout02,sucrose10,19,9.5,9.5,7.7781745930520225
2022_05_04_abb03,30,spout03,sucrose20,8,4,4,5.656854249492381
2022_05_04_abb03,30,spout04,sucrose00,3,1.5,1.5,2.1213203435596424
2022_05_04_abb03,30,spout05,sucrose05,6,3,3,2.8284271247461903
2022_05_04_abb03,40,spout01,sucrose30,31,15.5,15.5,0.7071067811865476
2022_05_04_abb03,40,spout02,sucrose10,11,5.5,5.5,3.5355339059327378
2022_05_04_abb03,40,spout03,sucrose20,0,0,0,0
2022_05_04_abb03,40,spout04,sucrose00,6,3,3,0
2022_05_04_abb03,40,spout05,sucrose05,13,6.5,6.5,2.1213203435596424
2022_05_04_abb03,50,spout01,sucrose30,15,7.5,7.5,10.606601717798213
2022_05_04_abb03,50,spout02,sucrose10,8,4,4,1.4142135623730951
2022_05_04_abb03,50,spout03,sucrose20,22,11,11,4.242640687119285
2022_05_04_abb03,50,spout04,sucrose00,0,0,0,0
2022_05_04_abb03,50,spout05,sucrose05,7,3.5,3.5,2.1213203435596424
2022_05_04_abb03,60,spout01,sucrose30,0,0,0,0
2022_05_04_abb03,60,spout02,sucrose10,7,3.5,3.5,0.7071067811865476
2022_05_04_abb03,60,spout03,sucrose20,7,3.5,3.5,4.949747468305833
2022_05_04_abb03,60,spout04,sucrose00,0,0,0,0
2022_05_04_abb03,60,spout05,sucrose05,0,0,0,0
2022_05_04_abb03,70,spout01,sucrose30,0,0,0,0
2022_05_04_abb03,70,spout02,sucrose10,7,3.5,3.5,0.7071067811865476
2022_05_04_abb03,70,spout03,sucrose20,0,0,0,0
2022_05_04_abb03,70,spout04,sucrose00,2,1,1,1.4142135623730951
2022_05_04_abb03,70,spout05,sucrose05,0,0,0,0
2022_05_04_abb03,80,spout01,sucrose30,0,0,0,0
2022_05_04_abb03,80,spout02,sucrose10,11,5.5,5.5,4.949747468305833
2022_05_04_abb03,80,spout03,sucrose20,10,5,5,7.0710678118654755
2022_05_04_abb03,80,spout04,sucrose00,0,0,0,0
2022_05_04_abb03,80,spout05,sucrose05,0,0,0,0
2022_05_04_abb03,90,spout01,sucrose30,0,0,0,0
2022_05_04_abb03,90,spout02,sucrose10,2,1,1,1.4142135623730951
2022_05_04_abb03,90,spout03,sucrose20,0,0,0,0
2022_05_04_abb03,90,spout04,sucrose00,0,0,0,0
2022_05_04_abb03,90,spout05,sucrose05,0,0,0,0
