11 0
13 0
1 101
100 1800000
101 32
103 1
104 1
105 1
107 0
108 0
109 0
110 8
111 1.25
112 500
113 0
114 0
115 3000
116 25
117 5
118 140
119 2000
120 0
121 5000
122 3000
124 -1
125 -1
126 1
12 101
15 101
102 101
102 8
106 101
106 1
123 101
123 0
81 6194
81 6518
81 6633
81 11257
71 11573
81 11668
81 11726
81 11802
81 11882
81 11999
82 11999
11 11999
13 12499
18 12499
14 12524
18 12664
14 12689
31 12693
31 12792
18 12829
14 12854
31 12879
31 12990
18 12994
14 13019
31 13093
18 13159
14 13184
31 13195
31 13306
31 13409
31 13520
31 13627
31 13745
31 13876
31 14006
31 14137
31 14263
31 14399
31 14533
31 14545
31 14700
31 14830
31 14980
31 15154
31 15308
15 15499
12 15500
81 15762
81 15875
81 16036
81 16086
81 16138
81 16194
81 16250
81 16341
82 16341
11 16341
13 16841
18 16841
14 16866
18 17006
14 17031
31 17037
31 17137
18 17171
14 17196
31 17228
18 17336
31 17343
14 17361
31 17449
18 17501
14 17526
31 17547
31 17667
31 17770
31 17888
31 18011
31 18137
31 18260
31 18394
31 18545
31 18676
31 18810
31 18948
31 19075
31 19209
31 19357
31 19523
31 19665
31 19807
15 19841
12 19842
81 20563
81 20742
81 20850
81 20937
81 21076
81 21315
81 21484
81 21910
82 21910
11 21910
13 22410
18 22410
14 22435
31 22538
18 22575
14 22600
31 22637
18 22740
31 22744
14 22765
31 22847
18 22905
14 22930
31 22950
31 23061
18 23070
14 23095
31 23171
31 23282
31 23392
31 23512
31 23630
31 23749
31 23907
31 24054
31 24176
31 24318
31 24445
31 24593
31 24718
31 24872
31 25015
15 25410
12 25411
81 26660
81 27022
81 27419
81 28221
71 29037
81 29250
81 29660
71 30279
71 30353
71 30432
71 30539
81 31342
81 31701
71 31936
71 32238
71 32774
81 33072
71 34144
71 34226
71 34627
81 35350
81 36139
81 37830
81 38474
71 38540
71 39025
71 39386
71 40265
81 40824
81 41372
81 41776
71 41888
71 44036
81 44585
81 44810
71 45721
81 46515
81 46580
81 46620
81 46661
81 46700
81 46742
82 46742
11 46742
83 46784
83 46823
83 46878
13 47242
18 47242
14 47267
18 47407
31 47431
14 47432
31 47529
18 47572
14 47597
31 47620
31 47735
18 47737
14 47762
31 47847
18 47902
14 47927
31 47957
31 48072
31 48174
31 48289
31 48420
31 48535
31 48673
31 48812
31 48938
31 49089
31 49488
31 49626
31 49765
15 50242
12 50243
81 50449
81 50613
81 50871
81 51250
