11 0
1 101
100 1200000
101 16
141 4294967295
131 5000
132 8000
140 101
140 0
142 32
12 101
149 32
71 205
149 31
71 365
149 30
71 404
149 29
71 438
149 28
71 491
149 27
71 640
149 26
71 678
149 25
71 703
149 24
71 725
149 23
71 748
149 22
71 771
149 21
71 797
149 20
71 822
149 19
71 846
149 18
71 867
149 17
71 885
149 16
71 900
149 15
71 916
149 14
71 931
149 13
71 947
149 12
71 965
149 11
71 982
149 10
71 999
149 9
71 1014
149 8
71 1028
149 7
71 1043
149 6
71 1058
149 5
71 1072
149 4
71 1087
149 3
71 1101
149 2
71 1115
149 1
71 1130
149 64
27 1130
17 1130
71 1145
149 63
71 1158
149 62
71 1173
149 61
71 1187
149 60
71 1202
149 59
71 1217
149 58
71 1232
149 57
71 1248
149 56
71 1264
149 55
71 1280
149 54
71 1297
149 53
71 1313
149 52
71 1329
149 51
71 1345
149 50
71 1361
149 49
71 1379
149 48
71 1401
149 47
71 1425
149 46
71 1449
149 45
71 1476
149 44
71 1499
149 43
71 1520
149 42
71 1538
149 41
71 1558
149 40
71 1578
149 39
71 1599
149 38
71 1621
149 37
71 1644
149 36
71 1666
149 35
71 1691
149 34
71 1713
149 33
71 1736
149 32
28 1736
16 1736
71 1758
149 31
71 1784
149 30
71 1815
149 29
71 1847
149 28
71 1878
149 27
71 1903
149 26
71 1924
149 25
71 1943
149 24
71 1959
149 23
71 1975
149 22
71 1992
149 21
71 2008
149 20
71 2024
149 19
71 2039
149 18
71 2055
149 17
71 2071
149 16
71 2086
149 15
71 2100
149 14
71 2114
149 13
71 2125
149 12
71 2136
149 11
71 2147
149 10
71 2158
149 9
71 2170
149 8
71 2182
149 7
71 2195
149 6
71 2208
149 5
71 2220
149 4
71 2233
149 3
71 2246
149 2
71 2259
149 1
71 2272
149 64
27 2272
17 2272
71 2286
149 63
71 2298
149 62
71 2310
149 61
71 2324
149 60
71 2338
149 59
71 2353
149 58
71 2372
149 57
71 2390
149 56
71 2410
149 55
71 2429
149 54
71 2450
149 53
71 2471
149 52
71 2493
149 51
71 2516
149 50
71 2543
149 49
71 2571
149 48
71 2606
149 47
71 2676
149 46
81 4076
149 47
71 8690
149 46
71 8731
149 45
71 8759
149 44
71 8785
149 43
71 8810
149 42
71 8835
149 41
71 8864
149 40
71 8902
149 39
71 9041
149 38
71 9098
149 37
71 9129
149 36
71 9158
149 35
71 9186
149 34
71 9212
149 33
71 9236
149 32
28 9236
16 9236
71 9260
149 31
71 9286
149 30
71 9313
149 29
71 9339
149 28
71 9358
149 27
71 9375
149 26
71 9390
149 25
71 9404
149 24
71 9418
149 23
71 9431
149 22
71 9446
149 21
71 9460
149 20
71 9474
149 19
71 9489
149 18
71 9503
149 17
71 9517
149 16
71 9532
149 15
71 9545
149 14
71 9558
149 13
71 9573
149 12
71 9587
149 11
71 9601
149 10
71 9617
149 9
71 9632
149 8
71 9647
149 7
71 9664
149 6
71 9679
149 5
71 9695
149 4
71 9711
149 3
71 9727
149 2
71 9744
149 1
71 9762
149 64
27 9762
17 9762
71 9783
149 63
71 9811
149 62
71 9847
149 61
71 9892
149 60
71 9949
149 59
71 10018
149 58
71 10085
149 57
71 10137
149 56
71 10186
149 55
71 10227
149 54
71 10259
149 53
71 10285
149 52
71 10312
149 51
71 10341
149 50
71 10370
149 49
71 10399
149 48
71 10429
149 47
71 10457
149 46
71 10485
149 45
71 10514
149 44
71 10543
149 43
71 10576
149 42
71 10613
149 41
71 10669
149 40
81 10822
149 41
71 16376
149 40
71 17435
149 39
71 17513
149 38
71 17536
149 37
71 17555
149 36
71 17572
149 35
71 17590
149 34
71 17611
149 33
71 17638
149 32
28 17638
16 17638
71 17672
149 31
71 17704
149 30
71 17727
149 29
71 17744
149 28
71 17760
149 27
71 17776
149 26
71 17792
149 25
71 17806
149 24
71 17820
149 23
71 17833
149 22
71 17847
149 21
71 17863
149 20
71 17876
149 19
71 17888
149 18
71 17900
149 17
71 17911
149 16
71 17921
149 15
71 17932
149 14
71 17944
149 13
71 17955
149 12
71 17966
149 11
71 17979
149 10
71 17991
149 9
71 18003
149 8
71 18014
149 7
71 18025
149 6
71 18035
149 5
71 18045
149 4
71 18055
149 3
71 18067
149 2
71 18078
149 1
71 18089
149 64
27 18089
17 18089
71 18101
149 63
71 18113
149 62
71 18124
149 61
71 18135
149 60
71 18146
149 59
71 18159
149 58
71 18171
149 57
71 18183
149 56
71 18196
149 55
71 18208
149 54
71 18221
149 53
71 18236
149 52
71 18248
149 51
71 18261
149 50
71 18274
149 49
71 18287
149 48
71 18299
149 47
71 18311
149 46
71 18325
149 45
71 18338
149 44
71 18352
149 43
71 18368
149 42
71 18384
149 41
71 18401
149 40
71 18419
149 39
71 18438
149 38
71 18458
149 37
71 18479
149 36
71 18503
149 35
71 18530
149 34
71 18571
149 33
71 18630
149 32
28 18630
16 18630
71 18687
149 31
71 18733
149 30
71 18781
149 29
71 18838
149 28
71 18904
149 27
71 18968
149 26
71 19010
149 25
71 19041
149 24
71 19072
149 23
71 19112
149 22
71 23400
149 21
81 23456
149 22
71 28425
149 21
81 28525
149 22
81 28813
149 23
81 29034
149 24
81 29091
149 25
81 29261
149 26
81 29336
149 27
71 29858
149 26
71 29907
149 25
71 29990
149 24
71 30075
149 23
71 30100
149 22
71 30122
149 21
71 30145
149 20
71 30167
149 19
71 30190
149 18
71 30213
149 17
71 30245
149 16
71 30281
149 15
71 30304
149 14
71 30324
149 13
71 30342
149 12
71 30364
149 11
71 30391
149 10
71 30425
149 9
71 30470
149 8
71 30502
149 7
71 30530
149 6
71 30559
149 5
71 30594
149 4
71 30731
149 3
71 30990
149 2
71 31067
149 1
81 31429
149 2
81 32229
149 3
81 34573
149 4
81 34834
149 5
81 34882
149 6
81 34930
149 7
81 35007
149 8
71 35117
149 7
71 35304
149 6
81 35430
149 7
71 35575
149 6
71 35617
149 5
71 35652
149 4
71 35697
149 3
71 35724
149 2
71 35742
149 1
71 35756
149 64
27 35756
17 35756
71 35771
149 63
71 35785
149 62
71 35798
149 61
71 35813
149 60
71 35827
149 59
71 35842
149 58
71 35858
149 57
71 35874
149 56
71 35891
149 55
71 35910
149 54
71 35927
149 53
71 35947
149 52
71 35966
149 51
71 35988
149 50
71 36012
149 49
71 36041
149 48
71 36074
149 47
71 36106
149 46
71 36136
149 45
71 36166
149 44
71 36198
149 43
71 36238
149 42
71 36288
149 41
71 36328
149 40
71 36361
149 39
71 36393
149 38
71 36433
149 37
71 36481
149 36
71 36522
149 35
71 36553
149 34
71 36572
149 33
71 36588
149 32
28 36588
16 36588
71 36603
149 31
71 36617
149 30
71 36634
149 29
71 36650
149 28
71 36668
149 27
71 36686
149 26
71 36706
149 25
71 36728
149 24
71 36747
149 23
71 36765
149 22
71 36780
149 21
71 36796
149 20
71 36811
149 19
71 36828
149 18
71 36849
149 17
71 36870
149 16
71 36892
149 15
71 36910
149 14
71 36928
149 13
71 36945
149 12
71 36965
149 11
71 36987
149 10
71 37015
149 9
71 37047
149 8
71 37073
149 7
71 37094
149 6
71 37112
149 5
71 37130
149 4
71 37151
149 3
71 37172
149 2
71 37200
149 1
71 37233
149 64
27 37233
17 37233
71 37274
149 63
71 37317
149 62
71 37359
149 61
71 37401
149 60
81 37527
149 61
81 40451
149 62
71 41782
149 61
71 44979
149 60
71 45181
149 59
71 45205
149 58
71 45221
149 57
71 45236
149 56
71 45250
149 55
71 45263
149 54
71 45276
149 53
71 45290
149 52
71 45304
149 51
71 45318
149 50
71 45334
149 49
71 45349
149 48
71 45366
149 47
71 45384
149 46
71 45401
149 45
71 45418
149 44
71 45432
149 43
71 45448
149 42
71 45465
149 41
71 45482
149 40
71 45500
149 39
71 45520
149 38
71 45541
149 37
71 45561
149 36
71 45580
149 35
71 45599
149 34
71 45618
149 33
71 45639
149 32
28 45639
16 45639
71 45660
149 31
71 45682
149 30
71 45706
149 29
71 45733
149 28
71 45760
149 27
71 45785
149 26
71 45810
149 25
71 45832
149 24
71 45856
149 23
71 45881
149 22
71 45917
149 21
81 46208
149 22
81 51260
149 23
71 52617
149 22
81 56159
149 23
81 56214
149 24
81 56253
149 25
81 56296
149 26
81 56343
149 27
81 56485
149 28
71 56606
149 27
71 56698
149 26
71 56748
149 25
71 56797
149 24
71 56836
149 23
71 56870
149 22
71 56900
149 21
71 56923
149 20
71 56945
149 19
71 56969
149 18
71 57007
149 17
71 57040
149 16
71 57058
149 15
71 57074
149 14
71 57088
149 13
71 57101
149 12
71 57117
149 11
71 57133
149 10
71 57151
149 9
71 57171
149 8
71 57193
149 7
71 57211
149 6
71 57229
149 5
71 57249
149 4
71 57267
149 3
71 57288
149 2
71 57309
149 1
71 57333
149 64
27 57333
17 57333
71 57357
149 63
71 57387
149 62
71 57421
149 61
71 57455
149 60
71 57489
149 59
71 57524
149 58
71 57560
149 57
71 57597
149 56
71 57645
149 55
71 57731
149 54
71 57825
149 53
71 57866
149 52
71 57904
149 51
71 57938
149 50
71 57969
149 49
71 57998
149 48
71 58034
149 47
71 58093
149 46
81 58342
149 47
71 58897
149 46
71 61923
149 45
71 61958
149 44
71 61991
149 43
71 62108
149 42
71 62123
149 41
71 62134
149 40
71 62144
149 39
71 62153
149 38
71 62162
149 37
71 62170
149 36
71 62179
149 35
71 62189
149 34
71 62198
149 33
71 62207
149 32
28 62207
16 62207
71 62218
149 31
71 62229
149 30
71 62238
149 29
71 62248
149 28
71 62259
149 27
71 62271
149 26
71 62282
149 25
71 62293
149 24
71 62304
149 23
71 62316
149 22
71 62328
149 21
71 62340
149 20
71 62353
149 19
71 62367
149 18
71 62381
149 17
71 62396
149 16
71 62410
149 15
71 62423
149 14
71 62435
149 13
71 62449
149 12
71 62463
149 11
71 62476
149 10
71 62490
149 9
71 62502
149 8
71 62512
149 7
71 62521
149 6
71 62531
149 5
71 62541
149 4
71 62553
149 3
71 62570
149 2
71 62591
149 1
71 62614
149 64
27 62614
17 62614
71 62635
149 63
71 62652
149 62
71 62667
149 61
71 62684
149 60
71 62703
149 59
71 62720
149 58
71 62734
149 57
71 62749
149 56
71 62762
149 55
71 62773
149 54
71 62784
149 53
71 62794
149 52
71 62805
149 51
71 62818
149 50
71 62831
149 49
71 62843
149 48
71 62854
149 47
71 62865
149 46
71 62875
149 45
71 62884
149 44
71 62893
149 43
71 62902
149 42
71 62914
149 41
71 62924
149 40
71 62936
149 39
71 62947
149 38
