11 0
127 0
127 4
13 0
999 141
1 0
127 100
104 1
128 8000
129 13000
115 3000
117 5
118 180
15 0
13 10852
35 11017
45 11017
14 11028
35 11152
45 11152
14 11163
35 11259
45 11259
14 11270
35 11387
45 11387
14 11398
35 11515
45 11515
14 11526
35 11619
45 11619
14 11630
35 11750
45 11750
14 11761
35 11851
45 11851
14 11862
35 11978
45 11978
14 11990
35 12087
45 12087
14 12098
35 12214
45 12214
14 12225
35 12323
45 12323
14 12334
35 12453
45 12453
14 12464
35 12577
45 12577
14 12588
35 12709
45 12709
14 12720
35 12840
45 12840
14 12851
35 12960
45 12960
14 12971
35 13091
45 13091
14 13102
35 13208
45 13208
14 13219
35 13336
45 13336
14 13347
35 13456
45 13456
14 13467
35 13587
45 13587
14 13598
35 13699
45 13699
14 13710
35 13830
45 13830
14 13841
15 13852
11 13853
15 14053
130 14753
127 14753
127 2
13 22537
33 22666
43 22666
14 22691
33 22851
43 22851
14 22876
33 23075
43 23075
14 23100
33 23291
43 23291
14 23316
33 23517
43 23517
14 23542
33 23752
43 23752
14 23777
33 23883
43 23883
14 23908
33 24100
43 24100
14 24125
33 24231
43 24231
14 24256
33 24363
43 24363
14 24388
33 24491
43 24491
14 24516
33 24626
43 24626
14 24651
33 24741
43 24741
14 24766
33 24873
43 24873
14 24898
33 24985
43 24985
14 25010
33 25101
43 25101
14 25126
33 25225
43 25225
14 25250
33 25364
43 25364
14 25389
33 25480
43 25480
14 25505
15 25537
11 25538
15 25738
130 26438
127 26438
127 0
13 35502
31 35812
41 35812
14 35830
31 36040
41 36040
14 36058
31 36149
41 36149
14 36167
15 38502
11 38503
15 38703
130 39403
127 39403
127 4
13 50637
35 50850
45 50850
14 50861
35 51047
45 51047
14 51058
35 51155
45 51155
14 51166
35 51264
45 51264
14 51275
35 51372
45 51372
14 51383
35 51480
45 51480
14 51491
35 51589
45 51589
14 51600
35 51704
45 51704
14 51715
35 51821
45 51821
14 51832
35 51941
45 51941
14 51952
35 52057
45 52057
14 52068
35 52180
45 52180
14 52191
35 52312
45 52312
14 52323
35 52427
45 52427
14 52438
35 52551
45 52551
14 52562
35 52675
45 52675
14 52686
35 52795
45 52795
14 52806
35 52915
45 52915
14 52926
35 53035
45 53035
14 53046
35 53154
45 53154
14 53165
35 53278
45 53278
14 53289
35 53402
45 53402
14 53413
35 53526
45 53526
14 53537
15 53637
11 53638
15 53838
130 54538
127 54538
127 1
13 64013
32 64315
42 64315
14 64349
15 67013
11 67014
15 67214
130 67914
127 67914
127 3
13 78140
34 78402
44 78402
14 78432
34 78544
44 78544
14 78574
34 78676
44 78676
14 78706
34 78834
44 78834
14 78864
34 78943
44 78943
14 78973
34 79167
44 79167
14 79197
34 79283
44 79283
14 79313
15 81140
11 81141
15 81341
130 82041
127 82041
127 0
13 90384
31 90627
41 90627
14 90645
15 93384
11 93385
15 93585
130 94285
127 94285
127 2
13 103327
33 103543
43 103543
14 103568
33 103841
43 103841
14 103866
33 103949
43 103949
14 103974
33 104154
43 104154
14 104179
33 104371
43 104371
14 104396
33 104482
43 104482
14 104507
33 104591
43 104591
14 104616
33 104699
43 104699
14 104724
33 104804
43 104804
14 104829
33 104911
43 104911
14 104936
33 105024
43 105024
14 105049
33 105144
43 105144
14 105169
33 105375
43 105375
14 105400
33 105495
43 105495
14 105520
33 105719
43 105719
14 105744
33 105843
43 105843
14 105868
33 105967
43 105967
14 105992
33 106091
43 106091
14 106116
33 106211
43 106211
14 106236
15 106327
11 106328
15 106528
130 107228
127 107228
127 1
13 119243
32 119804
42 119804
14 119838
15 122243
11 122244
15 122444
130 123144
127 123144
127 3
13 132038
34 132377
44 132377
14 132407
34 132718
44 132718
14 132748
34 132873
44 132873
14 132903
34 134824
44 134824
14 134854
15 135038
11 135040
15 135240
130 135940
127 135940
127 0
13 144829
31 145141
41 145141
14 145159
31 145366
41 145366
14 145384
15 147829
11 147830
15 148030
130 148730
127 148730
127 0
13 156547
31 156886
41 156886
14 156904
31 157132
41 157132
14 157150
31 157713
41 157713
14 157731
31 157948
41 157948
14 157966
31 158297
41 158297
14 158315
31 158547
41 158547
14 158565
31 158675
41 158675
14 158693
31 159004
41 159004
14 159022
31 159255
41 159255
14 159273
31 159488
41 159488
14 159506
15 159547
11 159548
15 159748
130 160448
127 160448
127 4
13 170845
35 171077
45 171077
14 171088
35 171328
45 171328
14 171339
35 171464
45 171464
14 171475
35 171598
45 171598
14 171609
35 171711
45 171711
14 171722
35 171846
45 171846
14 171857
35 171966
45 171966
14 171977
35 172086
45 172086
14 172097
35 172214
