11 0
1 101
100 1200000
101 16
141 4294967295
131 5000
132 8000
140 101
140 0
142 32
12 101
149 32
81 241
149 33
27 241
17 241
71 332
149 32
28 332
16 332
71 361
149 31
71 384
149 30
71 408
149 29
71 429
149 28
71 449
149 27
71 467
149 26
71 485
149 25
71 502
149 24
71 519
149 23
71 537
149 22
71 555
149 21
71 574
149 20
71 592
149 19
71 611
149 18
71 631
149 17
71 651
149 16
71 674
149 15
71 701
149 14
81 785
149 15
81 812
149 16
81 839
149 17
81 867
149 18
81 899
149 19
71 968
149 18
71 1009
149 17
71 1047
149 16
71 1125
149 15
71 1193
149 14
71 1232
149 13
81 1330
149 14
71 1376
149 13
71 1407
149 12
71 1431
149 11
81 1494
149 12
81 1517
149 13
81 1535
149 14
81 1556
149 15
81 1580
149 16
81 1607
149 17
81 1634
149 18
81 1663
149 19
81 1693
149 20
81 1732
149 21
71 1784
149 20
71 1818
149 19
71 1848
149 18
81 1915
149 19
81 1954
149 20
71 2012
149 19
71 2043
149 18
81 2140
149 19
71 2238
149 18
71 2324
149 17
71 2379
149 16
81 2502
149 17
71 2698
149 16
71 2769
149 15
71 2815
149 14
71 2860
149 13
71 2915
149 12
71 2972
149 11
71 2998
149 10
71 3016
149 9
71 3032
149 8
71 3050
149 7
71 3069
149 6
71 3089
149 5
71 3109
149 4
71 3129
149 3
71 3150
149 2
71 3171
149 1
71 3193
149 64
27 3193
17 3193
71 3212
149 63
71 3232
149 62
71 3252
149 61
71 3274
149 60
71 3295
149 59
71 3318
149 58
71 3341
149 57
71 3369
149 56
71 3398
149 55
71 3431
149 54
71 3466
149 53
71 3496
149 52
71 3531
149 51
71 3598
149 50
71 3704
149 49
71 3753
149 48
71 3783
149 47
71 3808
149 46
71 3833
149 45
71 3859
149 44
71 3885
149 43
71 3912
149 42
71 3943
149 41
71 3977
149 40
71 4013
149 39
71 4048
149 38
71 4088
149 37
71 4145
149 36
71 4221
149 35
71 4266
149 34
71 4303
149 33
71 4340
149 32
28 4340
16 4340
71 4383
149 31
71 4420
149 30
71 4453
149 29
71 4481
149 28
71 4511
149 27
71 4544
149 26
71 4577
149 25
71 4610
149 24
71 4644
149 23
71 4681
149 22
71 4737
149 21
71 5324
149 20
71 5387
149 19
71 5433
149 18
71 5487
149 17
71 5677
149 16
71 6660
149 15
71 9625
149 14
71 9666
149 13
71 9698
149 12
71 9735
149 11
71 9799
149 10
71 9857
149 9
71 9890
149 8
71 9936
149 7
71 9973
149 6
71 10000
149 5
71 10022
149 4
71 10046
149 3
71 10071
149 2
71 10099
149 1
71 10129
149 64
27 10129
17 10129
71 10165
149 63
71 10221
149 62
71 10285
149 61
71 10316
149 60
71 10342
149 59
71 10371
149 58
71 10409
149 57
71 10459
149 56
71 10526
149 55
71 10580
149 54
71 10629
149 53
71 10672
149 52
71 10713
149 51
71 10760
149 50
71 10825
149 49
71 10940
149 48
71 10983
149 47
71 11018
149 46
71 11058
149 45
71 11158
149 44
81 11743
149 45
71 12012
149 44
71 12063
149 43
71 12099
149 42
71 12134
149 41
71 12167
149 40
71 12205
149 39
71 12252
149 38
71 12311
149 37
71 12389
149 36
71 14107
149 35
71 14859
149 34
71 14978
149 33
81 15081
149 34
71 16060
149 33
81 16142
149 34
71 18954
149 33
71 19053
149 32
28 19053
16 19053
81 19795
149 33
27 19795
17 19795
71 20287
149 32
28 20287
16 20287
81 22540
149 33
27 22540
17 22540
71 22674
149 32
28 22674
16 22674
81 23755
149 33
27 23755
17 23755
71 23906
149 32
28 23906
16 23906
81 25106
149 33
27 25106
17 25106
71 25284
149 32
28 25284
16 25284
81 26768
149 33
27 26768
17 26768
71 26935
149 32
28 26935
16 26935
81 28188
149 33
27 28188
17 28188
71 28920
149 32
28 28920
16 28920
81 30519
149 33
27 30519
17 30519
71 30698
149 32
28 30698
16 30698
81 32534
149 33
27 32534
17 32534
71 32667
149 32
28 32667
16 32667
81 34355
149 33
27 34355
17 34355
71 34469
149 32
28 34469
16 34469
71 35854
149 31
71 35943
149 30
71 35985
149 29
71 36012
149 28
71 36035
149 27
71 36056
149 26
71 36078
149 25
71 36098
149 24
71 36120
149 23
71 36141
149 22
71 36165
149 21
71 36191
149 20
71 36229
149 19
81 36333
149 20
81 36420
149 21
81 36508
149 22
71 37525
149 21
71 37597
149 20
71 37635
149 19
71 37664
149 18
71 37692
149 17
71 37717
149 16
71 37740
149 15
71 37760
149 14
71 37779
149 13
71 37796
149 12
71 37812
149 11
71 37830
149 10
71 37849
149 9
71 37871
149 8
71 37895
149 7
71 37923
149 6
71 37954
149 5
71 37989
149 4
71 38027
149 3
71 38065
149 2
71 38097
149 1
71 38129
149 64
27 38129
17 38129
71 38164
149 63
71 38201
149 62
71 38239
149 61
71 38284
149 60
71 38345
149 59
71 38404
149 58
71 38454
149 57
71 38520
149 56
71 38660
149 55
71 38727
149 54
71 38789
149 53
81 38959
149 54
71 40484
149 53
81 41461
149 54
71 41570
149 53
81 44364
149 54
81 44632
149 55
71 44759
149 54
71 44908
149 53
71 45863
149 52
71 48068
149 51
81 48799
149 52
71 50055
149 51
71 54332
149 50
71 55571
149 49
71 55663
149 48
71 55697
149 47
71 55725
149 46
71 55752
149 45
71 55781
149 44
71 55807
149 43
71 55835
149 42
71 55867
149 41
71 55910
149 40
71 55971
149 39
71 56057
149 38
81 56361
149 39
71 58877
149 38
71 58958
149 37
81 59215
149 38
71 59745
149 37
71 61040
149 36
71 61143
149 35
71 61215
149 34
71 61290
149 33
71 61326
149 32
28 61326
16 61326
71 61362
149 31
71 61399
149 30
71 61436
149 29
71 61471
149 28
71 61508
149 27
71 61538
149 26
71 61563
149 25
71 61587
149 24
71 61611
149 23
71 61635
149 22
71 61654
149 21
71 61675
149 20
71 61699
149 19
71 61733
149 18
71 61773
149 17
71 61821
149 16
71 62041
149 15
71 62088
149 14
71 62119
149 13
71 62150
149 12
71 62184
149 11
71 62220
149 10
71 62253
149 9
71 62289
149 8
71 62325
149 7
71 62357
149 6
71 62387
149 5
71 62420
149 4
71 62454
149 3
71 62513
149 2
71 62654
149 1
71 62987
149 64
27 62987
17 62987
71 63032
149 63
81 63155
149 64
81 64991
149 1
28 64991
16 64991
71 65077
149 64
27 65077
17 65077
81 67082
149 1
28 67082
16 67082
71 67186
149 64
27 67186
17 67186
71 69438
149 63
71 69776
149 62
71 69831
149 61
71 69889
149 60
71 69954
149 59
81 71712
149 60
71 71781
149 59
71 71860
149 58
71 71886
149 57
71 71903
149 56
71 71919
149 55
71 71934
149 54
71 71948
149 53
71 71964
149 52
71 71978
149 51
71 71993
149 50
71 72008
149 49
71 72023
149 48
71 72039
149 47
71 72054
149 46
71 72069
149 45
71 72085
149 44
71 72099
149 43
71 72113
149 42
71 72129
149 41
71 72143
149 40
71 72157
149 39
71 72173
149 38
71 72188
149 37
71 72202
149 36
71 72218
149 35
71 72233
149 34
71 72251
149 33
71 72269
149 32
28 72269
16 72269
71 72288
149 31
71 72310
149 30
71 72332
149 29
71 72356
149 28
71 72381
149 27
71 72414
149 26
71 72501
149 25
71 72677
149 24
71 72721
149 23
71 72800
149 22
71 72896
149 21
71 72974
149 20
71 73275
149 19
71 73313
149 18
71 73347
149 17
71 73382
149 16
71 73415
149 15
71 73443
149 14
71 73474
149 13
71 73502
149 12
71 73531
149 11
71 73558
149 10
71 73585
149 9
71 73612
149 8
71 73639
149 7
71 73668
149 6
71 73698
149 5
71 73730
149 4
71 73768
149 3
71 73843
149 2
71 73930
149 1
71 73991
149 64
27 73991
17 73991
71 74816
149 63
71 76668
149 62
81 76743
149 63
81 77774
149 64
71 78169
149 63
81 78257
149 64
71 79805
149 63
81 81716
149 64
71 83601
149 63
81 84990
149 64
71 90597
149 63
81 91188
149 64
81 96519
149 1
28 96519
16 96519
71 96600
149 64
27 96600
17 96600
71 98576
149 63
71 99829
149 62
71 100483
149 61
71 100595
149 60
81 101490
149 61
71 101646
149 60
71 104385
149 59
81 104460
149 60
71 107993
149 59
81 111831
149 60
71 112134
149 59
71 114848
149 58
71 122168
149 57
71 122226
149 56
71 122253
149 55
71 122273
149 54
71 122291
149 53
71 122311
149 52
71 122331
149 51
71 122353
149 50
71 122374
149 49
71 122396
149 48
71 122418
149 47
71 122442
149 46
71 122467
149 45
71 122493
149 44
71 122521
149 43
71 122548
149 42
71 122575
149 41
71 122600
149 40
71 122624
149 39
71 122651
149 38
71 122678
149 37
71 122707
149 36
71 122736
149 35
71 122770
149 34
71 122813
149 33
71 122872
149 32
28 122872
16 122872
71 122960
149 31
71 123139
149 30
71 123274
149 29
71 123419
149 28
71 123505
149 27
71 123550
149 26
71 123584
149 25
71 123619
149 24
71 123668
149 23
71 123734
149 22
81 123861
149 23
71 124041
149 22
71 124088
149 21
71 124122
149 20
71 124151
149 19
71 124179
149 18
71 124206
149 17
71 124233
149 16
71 124258
149 15
71 124282
149 14
71 124306
149 13
71 124328
149 12
71 124351
149 11
71 124374
149 10
71 124400
149 9
71 124434
149 8
71 124484
149 7
71 124552
149 6
81 124955
149 7
71 125272
149 6
81 126419
149 7
71 128359
149 6
81 130778
149 7
71 131826
149 6
81 136713
149 7
71 138162
149 6
81 139019
149 7
71 141503
149 6
71 141565
149 5
71 141620
149 4
71 141661
149 3
71 141692
149 2
71 141721
149 1
71 141752
149 64
27 141752
17 141752
71 141789
149 63
71 142085
149 62
71 144350
149 61
71 144375
149 60
71 144396
149 59
71 144419
149 58
71 144444
149 57
71 144467
149 56
71 144489
149 55
71 144512
149 54
71 144536
149 53
71 144560
149 52
71 144584
149 51
71 144607
149 50
71 144630
149 49
71 144651
149 48
71 144674
149 47
71 144697
149 46
71 144722
149 45
71 144747
149 44
71 144772
149 43
71 144799
149 42
71 144828
149 41
71 144856
149 40
71 144885
149 39
71 144922
149 38
71 144966
149 37
71 145014
149 36
71 145076
149 35
81 145340
149 36
71 145453
149 35
71 145494
149 34
71 145531
149 33
71 145589
149 32
28 145589
16 145589
71 145740
149 31
71 145789
149 30
71 145830
149 29
71 145882
149 28
81 146057
149 29
81 146156
149 30
71 146252
149 29
71 146295
149 28
71 146336
149 27
71 146376
149 26
71 146416
149 25
71 146451
149 24
71 146483
149 23
71 146519
149 22
71 146553
149 21
71 146596
149 20
71 146662
149 19
81 147261
149 20
71 147447
149 19
71 147542
149 18
71 147638
149 17
81 148585
149 18
71 149038
149 17
71 151368
149 16
81 153492
149 17
