blockname,date,event_key,param_dynamic,param_ts,param_value
2022_06_09_abb12,2022_06_09,1,current_pos,0,0
2022_06_09_abb12,2022_06_09,1,current_pos,100,NA
2022_06_09_abb12,2022_06_09,1,current_pos,12947,0
2022_06_09_abb12,2022_06_09,1,current_pos,24383,3
2022_06_09_abb12,2022_06_09,1,current_pos,35922,1
2022_06_09_abb12,2022_06_09,1,current_pos,47399,3
2022_06_09_abb12,2022_06_09,1,current_pos,60492,4
2022_06_09_abb12,2022_06_09,1,current_pos,73348,2
2022_06_09_abb12,2022_06_09,1,current_pos,88047,2
2022_06_09_abb12,2022_06_09,1,current_pos,100112,4
2022_06_09_abb12,2022_06_09,1,current_pos,111752,1
2022_06_09_abb12,2022_06_09,1,current_pos,125485,2
2022_06_09_abb12,2022_06_09,1,current_pos,137483,0
2022_06_09_abb12,2022_06_09,1,current_pos,149683,1
2022_06_09_abb12,2022_06_09,1,current_pos,163136,4
2022_06_09_abb12,2022_06_09,1,current_pos,177701,1
2022_06_09_abb12,2022_06_09,1,current_pos,189165,0
2022_06_09_abb12,2022_06_09,1,current_pos,205160,3
2022_06_09_abb12,2022_06_09,1,current_pos,217128,4
2022_06_09_abb12,2022_06_09,1,current_pos,229302,3
2022_06_09_abb12,2022_06_09,1,current_pos,245300,2
2022_06_09_abb12,2022_06_09,1,current_pos,256757,4
2022_06_09_abb12,2022_06_09,1,current_pos,269455,4
2022_06_09_abb12,2022_06_09,1,current_pos,282164,2
2022_06_09_abb12,2022_06_09,1,current_pos,297947,0
2022_06_09_abb12,2022_06_09,1,current_pos,313854,1
2022_06_09_abb12,2022_06_09,1,current_pos,326358,1
2022_06_09_abb12,2022_06_09,1,current_pos,338050,3
2022_06_09_abb12,2022_06_09,1,current_pos,351236,3
2022_06_09_abb12,2022_06_09,1,current_pos,362417,2
2022_06_09_abb12,2022_06_09,1,current_pos,376918,0
2022_06_09_abb12,2022_06_09,1,current_pos,391307,3
2022_06_09_abb12,2022_06_09,1,current_pos,403937,3
2022_06_09_abb12,2022_06_09,1,current_pos,417090,1
2022_06_09_abb12,2022_06_09,1,current_pos,430052,0
2022_06_09_abb12,2022_06_09,1,current_pos,444257,2
2022_06_09_abb12,2022_06_09,1,current_pos,455567,0
2022_06_09_abb12,2022_06_09,1,current_pos,469048,2
2022_06_09_abb12,2022_06_09,1,current_pos,482988,1
2022_06_09_abb12,2022_06_09,1,current_pos,498940,4
2022_06_09_abb12,2022_06_09,1,current_pos,509948,4
2022_06_09_abb12,2022_06_09,1,current_pos,521857,2
2022_06_09_abb12,2022_06_09,1,current_pos,533273,0
2022_06_09_abb12,2022_06_09,1,current_pos,544324,3
2022_06_09_abb12,2022_06_09,1,current_pos,556122,0
2022_06_09_abb12,2022_06_09,1,current_pos,570712,4
2022_06_09_abb12,2022_06_09,1,current_pos,585586,2
2022_06_09_abb12,2022_06_09,1,current_pos,597604,1
2022_06_09_abb12,2022_06_09,1,current_pos,613506,4
2022_06_09_abb12,2022_06_09,1,current_pos,628643,3
2022_06_09_abb12,2022_06_09,1,current_pos,643688,1
2022_06_09_abb12,2022_06_09,1,current_pos,655700,4
2022_06_09_abb12,2022_06_09,1,current_pos,667684,4
2022_06_09_abb12,2022_06_09,1,current_pos,680310,2
2022_06_09_abb12,2022_06_09,1,current_pos,693650,1
2022_06_09_abb12,2022_06_09,1,current_pos,706296,3
2022_06_09_abb12,2022_06_09,1,current_pos,718944,3
2022_06_09_abb12,2022_06_09,1,current_pos,730510,1
2022_06_09_abb12,2022_06_09,1,current_pos,745933,2
2022_06_09_abb12,2022_06_09,1,current_pos,759863,0
2022_06_09_abb12,2022_06_09,1,current_pos,775848,0
2022_06_09_abb12,2022_06_09,1,current_pos,789831,2
2022_06_09_abb12,2022_06_09,1,current_pos,801630,1
2022_06_09_abb12,2022_06_09,1,current_pos,813647,2
2022_06_09_abb12,2022_06_09,1,current_pos,826534,3
2022_06_09_abb12,2022_06_09,1,current_pos,839688,1
2022_06_09_abb12,2022_06_09,1,current_pos,854560,0
2022_06_09_abb12,2022_06_09,1,current_pos,866157,0
2022_06_09_abb12,2022_06_09,1,current_pos,877747,4
2022_06_09_abb12,2022_06_09,1,current_pos,888994,3
2022_06_09_abb12,2022_06_09,1,current_pos,901610,4
2022_06_09_abb12,2022_06_09,1,current_pos,916761,1
2022_06_09_abb12,2022_06_09,1,current_pos,930992,2
2022_06_09_abb12,2022_06_09,1,current_pos,944678,4
2022_06_09_abb12,2022_06_09,1,current_pos,959263,3
2022_06_09_abb12,2022_06_09,1,current_pos,973060,0
2022_06_09_abb12,2022_06_09,1,current_pos,986524,2
2022_06_09_abb12,2022_06_09,1,current_pos,999920,0
2022_06_09_abb12,2022_06_09,1,current_pos,1011702,1
2022_06_09_abb12,2022_06_09,1,current_pos,1024275,3
2022_06_09_abb12,2022_06_09,1,current_pos,1037993,4
2022_06_09_abb12,2022_06_09,1,current_pos,1053263,0
2022_06_09_abb12,2022_06_09,1,current_pos,1066368,0
2022_06_09_abb12,2022_06_09,1,current_pos,1081320,4
2022_06_09_abb12,2022_06_09,1,current_pos,1094053,1
2022_06_09_abb12,2022_06_09,1,current_pos,1107535,3
2022_06_09_abb12,2022_06_09,1,current_pos,1123511,3
2022_06_09_abb12,2022_06_09,1,current_pos,1138706,2
2022_06_09_abb12,2022_06_09,1,current_pos,1153341,4
2022_06_09_abb12,2022_06_09,1,current_pos,1166276,2
2022_06_09_abb12,2022_06_09,1,current_pos,1180663,1
2022_06_09_abb12,2022_06_09,1,current_pos,1193551,3
2022_06_09_abb12,2022_06_09,1,current_pos,1207984,4
2022_06_09_abb12,2022_06_09,1,current_pos,1222438,0
2022_06_09_abb12,2022_06_09,1,current_pos,1233769,4
2022_06_09_abb12,2022_06_09,1,current_pos,1245159,2
2022_06_09_abb12,2022_06_09,1,current_pos,1260999,3
2022_06_09_abb12,2022_06_09,1,current_pos,1276113,0
2022_06_09_abb12,2022_06_09,1,current_pos,1290760,1
2022_06_09_abb12,2022_06_09,1,current_pos,1303553,2
2022_06_09_abb12,2022_06_09,1,current_pos,1318384,1
2022_06_09_abb12,2022_06_09,1,current_tone,NA,13000
