blockname,date,event_key,event_id,event_id_char,event_ts
2022_04_12_abb04,2022_04_12,1,11,break_engaged,0
2022_04_12_abb04,2022_04_12,1,13,spout_extended,0
2022_04_12_abb04,2022_04_12,1,1,start_session,101
2022_04_12_abb04,2022_04_12,1,31,lick,7497
2022_04_12_abb04,2022_04_12,1,18,sol_onset,7497
2022_04_12_abb04,2022_04_12,1,14,sol_offset,7515
2022_04_12_abb04,2022_04_12,1,31,lick,7593
2022_04_12_abb04,2022_04_12,1,18,sol_onset,7593
2022_04_12_abb04,2022_04_12,1,14,sol_offset,7611
2022_04_12_abb04,2022_04_12,1,31,lick,7787
2022_04_12_abb04,2022_04_12,1,18,sol_onset,7787
2022_04_12_abb04,2022_04_12,1,14,sol_offset,7805
2022_04_12_abb04,2022_04_12,1,31,lick,8081
2022_04_12_abb04,2022_04_12,1,18,sol_onset,8081
2022_04_12_abb04,2022_04_12,1,31,lick,8088
2022_04_12_abb04,2022_04_12,1,18,sol_onset,8088
2022_04_12_abb04,2022_04_12,1,14,sol_offset,8106
2022_04_12_abb04,2022_04_12,1,31,lick,8413
2022_04_12_abb04,2022_04_12,1,18,sol_onset,8413
2022_04_12_abb04,2022_04_12,1,14,sol_offset,8431
2022_04_12_abb04,2022_04_12,1,31,lick,8680
2022_04_12_abb04,2022_04_12,1,18,sol_onset,8680
2022_04_12_abb04,2022_04_12,1,14,sol_offset,8698
2022_04_12_abb04,2022_04_12,1,31,lick,8749
2022_04_12_abb04,2022_04_12,1,18,sol_onset,8749
2022_04_12_abb04,2022_04_12,1,14,sol_offset,8767
2022_04_12_abb04,2022_04_12,1,31,lick,8966
2022_04_12_abb04,2022_04_12,1,18,sol_onset,8966
2022_04_12_abb04,2022_04_12,1,14,sol_offset,8984
2022_04_12_abb04,2022_04_12,1,31,lick,8993
2022_04_12_abb04,2022_04_12,1,18,sol_onset,8993
2022_04_12_abb04,2022_04_12,1,14,sol_offset,9011
2022_04_12_abb04,2022_04_12,1,31,lick,9230
2022_04_12_abb04,2022_04_12,1,18,sol_onset,9230
2022_04_12_abb04,2022_04_12,1,14,sol_offset,9248
2022_04_12_abb04,2022_04_12,1,31,lick,17114
2022_04_12_abb04,2022_04_12,1,18,sol_onset,17114
2022_04_12_abb04,2022_04_12,1,14,sol_offset,17132
2022_04_12_abb04,2022_04_12,1,31,lick,17273
2022_04_12_abb04,2022_04_12,1,18,sol_onset,17273
2022_04_12_abb04,2022_04_12,1,14,sol_offset,17292
2022_04_12_abb04,2022_04_12,1,31,lick,17586
2022_04_12_abb04,2022_04_12,1,18,sol_onset,17586
2022_04_12_abb04,2022_04_12,1,14,sol_offset,17604
2022_04_12_abb04,2022_04_12,1,31,lick,17783
2022_04_12_abb04,2022_04_12,1,18,sol_onset,17783
2022_04_12_abb04,2022_04_12,1,14,sol_offset,17801
2022_04_12_abb04,2022_04_12,1,31,lick,18982
2022_04_12_abb04,2022_04_12,1,18,sol_onset,18982
2022_04_12_abb04,2022_04_12,1,14,sol_offset,19000
2022_04_12_abb04,2022_04_12,1,31,lick,19674
2022_04_12_abb04,2022_04_12,1,18,sol_onset,19674
2022_04_12_abb04,2022_04_12,1,14,sol_offset,19692
2022_04_12_abb04,2022_04_12,1,31,lick,19811
2022_04_12_abb04,2022_04_12,1,18,sol_onset,19811
2022_04_12_abb04,2022_04_12,1,14,sol_offset,19829
2022_04_12_abb04,2022_04_12,1,31,lick,19933
2022_04_12_abb04,2022_04_12,1,18,sol_onset,19933
2022_04_12_abb04,2022_04_12,1,14,sol_offset,19951
2022_04_12_abb04,2022_04_12,1,31,lick,20077
2022_04_12_abb04,2022_04_12,1,18,sol_onset,20077
2022_04_12_abb04,2022_04_12,1,14,sol_offset,20095
2022_04_12_abb04,2022_04_12,1,31,lick,20227
2022_04_12_abb04,2022_04_12,1,18,sol_onset,20227
2022_04_12_abb04,2022_04_12,1,14,sol_offset,20245
2022_04_12_abb04,2022_04_12,1,31,lick,23779
2022_04_12_abb04,2022_04_12,1,18,sol_onset,23779
2022_04_12_abb04,2022_04_12,1,14,sol_offset,23797
2022_04_12_abb04,2022_04_12,1,31,lick,27666
2022_04_12_abb04,2022_04_12,1,18,sol_onset,27666
2022_04_12_abb04,2022_04_12,1,14,sol_offset,27684
2022_04_12_abb04,2022_04_12,1,31,lick,29321
2022_04_12_abb04,2022_04_12,1,18,sol_onset,29321
2022_04_12_abb04,2022_04_12,1,14,sol_offset,29339
2022_04_12_abb04,2022_04_12,1,31,lick,29511
2022_04_12_abb04,2022_04_12,1,18,sol_onset,29511
2022_04_12_abb04,2022_04_12,1,14,sol_offset,29529
2022_04_12_abb04,2022_04_12,1,31,lick,29661
2022_04_12_abb04,2022_04_12,1,18,sol_onset,29661
2022_04_12_abb04,2022_04_12,1,14,sol_offset,29679
2022_04_12_abb04,2022_04_12,1,31,lick,69116
2022_04_12_abb04,2022_04_12,1,18,sol_onset,69116
