blockname,date,event_key,param_dynamic,param_ts,param_value
2022_04_27_abb04,2022_04_27,1,current_pos,0,3
2022_04_27_abb04,2022_04_27,1,current_pos,100,NA
2022_04_27_abb04,2022_04_27,1,current_pos,16139,1
2022_04_27_abb04,2022_04_27,1,current_pos,27326,2
2022_04_27_abb04,2022_04_27,1,current_pos,42439,0
2022_04_27_abb04,2022_04_27,1,current_pos,55259,3
2022_04_27_abb04,2022_04_27,1,current_pos,69423,1
2022_04_27_abb04,2022_04_27,1,current_pos,81005,4
2022_04_27_abb04,2022_04_27,1,current_pos,93161,0
2022_04_27_abb04,2022_04_27,1,current_pos,107995,2
2022_04_27_abb04,2022_04_27,1,current_pos,120359,4
2022_04_27_abb04,2022_04_27,1,current_pos,135030,4
2022_04_27_abb04,2022_04_27,1,current_pos,147589,2
2022_04_27_abb04,2022_04_27,1,current_pos,161624,3
2022_04_27_abb04,2022_04_27,1,current_pos,174232,0
2022_04_27_abb04,2022_04_27,1,current_pos,185755,2
2022_04_27_abb04,2022_04_27,1,current_pos,199232,1
2022_04_27_abb04,2022_04_27,1,current_pos,211371,1
2022_04_27_abb04,2022_04_27,1,current_pos,226012,4
2022_04_27_abb04,2022_04_27,1,current_pos,241457,0
2022_04_27_abb04,2022_04_27,1,current_pos,253616,3
2022_04_27_abb04,2022_04_27,1,current_pos,267461,3
2022_04_27_abb04,2022_04_27,1,current_pos,280856,4
2022_04_27_abb04,2022_04_27,1,current_pos,295396,4
2022_04_27_abb04,2022_04_27,1,current_pos,307117,0
2022_04_27_abb04,2022_04_27,1,current_pos,319514,2
2022_04_27_abb04,2022_04_27,1,current_pos,331105,3
2022_04_27_abb04,2022_04_27,1,current_pos,345511,2
2022_04_27_abb04,2022_04_27,1,current_pos,359244,0
2022_04_27_abb04,2022_04_27,1,current_pos,373795,1
2022_04_27_abb04,2022_04_27,1,current_pos,386480,1
2022_04_27_abb04,2022_04_27,1,current_pos,399182,0
2022_04_27_abb04,2022_04_27,1,current_pos,412715,1
2022_04_27_abb04,2022_04_27,1,current_pos,426689,3
2022_04_27_abb04,2022_04_27,1,current_pos,439786,4
2022_04_27_abb04,2022_04_27,1,current_pos,454724,2
2022_04_27_abb04,2022_04_27,1,current_pos,465871,2
2022_04_27_abb04,2022_04_27,1,current_pos,481719,0
2022_04_27_abb04,2022_04_27,1,current_pos,493327,4
2022_04_27_abb04,2022_04_27,1,current_pos,508777,1
2022_04_27_abb04,2022_04_27,1,current_pos,521853,3
2022_04_27_abb04,2022_04_27,1,current_pos,534941,2
2022_04_27_abb04,2022_04_27,1,current_pos,549390,1
2022_04_27_abb04,2022_04_27,1,current_pos,563416,3
2022_04_27_abb04,2022_04_27,1,current_pos,577468,4
2022_04_27_abb04,2022_04_27,1,current_pos,591369,4
2022_04_27_abb04,2022_04_27,1,current_pos,604405,0
2022_04_27_abb04,2022_04_27,1,current_pos,619679,0
2022_04_27_abb04,2022_04_27,1,current_pos,635352,3
2022_04_27_abb04,2022_04_27,1,current_pos,650045,2
2022_04_27_abb04,2022_04_27,1,current_pos,664895,1
2022_04_27_abb04,2022_04_27,1,current_pos,680551,0
2022_04_27_abb04,2022_04_27,1,current_pos,696180,2
2022_04_27_abb04,2022_04_27,1,current_pos,707653,4
2022_04_27_abb04,2022_04_27,1,current_pos,719284,4
2022_04_27_abb04,2022_04_27,1,current_pos,733987,0
2022_04_27_abb04,2022_04_27,1,current_pos,749615,1
2022_04_27_abb04,2022_04_27,1,current_pos,764691,1
2022_04_27_abb04,2022_04_27,1,current_pos,776991,3
2022_04_27_abb04,2022_04_27,1,current_pos,792371,3
2022_04_27_abb04,2022_04_27,1,current_pos,807473,2
2022_04_27_abb04,2022_04_27,1,current_pos,820554,4
2022_04_27_abb04,2022_04_27,1,current_pos,833277,4
2022_04_27_abb04,2022_04_27,1,current_pos,849275,1
2022_04_27_abb04,2022_04_27,1,current_pos,863613,2
2022_04_27_abb04,2022_04_27,1,current_pos,878743,0
2022_04_27_abb04,2022_04_27,1,current_pos,894461,3
2022_04_27_abb04,2022_04_27,1,current_pos,909205,2
2022_04_27_abb04,2022_04_27,1,current_pos,924819,1
2022_04_27_abb04,2022_04_27,1,current_pos,938658,3
2022_04_27_abb04,2022_04_27,1,current_pos,951693,0
2022_04_27_abb04,2022_04_27,1,current_pos,966912,3
2022_04_27_abb04,2022_04_27,1,current_pos,980844,1
2022_04_27_abb04,2022_04_27,1,current_pos,994196,2
2022_04_27_abb04,2022_04_27,1,current_pos,1010146,4
2022_04_27_abb04,2022_04_27,1,current_pos,1024576,0
2022_04_27_abb04,2022_04_27,1,current_pos,1037824,4
2022_04_27_abb04,2022_04_27,1,current_pos,1050052,1
2022_04_27_abb04,2022_04_27,1,current_pos,1061419,2
2022_04_27_abb04,2022_04_27,1,current_pos,1074455,0
2022_04_27_abb04,2022_04_27,1,current_pos,1087395,3
2022_04_27_abb04,2022_04_27,1,current_pos,1099643,0
2022_04_27_abb04,2022_04_27,1,current_pos,1112280,1
2022_04_27_abb04,2022_04_27,1,current_pos,1127138,2
2022_04_27_abb04,2022_04_27,1,current_pos,1139243,3
2022_04_27_abb04,2022_04_27,1,current_pos,1154870,2
2022_04_27_abb04,2022_04_27,1,current_pos,1167976,4
2022_04_27_abb04,2022_04_27,1,current_pos,1183976,3
2022_04_27_abb04,2022_04_27,1,current_pos,1197153,1
2022_04_27_abb04,2022_04_27,1,current_pos,1208331,0
2022_04_27_abb04,2022_04_27,1,current_pos,1221914,4
2022_04_27_abb04,2022_04_27,1,current_pos,1234152,4
2022_04_27_abb04,2022_04_27,1,current_pos,1246397,0
2022_04_27_abb04,2022_04_27,1,current_pos,1258375,4
2022_04_27_abb04,2022_04_27,1,current_pos,1270201,1
2022_04_27_abb04,2022_04_27,1,current_pos,1283355,3
2022_04_27_abb04,2022_04_27,1,current_pos,1296091,3
2022_04_27_abb04,2022_04_27,1,current_pos,1308286,0
2022_04_27_abb04,2022_04_27,1,current_pos,1319864,2
2022_04_27_abb04,2022_04_27,1,current_pos,1330967,1
2022_04_27_abb04,2022_04_27,1,current_pos,1345007,2
2022_04_27_abb04,2022_04_27,1,current_tone,NA,13000
