blockname,date,event_key,event_id,event_id_char,event_ts
2022_04_20_abb06,2022_04_20,1,11,break_engaged,0
2022_04_20_abb06,2022_04_20,1,13,spout_extended,0
2022_04_20_abb06,2022_04_20,1,1,start_session,0
2022_04_20_abb06,2022_04_20,1,15,spout_retracted,0
2022_04_20_abb06,2022_04_20,1,13,spout_extended,9046
2022_04_20_abb06,2022_04_20,1,15,spout_retracted,12046
2022_04_20_abb06,2022_04_20,1,11,break_engaged,12047
2022_04_20_abb06,2022_04_20,1,15,spout_retracted,12247
2022_04_20_abb06,2022_04_20,1,130,radial_in_pos,12947
2022_04_20_abb06,2022_04_20,1,13,spout_extended,20482
2022_04_20_abb06,2022_04_20,1,35,lick_05,22367
2022_04_20_abb06,2022_04_20,1,45,sol_onset_05,22367
2022_04_20_abb06,2022_04_20,1,14,sol_offset,22378
2022_04_20_abb06,2022_04_20,1,35,lick_05,22482
2022_04_20_abb06,2022_04_20,1,45,sol_onset_05,22482
2022_04_20_abb06,2022_04_20,1,14,sol_offset,22493
2022_04_20_abb06,2022_04_20,1,35,lick_05,22572
2022_04_20_abb06,2022_04_20,1,45,sol_onset_05,22572
2022_04_20_abb06,2022_04_20,1,14,sol_offset,22583
2022_04_20_abb06,2022_04_20,1,35,lick_05,22668
2022_04_20_abb06,2022_04_20,1,45,sol_onset_05,22668
2022_04_20_abb06,2022_04_20,1,14,sol_offset,22679
2022_04_20_abb06,2022_04_20,1,35,lick_05,22772
2022_04_20_abb06,2022_04_20,1,45,sol_onset_05,22772
2022_04_20_abb06,2022_04_20,1,14,sol_offset,22784
2022_04_20_abb06,2022_04_20,1,35,lick_05,22865
2022_04_20_abb06,2022_04_20,1,45,sol_onset_05,22865
2022_04_20_abb06,2022_04_20,1,14,sol_offset,22876
2022_04_20_abb06,2022_04_20,1,35,lick_05,22996
2022_04_20_abb06,2022_04_20,1,45,sol_onset_05,22996
2022_04_20_abb06,2022_04_20,1,14,sol_offset,23007
2022_04_20_abb06,2022_04_20,1,35,lick_05,23031
2022_04_20_abb06,2022_04_20,1,45,sol_onset_05,23031
2022_04_20_abb06,2022_04_20,1,14,sol_offset,23042
2022_04_20_abb06,2022_04_20,1,35,lick_05,23116
2022_04_20_abb06,2022_04_20,1,45,sol_onset_05,23116
2022_04_20_abb06,2022_04_20,1,14,sol_offset,23127
2022_04_20_abb06,2022_04_20,1,35,lick_05,23226
2022_04_20_abb06,2022_04_20,1,45,sol_onset_05,23226
2022_04_20_abb06,2022_04_20,1,14,sol_offset,23237
2022_04_20_abb06,2022_04_20,1,35,lick_05,23264
2022_04_20_abb06,2022_04_20,1,45,sol_onset_05,23264
2022_04_20_abb06,2022_04_20,1,14,sol_offset,23275
2022_04_20_abb06,2022_04_20,1,15,spout_retracted,23482
2022_04_20_abb06,2022_04_20,1,11,break_engaged,23483
2022_04_20_abb06,2022_04_20,1,15,spout_retracted,23683
2022_04_20_abb06,2022_04_20,1,130,radial_in_pos,24383
2022_04_20_abb06,2022_04_20,1,13,spout_extended,32021
2022_04_20_abb06,2022_04_20,1,34,lick_04,34275
2022_04_20_abb06,2022_04_20,1,44,sol_onset_04,34275
2022_04_20_abb06,2022_04_20,1,14,sol_offset,34304
2022_04_20_abb06,2022_04_20,1,34,lick_04,34324
2022_04_20_abb06,2022_04_20,1,44,sol_onset_04,34324
2022_04_20_abb06,2022_04_20,1,14,sol_offset,34352
2022_04_20_abb06,2022_04_20,1,34,lick_04,34892
2022_04_20_abb06,2022_04_20,1,44,sol_onset_04,34892
2022_04_20_abb06,2022_04_20,1,14,sol_offset,34920
2022_04_20_abb06,2022_04_20,1,15,spout_retracted,35021
