blockname,date,event_key,param_dynamic,param_ts,param_value
2022_05_12_abb06,2022_05_12,1,current_pos,0,1
2022_05_12_abb06,2022_05_12,1,current_pos,100,NA
2022_05_12_abb06,2022_05_12,1,current_pos,12947,2
2022_05_12_abb06,2022_05_12,1,current_pos,24383,1
2022_05_12_abb06,2022_05_12,1,current_pos,35922,2
2022_05_12_abb06,2022_05_12,1,current_pos,47399,3
2022_05_12_abb06,2022_05_12,1,current_pos,60492,0
2022_05_12_abb06,2022_05_12,1,current_pos,73348,4
2022_05_12_abb06,2022_05_12,1,current_pos,88047,4
2022_05_12_abb06,2022_05_12,1,current_pos,100112,3
2022_05_12_abb06,2022_05_12,1,current_pos,111752,0
2022_05_12_abb06,2022_05_12,1,current_pos,125485,0
2022_05_12_abb06,2022_05_12,1,current_pos,137483,3
2022_05_12_abb06,2022_05_12,1,current_pos,149683,1
2022_05_12_abb06,2022_05_12,1,current_pos,163136,3
2022_05_12_abb06,2022_05_12,1,current_pos,177701,1
2022_05_12_abb06,2022_05_12,1,current_pos,189165,4
2022_05_12_abb06,2022_05_12,1,current_pos,205160,2
2022_05_12_abb06,2022_05_12,1,current_pos,217128,2
2022_05_12_abb06,2022_05_12,1,current_pos,229302,0
2022_05_12_abb06,2022_05_12,1,current_pos,245300,4
2022_05_12_abb06,2022_05_12,1,current_pos,256757,3
2022_05_12_abb06,2022_05_12,1,current_pos,269455,1
2022_05_12_abb06,2022_05_12,1,current_pos,282164,0
2022_05_12_abb06,2022_05_12,1,current_pos,297947,4
2022_05_12_abb06,2022_05_12,1,current_pos,313854,2
2022_05_12_abb06,2022_05_12,1,current_pos,326358,2
2022_05_12_abb06,2022_05_12,1,current_pos,338050,3
2022_05_12_abb06,2022_05_12,1,current_pos,351236,4
2022_05_12_abb06,2022_05_12,1,current_pos,362417,1
2022_05_12_abb06,2022_05_12,1,current_pos,376918,0
2022_05_12_abb06,2022_05_12,1,current_pos,391307,3
2022_05_12_abb06,2022_05_12,1,current_pos,403937,4
2022_05_12_abb06,2022_05_12,1,current_pos,417090,0
2022_05_12_abb06,2022_05_12,1,current_pos,430052,3
2022_05_12_abb06,2022_05_12,1,current_pos,444257,1
2022_05_12_abb06,2022_05_12,1,current_pos,455567,1
2022_05_12_abb06,2022_05_12,1,current_pos,469048,0
2022_05_12_abb06,2022_05_12,1,current_pos,482988,2
2022_05_12_abb06,2022_05_12,1,current_pos,498940,4
2022_05_12_abb06,2022_05_12,1,current_pos,509948,2
2022_05_12_abb06,2022_05_12,1,current_pos,521857,1
2022_05_12_abb06,2022_05_12,1,current_pos,533273,2
2022_05_12_abb06,2022_05_12,1,current_pos,544324,0
2022_05_12_abb06,2022_05_12,1,current_pos,556122,3
2022_05_12_abb06,2022_05_12,1,current_pos,570712,4
2022_05_12_abb06,2022_05_12,1,current_pos,585586,1
2022_05_12_abb06,2022_05_12,1,current_pos,597604,3
2022_05_12_abb06,2022_05_12,1,current_pos,613506,0
2022_05_12_abb06,2022_05_12,1,current_pos,628643,2
2022_05_12_abb06,2022_05_12,1,current_pos,643688,4
2022_05_12_abb06,2022_05_12,1,current_pos,655700,4
2022_05_12_abb06,2022_05_12,1,current_pos,667684,4
2022_05_12_abb06,2022_05_12,1,current_pos,680310,0
2022_05_12_abb06,2022_05_12,1,current_pos,693650,2
2022_05_12_abb06,2022_05_12,1,current_pos,706296,1
2022_05_12_abb06,2022_05_12,1,current_pos,718944,1
2022_05_12_abb06,2022_05_12,1,current_pos,730510,3
2022_05_12_abb06,2022_05_12,1,current_pos,745933,0
2022_05_12_abb06,2022_05_12,1,current_pos,759863,3
2022_05_12_abb06,2022_05_12,1,current_pos,775848,2
2022_05_12_abb06,2022_05_12,1,current_pos,789831,2
2022_05_12_abb06,2022_05_12,1,current_pos,801630,1
2022_05_12_abb06,2022_05_12,1,current_pos,813647,0
2022_05_12_abb06,2022_05_12,1,current_pos,826534,4
2022_05_12_abb06,2022_05_12,1,current_pos,839688,4
2022_05_12_abb06,2022_05_12,1,current_pos,854560,1
2022_05_12_abb06,2022_05_12,1,current_pos,866157,0
2022_05_12_abb06,2022_05_12,1,current_pos,877747,3
2022_05_12_abb06,2022_05_12,1,current_pos,888994,2
