blockname,date,event_key,param_dynamic,param_ts,param_value
2022_06_13_abb12,2022_06_13,1,current_pos,0,3
2022_06_13_abb12,2022_06_13,1,current_pos,100,NA
2022_06_13_abb12,2022_06_13,1,current_pos,12947,2
2022_06_13_abb12,2022_06_13,1,current_pos,24383,4
2022_06_13_abb12,2022_06_13,1,current_pos,35922,0
2022_06_13_abb12,2022_06_13,1,current_pos,47399,3
2022_06_13_abb12,2022_06_13,1,current_pos,60492,2
2022_06_13_abb12,2022_06_13,1,current_pos,73348,1
2022_06_13_abb12,2022_06_13,1,current_pos,88047,0
2022_06_13_abb12,2022_06_13,1,current_pos,100112,1
2022_06_13_abb12,2022_06_13,1,current_pos,111752,4
2022_06_13_abb12,2022_06_13,1,current_pos,125485,1
2022_06_13_abb12,2022_06_13,1,current_pos,137483,2
2022_06_13_abb12,2022_06_13,1,current_pos,149683,3
2022_06_13_abb12,2022_06_13,1,current_pos,163136,0
2022_06_13_abb12,2022_06_13,1,current_pos,177701,2
2022_06_13_abb12,2022_06_13,1,current_pos,189165,1
2022_06_13_abb12,2022_06_13,1,current_pos,205160,0
2022_06_13_abb12,2022_06_13,1,current_pos,217128,4
2022_06_13_abb12,2022_06_13,1,current_pos,229302,3
2022_06_13_abb12,2022_06_13,1,current_pos,245300,4
2022_06_13_abb12,2022_06_13,1,current_pos,256757,1
2022_06_13_abb12,2022_06_13,1,current_pos,269455,0
2022_06_13_abb12,2022_06_13,1,current_pos,282164,4
2022_06_13_abb12,2022_06_13,1,current_pos,297947,1
2022_06_13_abb12,2022_06_13,1,current_pos,313854,3
2022_06_13_abb12,2022_06_13,1,current_pos,326358,2
2022_06_13_abb12,2022_06_13,1,current_pos,338050,3
2022_06_13_abb12,2022_06_13,1,current_pos,351236,4
2022_06_13_abb12,2022_06_13,1,current_pos,362417,0
2022_06_13_abb12,2022_06_13,1,current_pos,376918,2
2022_06_13_abb12,2022_06_13,1,current_pos,391307,4
2022_06_13_abb12,2022_06_13,1,current_pos,403937,1
2022_06_13_abb12,2022_06_13,1,current_pos,417090,0
2022_06_13_abb12,2022_06_13,1,current_pos,430052,3
2022_06_13_abb12,2022_06_13,1,current_pos,444257,0
2022_06_13_abb12,2022_06_13,1,current_pos,455567,4
2022_06_13_abb12,2022_06_13,1,current_pos,469048,1
2022_06_13_abb12,2022_06_13,1,current_pos,482988,2
2022_06_13_abb12,2022_06_13,1,current_pos,498940,3
2022_06_13_abb12,2022_06_13,1,current_pos,509948,2
2022_06_13_abb12,2022_06_13,1,current_pos,521857,0
2022_06_13_abb12,2022_06_13,1,current_pos,533273,3
2022_06_13_abb12,2022_06_13,1,current_pos,544324,3
2022_06_13_abb12,2022_06_13,1,current_pos,556122,0
2022_06_13_abb12,2022_06_13,1,current_pos,570712,2
2022_06_13_abb12,2022_06_13,1,current_pos,585586,1
2022_06_13_abb12,2022_06_13,1,current_pos,597604,4
2022_06_13_abb12,2022_06_13,1,current_pos,613506,4
2022_06_13_abb12,2022_06_13,1,current_pos,628643,1
2022_06_13_abb12,2022_06_13,1,current_pos,643688,2
2022_06_13_abb12,2022_06_13,1,current_pos,655700,3
2022_06_13_abb12,2022_06_13,1,current_pos,667684,2
2022_06_13_abb12,2022_06_13,1,current_pos,680310,3
2022_06_13_abb12,2022_06_13,1,current_pos,693650,1
2022_06_13_abb12,2022_06_13,1,current_pos,706296,4
2022_06_13_abb12,2022_06_13,1,current_pos,718944,2
2022_06_13_abb12,2022_06_13,1,current_pos,730510,4
2022_06_13_abb12,2022_06_13,1,current_pos,745933,0
2022_06_13_abb12,2022_06_13,1,current_pos,759863,1
2022_06_13_abb12,2022_06_13,1,current_pos,775848,0
2022_06_13_abb12,2022_06_13,1,current_pos,789831,4
2022_06_13_abb12,2022_06_13,1,current_pos,801630,4
2022_06_13_abb12,2022_06_13,1,current_pos,813647,3
2022_06_13_abb12,2022_06_13,1,current_pos,826534,2
2022_06_13_abb12,2022_06_13,1,current_pos,839688,1
2022_06_13_abb12,2022_06_13,1,current_pos,854560,2
2022_06_13_abb12,2022_06_13,1,current_pos,866157,0
2022_06_13_abb12,2022_06_13,1,current_pos,877747,0
2022_06_13_abb12,2022_06_13,1,current_pos,888994,3
2022_06_13_abb12,2022_06_13,1,current_pos,901610,1
2022_06_13_abb12,2022_06_13,1,current_pos,916761,3
2022_06_13_abb12,2022_06_13,1,current_pos,930992,2
2022_06_13_abb12,2022_06_13,1,current_pos,944678,0
2022_06_13_abb12,2022_06_13,1,current_pos,959263,1
2022_06_13_abb12,2022_06_13,1,current_pos,973060,0
2022_06_13_abb12,2022_06_13,1,current_pos,986524,3
2022_06_13_abb12,2022_06_13,1,current_pos,999920,1
2022_06_13_abb12,2022_06_13,1,current_pos,1011702,4
2022_06_13_abb12,2022_06_13,1,current_pos,1024275,4
2022_06_13_abb12,2022_06_13,1,current_pos,1037993,2
2022_06_13_abb12,2022_06_13,1,current_pos,1053263,2
2022_06_13_abb12,2022_06_13,1,current_pos,1066368,3
2022_06_13_abb12,2022_06_13,1,current_pos,1081320,0
2022_06_13_abb12,2022_06_13,1,current_pos,1094053,3
2022_06_13_abb12,2022_06_13,1,current_pos,1107535,4
2022_06_13_abb12,2022_06_13,1,current_pos,1123511,4
2022_06_13_abb12,2022_06_13,1,current_pos,1138706,0
2022_06_13_abb12,2022_06_13,1,current_pos,1153341,2
2022_06_13_abb12,2022_06_13,1,current_pos,1166276,1
2022_06_13_abb12,2022_06_13,1,current_pos,1180663,1
2022_06_13_abb12,2022_06_13,1,current_pos,1193551,4
2022_06_13_abb12,2022_06_13,1,current_pos,1207984,0
2022_06_13_abb12,2022_06_13,1,current_pos,1222438,2
2022_06_13_abb12,2022_06_13,1,current_pos,1233769,2
2022_06_13_abb12,2022_06_13,1,current_pos,1245159,1
2022_06_13_abb12,2022_06_13,1,current_pos,1260999,1
2022_06_13_abb12,2022_06_13,1,current_pos,1276113,0
2022_06_13_abb12,2022_06_13,1,current_pos,1290760,3
2022_06_13_abb12,2022_06_13,1,current_pos,1303553,3
2022_06_13_abb12,2022_06_13,1,current_pos,1318384,4
2022_06_13_abb12,2022_06_13,1,current_tone,NA,13000
