blockname,date,event_key,param_dynamic,param_ts,param_value
2022_04_25_abb05,2022_04_25,1,current_pos,0,3
2022_04_25_abb05,2022_04_25,1,current_pos,100,NA
2022_04_25_abb05,2022_04_25,1,current_pos,14753,3
2022_04_25_abb05,2022_04_25,1,current_pos,26438,0
2022_04_25_abb05,2022_04_25,1,current_pos,39403,1
2022_04_25_abb05,2022_04_25,1,current_pos,54538,1
2022_04_25_abb05,2022_04_25,1,current_pos,67914,2
2022_04_25_abb05,2022_04_25,1,current_pos,82041,0
2022_04_25_abb05,2022_04_25,1,current_pos,94285,4
2022_04_25_abb05,2022_04_25,1,current_pos,107228,2
2022_04_25_abb05,2022_04_25,1,current_pos,123144,4
2022_04_25_abb05,2022_04_25,1,current_pos,135940,3
2022_04_25_abb05,2022_04_25,1,current_pos,148730,4
2022_04_25_abb05,2022_04_25,1,current_pos,160448,2
2022_04_25_abb05,2022_04_25,1,current_pos,174746,2
2022_04_25_abb05,2022_04_25,1,current_pos,187354,0
2022_04_25_abb05,2022_04_25,1,current_pos,201804,4
2022_04_25_abb05,2022_04_25,1,current_pos,215302,1
2022_04_25_abb05,2022_04_25,1,current_pos,230950,1
2022_04_25_abb05,2022_04_25,1,current_pos,244853,0
2022_04_25_abb05,2022_04_25,1,current_pos,256044,3
2022_04_25_abb05,2022_04_25,1,current_pos,270113,0
2022_04_25_abb05,2022_04_25,1,current_pos,283467,1
2022_04_25_abb05,2022_04_25,1,current_pos,295699,2
2022_04_25_abb05,2022_04_25,1,current_pos,309191,4
2022_04_25_abb05,2022_04_25,1,current_pos,323608,1
2022_04_25_abb05,2022_04_25,1,current_pos,335672,0
2022_04_25_abb05,2022_04_25,1,current_pos,348297,3
2022_04_25_abb05,2022_04_25,1,current_pos,359581,3
2022_04_25_abb05,2022_04_25,1,current_pos,372395,2
2022_04_25_abb05,2022_04_25,1,current_pos,385063,4
2022_04_25_abb05,2022_04_25,1,current_pos,399788,1
2022_04_25_abb05,2022_04_25,1,current_pos,412868,3
2022_04_25_abb05,2022_04_25,1,current_pos,425200,2
2022_04_25_abb05,2022_04_25,1,current_pos,436674,3
2022_04_25_abb05,2022_04_25,1,current_pos,450146,4
2022_04_25_abb05,2022_04_25,1,current_pos,465266,1
2022_04_25_abb05,2022_04_25,1,current_pos,477733,0
2022_04_25_abb05,2022_04_25,1,current_pos,492652,2
2022_04_25_abb05,2022_04_25,1,current_pos,507753,4
2022_04_25_abb05,2022_04_25,1,current_pos,521693,0
2022_04_25_abb05,2022_04_25,1,current_pos,533776,2
2022_04_25_abb05,2022_04_25,1,current_pos,547159,3
2022_04_25_abb05,2022_04_25,1,current_pos,560235,2
