blockname,date,event_key,event_id,event_id_char,event_ts
2022_05_25_abb07,2022_05_25,1,11,break_engaged,0
2022_05_25_abb07,2022_05_25,1,13,spout_extended,0
2022_05_25_abb07,2022_05_25,1,1,start_session,0
2022_05_25_abb07,2022_05_25,1,15,spout_retracted,0
2022_05_25_abb07,2022_05_25,1,13,spout_extended,8624
2022_05_25_abb07,2022_05_25,1,33,lick_03,8754
2022_05_25_abb07,2022_05_25,1,43,sol_onset_03,8754
2022_05_25_abb07,2022_05_25,1,14,sol_offset,8779
2022_05_25_abb07,2022_05_25,1,33,lick_03,8878
2022_05_25_abb07,2022_05_25,1,43,sol_onset_03,8878
2022_05_25_abb07,2022_05_25,1,14,sol_offset,8903
2022_05_25_abb07,2022_05_25,1,33,lick_03,8990
2022_05_25_abb07,2022_05_25,1,43,sol_onset_03,8990
2022_05_25_abb07,2022_05_25,1,14,sol_offset,9015
2022_05_25_abb07,2022_05_25,1,33,lick_03,9110
2022_05_25_abb07,2022_05_25,1,43,sol_onset_03,9110
2022_05_25_abb07,2022_05_25,1,14,sol_offset,9135
2022_05_25_abb07,2022_05_25,1,33,lick_03,9242
2022_05_25_abb07,2022_05_25,1,43,sol_onset_03,9242
2022_05_25_abb07,2022_05_25,1,14,sol_offset,9267
2022_05_25_abb07,2022_05_25,1,33,lick_03,9354
2022_05_25_abb07,2022_05_25,1,43,sol_onset_03,9354
2022_05_25_abb07,2022_05_25,1,14,sol_offset,9379
2022_05_25_abb07,2022_05_25,1,33,lick_03,9497
2022_05_25_abb07,2022_05_25,1,43,sol_onset_03,9497
2022_05_25_abb07,2022_05_25,1,14,sol_offset,9522
2022_05_25_abb07,2022_05_25,1,33,lick_03,9614
2022_05_25_abb07,2022_05_25,1,43,sol_onset_03,9614
2022_05_25_abb07,2022_05_25,1,14,sol_offset,9639
2022_05_25_abb07,2022_05_25,1,33,lick_03,9761
2022_05_25_abb07,2022_05_25,1,43,sol_onset_03,9761
2022_05_25_abb07,2022_05_25,1,14,sol_offset,9786
2022_05_25_abb07,2022_05_25,1,33,lick_03,9888
2022_05_25_abb07,2022_05_25,1,43,sol_onset_03,9888
2022_05_25_abb07,2022_05_25,1,14,sol_offset,9913
2022_05_25_abb07,2022_05_25,1,33,lick_03,10024
2022_05_25_abb07,2022_05_25,1,43,sol_onset_03,10024
2022_05_25_abb07,2022_05_25,1,14,sol_offset,10049
2022_05_25_abb07,2022_05_25,1,33,lick_03,10172
2022_05_25_abb07,2022_05_25,1,43,sol_onset_03,10172
2022_05_25_abb07,2022_05_25,1,14,sol_offset,10198
2022_05_25_abb07,2022_05_25,1,33,lick_03,10307
2022_05_25_abb07,2022_05_25,1,43,sol_onset_03,10307
2022_05_25_abb07,2022_05_25,1,14,sol_offset,10332
2022_05_25_abb07,2022_05_25,1,33,lick_03,10427
2022_05_25_abb07,2022_05_25,1,43,sol_onset_03,10427
2022_05_25_abb07,2022_05_25,1,14,sol_offset,10452
2022_05_25_abb07,2022_05_25,1,33,lick_03,10566
2022_05_25_abb07,2022_05_25,1,43,sol_onset_03,10566
2022_05_25_abb07,2022_05_25,1,14,sol_offset,10591
2022_05_25_abb07,2022_05_25,1,33,lick_03,10706
2022_05_25_abb07,2022_05_25,1,43,sol_onset_03,10706
2022_05_25_abb07,2022_05_25,1,14,sol_offset,10731
2022_05_25_abb07,2022_05_25,1,33,lick_03,10846
2022_05_25_abb07,2022_05_25,1,43,sol_onset_03,10846
2022_05_25_abb07,2022_05_25,1,14,sol_offset,10871
2022_05_25_abb07,2022_05_25,1,33,lick_03,10981
2022_05_25_abb07,2022_05_25,1,43,sol_onset_03,10981
2022_05_25_abb07,2022_05_25,1,14,sol_offset,11006
2022_05_25_abb07,2022_05_25,1,33,lick_03,11120
2022_05_25_abb07,2022_05_25,1,43,sol_onset_03,11120
2022_05_25_abb07,2022_05_25,1,14,sol_offset,11145
2022_05_25_abb07,2022_05_25,1,33,lick_03,11264
2022_05_25_abb07,2022_05_25,1,43,sol_onset_03,11264
2022_05_25_abb07,2022_05_25,1,14,sol_offset,11289
2022_05_25_abb07,2022_05_25,1,33,lick_03,11407
2022_05_25_abb07,2022_05_25,1,43,sol_onset_03,11407
2022_05_25_abb07,2022_05_25,1,14,sol_offset,11432
2022_05_25_abb07,2022_05_25,1,33,lick_03,11554
2022_05_25_abb07,2022_05_25,1,43,sol_onset_03,11554
2022_05_25_abb07,2022_05_25,1,14,sol_offset,11579
2022_05_25_abb07,2022_05_25,1,15,spout_retracted,11624
2022_05_25_abb07,2022_05_25,1,11,break_engaged,11625
2022_05_25_abb07,2022_05_25,1,15,spout_retracted,11825
2022_05_25_abb07,2022_05_25,1,130,radial_in_pos,12525
2022_05_25_abb07,2022_05_25,1,13,spout_extended,22960
2022_05_25_abb07,2022_05_25,1,35,lick_05,23100
2022_05_25_abb07,2022_05_25,1,45,sol_onset_05,23100
2022_05_25_abb07,2022_05_25,1,14,sol_offset,23111
2022_05_25_abb07,2022_05_25,1,35,lick_05,23240
2022_05_25_abb07,2022_05_25,1,45,sol_onset_05,23240
2022_05_25_abb07,2022_05_25,1,14,sol_offset,23251
2022_05_25_abb07,2022_05_25,1,35,lick_05,23363
2022_05_25_abb07,2022_05_25,1,45,sol_onset_05,23363
2022_05_25_abb07,2022_05_25,1,14,sol_offset,23374
2022_05_25_abb07,2022_05_25,1,35,lick_05,23484
2022_05_25_abb07,2022_05_25,1,45,sol_onset_05,23484
2022_05_25_abb07,2022_05_25,1,14,sol_offset,23495
2022_05_25_abb07,2022_05_25,1,35,lick_05,23631
2022_05_25_abb07,2022_05_25,1,45,sol_onset_05,23631
2022_05_25_abb07,2022_05_25,1,14,sol_offset,23642
2022_05_25_abb07,2022_05_25,1,15,spout_retracted,25960
2022_05_25_abb07,2022_05_25,1,11,break_engaged,25961
2022_05_25_abb07,2022_05_25,1,15,spout_retracted,26161
2022_05_25_abb07,2022_05_25,1,130,radial_in_pos,26861
2022_05_25_abb07,2022_05_25,1,13,spout_extended,36574
2022_05_25_abb07,2022_05_25,1,31,lick,36779
2022_05_25_abb07,2022_05_25,1,41,sol_onset_01,36779
2022_05_25_abb07,2022_05_25,1,14,sol_offset,36797
2022_05_25_abb07,2022_05_25,1,31,lick,36898
2022_05_25_abb07,2022_05_25,1,41,sol_onset_01,36898
2022_05_25_abb07,2022_05_25,1,14,sol_offset,36916
2022_05_25_abb07,2022_05_25,1,31,lick,37003
2022_05_25_abb07,2022_05_25,1,41,sol_onset_01,37003
2022_05_25_abb07,2022_05_25,1,14,sol_offset,37021
2022_05_25_abb07,2022_05_25,1,31,lick,37123
2022_05_25_abb07,2022_05_25,1,41,sol_onset_01,37123
2022_05_25_abb07,2022_05_25,1,14,sol_offset,37141
2022_05_25_abb07,2022_05_25,1,31,lick,37239
2022_05_25_abb07,2022_05_25,1,41,sol_onset_01,37239
2022_05_25_abb07,2022_05_25,1,14,sol_offset,37257
2022_05_25_abb07,2022_05_25,1,31,lick,37370
2022_05_25_abb07,2022_05_25,1,41,sol_onset_01,37370
2022_05_25_abb07,2022_05_25,1,14,sol_offset,37388
2022_05_25_abb07,2022_05_25,1,31,lick,37498
2022_05_25_abb07,2022_05_25,1,41,sol_onset_01,37498
2022_05_25_abb07,2022_05_25,1,14,sol_offset,37516
2022_05_25_abb07,2022_05_25,1,31,lick,37626
2022_05_25_abb07,2022_05_25,1,41,sol_onset_01,37626
2022_05_25_abb07,2022_05_25,1,14,sol_offset,37644
2022_05_25_abb07,2022_05_25,1,31,lick,37762
2022_05_25_abb07,2022_05_25,1,41,sol_onset_01,37762
2022_05_25_abb07,2022_05_25,1,14,sol_offset,37780
