blockname,date,event_key,event_id,event_id_char,event_ts
2022_05_13_abb01,2022_05_13,1,11,break_engaged,0
2022_05_13_abb01,2022_05_13,1,13,spout_extended,0
2022_05_13_abb01,2022_05_13,1,1,start_session,0
2022_05_13_abb01,2022_05_13,1,15,spout_retracted,0
2022_05_13_abb01,2022_05_13,1,13,spout_extended,9046
2022_05_13_abb01,2022_05_13,1,35,lick_05,9216
2022_05_13_abb01,2022_05_13,1,45,sol_onset_05,9216
2022_05_13_abb01,2022_05_13,1,14,sol_offset,9227
2022_05_13_abb01,2022_05_13,1,35,lick_05,9327
2022_05_13_abb01,2022_05_13,1,45,sol_onset_05,9327
2022_05_13_abb01,2022_05_13,1,14,sol_offset,9338
2022_05_13_abb01,2022_05_13,1,35,lick_05,9463
2022_05_13_abb01,2022_05_13,1,45,sol_onset_05,9463
2022_05_13_abb01,2022_05_13,1,14,sol_offset,9474
2022_05_13_abb01,2022_05_13,1,35,lick_05,9590
2022_05_13_abb01,2022_05_13,1,45,sol_onset_05,9590
2022_05_13_abb01,2022_05_13,1,14,sol_offset,9601
2022_05_13_abb01,2022_05_13,1,35,lick_05,9726
2022_05_13_abb01,2022_05_13,1,45,sol_onset_05,9726
2022_05_13_abb01,2022_05_13,1,14,sol_offset,9737
2022_05_13_abb01,2022_05_13,1,35,lick_05,9849
2022_05_13_abb01,2022_05_13,1,45,sol_onset_05,9849
2022_05_13_abb01,2022_05_13,1,14,sol_offset,9860
2022_05_13_abb01,2022_05_13,1,35,lick_05,9985
2022_05_13_abb01,2022_05_13,1,45,sol_onset_05,9985
2022_05_13_abb01,2022_05_13,1,14,sol_offset,9996
2022_05_13_abb01,2022_05_13,1,35,lick_05,10128
2022_05_13_abb01,2022_05_13,1,45,sol_onset_05,10128
2022_05_13_abb01,2022_05_13,1,14,sol_offset,10139
2022_05_13_abb01,2022_05_13,1,35,lick_05,10252
2022_05_13_abb01,2022_05_13,1,45,sol_onset_05,10252
2022_05_13_abb01,2022_05_13,1,14,sol_offset,10263
2022_05_13_abb01,2022_05_13,1,35,lick_05,10387
2022_05_13_abb01,2022_05_13,1,45,sol_onset_05,10387
2022_05_13_abb01,2022_05_13,1,14,sol_offset,10398
2022_05_13_abb01,2022_05_13,1,35,lick_05,10519
2022_05_13_abb01,2022_05_13,1,45,sol_onset_05,10519
2022_05_13_abb01,2022_05_13,1,14,sol_offset,10530
2022_05_13_abb01,2022_05_13,1,35,lick_05,10658
2022_05_13_abb01,2022_05_13,1,45,sol_onset_05,10658
2022_05_13_abb01,2022_05_13,1,14,sol_offset,10669
2022_05_13_abb01,2022_05_13,1,35,lick_05,10793
2022_05_13_abb01,2022_05_13,1,45,sol_onset_05,10793
2022_05_13_abb01,2022_05_13,1,14,sol_offset,10804
2022_05_13_abb01,2022_05_13,1,35,lick_05,10925
2022_05_13_abb01,2022_05_13,1,45,sol_onset_05,10925
2022_05_13_abb01,2022_05_13,1,14,sol_offset,10936
2022_05_13_abb01,2022_05_13,1,35,lick_05,11061
2022_05_13_abb01,2022_05_13,1,45,sol_onset_05,11061
2022_05_13_abb01,2022_05_13,1,14,sol_offset,11072
2022_05_13_abb01,2022_05_13,1,35,lick_05,11204
2022_05_13_abb01,2022_05_13,1,45,sol_onset_05,11204
2022_05_13_abb01,2022_05_13,1,14,sol_offset,11215
2022_05_13_abb01,2022_05_13,1,35,lick_05,11355
2022_05_13_abb01,2022_05_13,1,45,sol_onset_05,11355
2022_05_13_abb01,2022_05_13,1,14,sol_offset,11366
2022_05_13_abb01,2022_05_13,1,35,lick_05,11494
2022_05_13_abb01,2022_05_13,1,45,sol_onset_05,11494
2022_05_13_abb01,2022_05_13,1,14,sol_offset,11505
2022_05_13_abb01,2022_05_13,1,35,lick_05,11629
2022_05_13_abb01,2022_05_13,1,45,sol_onset_05,11629
2022_05_13_abb01,2022_05_13,1,14,sol_offset,11640
2022_05_13_abb01,2022_05_13,1,35,lick_05,11764
2022_05_13_abb01,2022_05_13,1,45,sol_onset_05,11764
2022_05_13_abb01,2022_05_13,1,14,sol_offset,11776
2022_05_13_abb01,2022_05_13,1,35,lick_05,11912
2022_05_13_abb01,2022_05_13,1,45,sol_onset_05,11912
2022_05_13_abb01,2022_05_13,1,14,sol_offset,11923
2022_05_13_abb01,2022_05_13,1,15,spout_retracted,12046
2022_05_13_abb01,2022_05_13,1,11,break_engaged,12047
2022_05_13_abb01,2022_05_13,1,15,spout_retracted,12247
2022_05_13_abb01,2022_05_13,1,130,radial_in_pos,12947
2022_05_13_abb01,2022_05_13,1,13,spout_extended,20482
2022_05_13_abb01,2022_05_13,1,31,lick,20899
2022_05_13_abb01,2022_05_13,1,41,sol_onset_01,20899
2022_05_13_abb01,2022_05_13,1,14,sol_offset,20917
2022_05_13_abb01,2022_05_13,1,31,lick,21139
2022_05_13_abb01,2022_05_13,1,41,sol_onset_01,21139
2022_05_13_abb01,2022_05_13,1,14,sol_offset,21157
2022_05_13_abb01,2022_05_13,1,31,lick,21285
2022_05_13_abb01,2022_05_13,1,41,sol_onset_01,21285
2022_05_13_abb01,2022_05_13,1,14,sol_offset,21303
2022_05_13_abb01,2022_05_13,1,31,lick,21413
