blockname,date,event_key,event_id,event_id_char,event_ts
2022_04_16_abb04,2022_04_16,1,11,break_engaged,0
2022_04_16_abb04,2022_04_16,1,13,spout_extended,0
2022_04_16_abb04,2022_04_16,1,1,start_session,0
2022_04_16_abb04,2022_04_16,1,15,spout_retracted,0
2022_04_16_abb04,2022_04_16,1,13,spout_extended,12238
2022_04_16_abb04,2022_04_16,1,35,lick_05,13308
2022_04_16_abb04,2022_04_16,1,45,sol_onset_05,13308
2022_04_16_abb04,2022_04_16,1,14,sol_offset,13321
2022_04_16_abb04,2022_04_16,1,35,lick_05,13451
2022_04_16_abb04,2022_04_16,1,45,sol_onset_05,13451
2022_04_16_abb04,2022_04_16,1,14,sol_offset,13464
2022_04_16_abb04,2022_04_16,1,35,lick_05,13753
2022_04_16_abb04,2022_04_16,1,45,sol_onset_05,13753
2022_04_16_abb04,2022_04_16,1,14,sol_offset,13766
2022_04_16_abb04,2022_04_16,1,35,lick_05,13869
2022_04_16_abb04,2022_04_16,1,45,sol_onset_05,13869
2022_04_16_abb04,2022_04_16,1,14,sol_offset,13882
2022_04_16_abb04,2022_04_16,1,35,lick_05,13969
2022_04_16_abb04,2022_04_16,1,45,sol_onset_05,13969
2022_04_16_abb04,2022_04_16,1,14,sol_offset,13982
2022_04_16_abb04,2022_04_16,1,35,lick_05,14093
2022_04_16_abb04,2022_04_16,1,45,sol_onset_05,14093
2022_04_16_abb04,2022_04_16,1,14,sol_offset,14106
2022_04_16_abb04,2022_04_16,1,35,lick_05,14201
2022_04_16_abb04,2022_04_16,1,45,sol_onset_05,14201
2022_04_16_abb04,2022_04_16,1,14,sol_offset,14214
2022_04_16_abb04,2022_04_16,1,35,lick_05,14328
2022_04_16_abb04,2022_04_16,1,45,sol_onset_05,14328
2022_04_16_abb04,2022_04_16,1,14,sol_offset,14341
2022_04_16_abb04,2022_04_16,1,35,lick_05,14448
2022_04_16_abb04,2022_04_16,1,45,sol_onset_05,14448
2022_04_16_abb04,2022_04_16,1,14,sol_offset,14461
2022_04_16_abb04,2022_04_16,1,35,lick_05,14587
2022_04_16_abb04,2022_04_16,1,45,sol_onset_05,14587
2022_04_16_abb04,2022_04_16,1,14,sol_offset,14600
2022_04_16_abb04,2022_04_16,1,35,lick_05,14688
2022_04_16_abb04,2022_04_16,1,45,sol_onset_05,14688
2022_04_16_abb04,2022_04_16,1,14,sol_offset,14701
2022_04_16_abb04,2022_04_16,1,35,lick_05,14823
2022_04_16_abb04,2022_04_16,1,45,sol_onset_05,14823
2022_04_16_abb04,2022_04_16,1,14,sol_offset,14836
2022_04_16_abb04,2022_04_16,1,35,lick_05,14939
2022_04_16_abb04,2022_04_16,1,45,sol_onset_05,14939
2022_04_16_abb04,2022_04_16,1,14,sol_offset,14952
2022_04_16_abb04,2022_04_16,1,35,lick_05,15086
