blockname,date,event_key,event_id,event_id_char,event_ts
2022_04_12_abb06,2022_04_12,1,11,break_engaged,0
2022_04_12_abb06,2022_04_12,1,13,spout_extended,0
2022_04_12_abb06,2022_04_12,1,1,start_session,101
2022_04_12_abb06,2022_04_12,1,31,lick,3030
2022_04_12_abb06,2022_04_12,1,18,sol_onset,3030
2022_04_12_abb06,2022_04_12,1,14,sol_offset,3048
2022_04_12_abb06,2022_04_12,1,31,lick,3165
2022_04_12_abb06,2022_04_12,1,18,sol_onset,3165
2022_04_12_abb06,2022_04_12,1,14,sol_offset,3183
2022_04_12_abb06,2022_04_12,1,31,lick,3313
2022_04_12_abb06,2022_04_12,1,18,sol_onset,3313
2022_04_12_abb06,2022_04_12,1,14,sol_offset,3331
2022_04_12_abb06,2022_04_12,1,31,lick,3412
2022_04_12_abb06,2022_04_12,1,18,sol_onset,3412
2022_04_12_abb06,2022_04_12,1,14,sol_offset,3430
2022_04_12_abb06,2022_04_12,1,31,lick,3529
2022_04_12_abb06,2022_04_12,1,18,sol_onset,3529
2022_04_12_abb06,2022_04_12,1,14,sol_offset,3547
2022_04_12_abb06,2022_04_12,1,31,lick,3629
2022_04_12_abb06,2022_04_12,1,18,sol_onset,3629
2022_04_12_abb06,2022_04_12,1,14,sol_offset,3647
2022_04_12_abb06,2022_04_12,1,31,lick,3741
2022_04_12_abb06,2022_04_12,1,18,sol_onset,3741
2022_04_12_abb06,2022_04_12,1,14,sol_offset,3759
2022_04_12_abb06,2022_04_12,1,31,lick,3846
2022_04_12_abb06,2022_04_12,1,18,sol_onset,3846
2022_04_12_abb06,2022_04_12,1,14,sol_offset,3864
2022_04_12_abb06,2022_04_12,1,31,lick,3969
2022_04_12_abb06,2022_04_12,1,18,sol_onset,3969
2022_04_12_abb06,2022_04_12,1,14,sol_offset,3987
2022_04_12_abb06,2022_04_12,1,31,lick,4082
2022_04_12_abb06,2022_04_12,1,18,sol_onset,4082
2022_04_12_abb06,2022_04_12,1,14,sol_offset,4100
2022_04_12_abb06,2022_04_12,1,31,lick,4322
2022_04_12_abb06,2022_04_12,1,18,sol_onset,4322
2022_04_12_abb06,2022_04_12,1,14,sol_offset,4340
2022_04_12_abb06,2022_04_12,1,31,lick,4457
2022_04_12_abb06,2022_04_12,1,18,sol_onset,4457
2022_04_12_abb06,2022_04_12,1,14,sol_offset,4475
2022_04_12_abb06,2022_04_12,1,31,lick,4592
2022_04_12_abb06,2022_04_12,1,18,sol_onset,4592
2022_04_12_abb06,2022_04_12,1,14,sol_offset,4610
2022_04_12_abb06,2022_04_12,1,31,lick,4720
2022_04_12_abb06,2022_04_12,1,18,sol_onset,4720
2022_04_12_abb06,2022_04_12,1,14,sol_offset,4738
2022_04_12_abb06,2022_04_12,1,31,lick,4859
2022_04_12_abb06,2022_04_12,1,18,sol_onset,4859
2022_04_12_abb06,2022_04_12,1,14,sol_offset,4877
2022_04_12_abb06,2022_04_12,1,31,lick,4986
2022_04_12_abb06,2022_04_12,1,18,sol_onset,4986
2022_04_12_abb06,2022_04_12,1,14,sol_offset,5004
2022_04_12_abb06,2022_04_12,1,31,lick,5373
2022_04_12_abb06,2022_04_12,1,18,sol_onset,5373
2022_04_12_abb06,2022_04_12,1,14,sol_offset,5391
2022_04_12_abb06,2022_04_12,1,31,lick,5775
2022_04_12_abb06,2022_04_12,1,18,sol_onset,5775
2022_04_12_abb06,2022_04_12,1,14,sol_offset,5793
2022_04_12_abb06,2022_04_12,1,31,lick,5933
2022_04_12_abb06,2022_04_12,1,18,sol_onset,5933
2022_04_12_abb06,2022_04_12,1,14,sol_offset,5951
2022_04_12_abb06,2022_04_12,1,31,lick,6084
2022_04_12_abb06,2022_04_12,1,18,sol_onset,6084
2022_04_12_abb06,2022_04_12,1,14,sol_offset,6102
2022_04_12_abb06,2022_04_12,1,31,lick,6231
2022_04_12_abb06,2022_04_12,1,18,sol_onset,6231
2022_04_12_abb06,2022_04_12,1,14,sol_offset,6249
2022_04_12_abb06,2022_04_12,1,31,lick,6389
2022_04_12_abb06,2022_04_12,1,18,sol_onset,6389
2022_04_12_abb06,2022_04_12,1,14,sol_offset,6407
2022_04_12_abb06,2022_04_12,1,31,lick,6541
2022_04_12_abb06,2022_04_12,1,18,sol_onset,6541
2022_04_12_abb06,2022_04_12,1,14,sol_offset,6559
2022_04_12_abb06,2022_04_12,1,31,lick,6679
2022_04_12_abb06,2022_04_12,1,18,sol_onset,6679
2022_04_12_abb06,2022_04_12,1,14,sol_offset,6697
2022_04_12_abb06,2022_04_12,1,31,lick,26238
2022_04_12_abb06,2022_04_12,1,18,sol_onset,26238
2022_04_12_abb06,2022_04_12,1,14,sol_offset,26256
2022_04_12_abb06,2022_04_12,1,31,lick,26497
2022_04_12_abb06,2022_04_12,1,18,sol_onset,26497
2022_04_12_abb06,2022_04_12,1,14,sol_offset,26515
2022_04_12_abb06,2022_04_12,1,31,lick,26733
2022_04_12_abb06,2022_04_12,1,18,sol_onset,26733
2022_04_12_abb06,2022_04_12,1,14,sol_offset,26751
2022_04_12_abb06,2022_04_12,1,31,lick,97010
2022_04_12_abb06,2022_04_12,1,18,sol_onset,97010
2022_04_12_abb06,2022_04_12,1,14,sol_offset,97028
2022_04_12_abb06,2022_04_12,1,31,lick,97277
2022_04_12_abb06,2022_04_12,1,18,sol_onset,97277
2022_04_12_abb06,2022_04_12,1,14,sol_offset,97295
2022_04_12_abb06,2022_04_12,1,31,lick,97780
2022_04_12_abb06,2022_04_12,1,18,sol_onset,97780
2022_04_12_abb06,2022_04_12,1,14,sol_offset,97798
2022_04_12_abb06,2022_04_12,1,31,lick,98004
2022_04_12_abb06,2022_04_12,1,18,sol_onset,98004
2022_04_12_abb06,2022_04_12,1,14,sol_offset,98022
2022_04_12_abb06,2022_04_12,1,31,lick,98148
