blockname,date,event_key,event_id,event_id_char,event_ts
2022_05_23_abb08,2022_05_23,1,11,break_engaged,0
2022_05_23_abb08,2022_05_23,1,13,spout_extended,0
2022_05_23_abb08,2022_05_23,1,1,start_session,0
2022_05_23_abb08,2022_05_23,1,15,spout_retracted,0
2022_05_23_abb08,2022_05_23,1,13,spout_extended,10431
2022_05_23_abb08,2022_05_23,1,33,lick_03,10630
2022_05_23_abb08,2022_05_23,1,43,sol_onset_03,10630
2022_05_23_abb08,2022_05_23,1,14,sol_offset,10655
2022_05_23_abb08,2022_05_23,1,33,lick_03,10830
2022_05_23_abb08,2022_05_23,1,43,sol_onset_03,10830
2022_05_23_abb08,2022_05_23,1,14,sol_offset,10855
2022_05_23_abb08,2022_05_23,1,33,lick_03,10958
2022_05_23_abb08,2022_05_23,1,43,sol_onset_03,10958
2022_05_23_abb08,2022_05_23,1,14,sol_offset,10983
2022_05_23_abb08,2022_05_23,1,33,lick_03,11089
2022_05_23_abb08,2022_05_23,1,43,sol_onset_03,11089
2022_05_23_abb08,2022_05_23,1,14,sol_offset,11114
2022_05_23_abb08,2022_05_23,1,33,lick_03,11322
2022_05_23_abb08,2022_05_23,1,43,sol_onset_03,11322
2022_05_23_abb08,2022_05_23,1,14,sol_offset,11347
2022_05_23_abb08,2022_05_23,1,33,lick_03,11472
2022_05_23_abb08,2022_05_23,1,43,sol_onset_03,11472
2022_05_23_abb08,2022_05_23,1,14,sol_offset,11497
2022_05_23_abb08,2022_05_23,1,33,lick_03,11585
2022_05_23_abb08,2022_05_23,1,43,sol_onset_03,11585
2022_05_23_abb08,2022_05_23,1,14,sol_offset,11610
2022_05_23_abb08,2022_05_23,1,33,lick_03,11851
2022_05_23_abb08,2022_05_23,1,43,sol_onset_03,11851
2022_05_23_abb08,2022_05_23,1,14,sol_offset,11876
2022_05_23_abb08,2022_05_23,1,33,lick_03,11976
2022_05_23_abb08,2022_05_23,1,43,sol_onset_03,11976
2022_05_23_abb08,2022_05_23,1,14,sol_offset,12001
2022_05_23_abb08,2022_05_23,1,33,lick_03,12242
2022_05_23_abb08,2022_05_23,1,43,sol_onset_03,12242
2022_05_23_abb08,2022_05_23,1,14,sol_offset,12267
2022_05_23_abb08,2022_05_23,1,33,lick_03,12490
2022_05_23_abb08,2022_05_23,1,43,sol_onset_03,12490
2022_05_23_abb08,2022_05_23,1,14,sol_offset,12515
2022_05_23_abb08,2022_05_23,1,33,lick_03,12758
2022_05_23_abb08,2022_05_23,1,43,sol_onset_03,12758
2022_05_23_abb08,2022_05_23,1,14,sol_offset,12783
2022_05_23_abb08,2022_05_23,1,33,lick_03,12889
2022_05_23_abb08,2022_05_23,1,43,sol_onset_03,12889
2022_05_23_abb08,2022_05_23,1,14,sol_offset,12914
2022_05_23_abb08,2022_05_23,1,33,lick_03,13024
2022_05_23_abb08,2022_05_23,1,43,sol_onset_03,13024
2022_05_23_abb08,2022_05_23,1,14,sol_offset,13049
2022_05_23_abb08,2022_05_23,1,33,lick_03,13159
2022_05_23_abb08,2022_05_23,1,43,sol_onset_03,13159
2022_05_23_abb08,2022_05_23,1,14,sol_offset,13184
2022_05_23_abb08,2022_05_23,1,33,lick_03,13272
2022_05_23_abb08,2022_05_23,1,43,sol_onset_03,13272
2022_05_23_abb08,2022_05_23,1,14,sol_offset,13297
2022_05_23_abb08,2022_05_23,1,15,spout_retracted,13431
2022_05_23_abb08,2022_05_23,1,11,break_engaged,13432
2022_05_23_abb08,2022_05_23,1,15,spout_retracted,13632
2022_05_23_abb08,2022_05_23,1,130,radial_in_pos,14332
2022_05_23_abb08,2022_05_23,1,13,spout_extended,25016
2022_05_23_abb08,2022_05_23,1,31,lick,25160
2022_05_23_abb08,2022_05_23,1,41,sol_onset_01,25160
2022_05_23_abb08,2022_05_23,1,14,sol_offset,25178
2022_05_23_abb08,2022_05_23,1,31,lick,25376
2022_05_23_abb08,2022_05_23,1,41,sol_onset_01,25376
2022_05_23_abb08,2022_05_23,1,14,sol_offset,25394
2022_05_23_abb08,2022_05_23,1,31,lick,25461
2022_05_23_abb08,2022_05_23,1,41,sol_onset_01,25461
2022_05_23_abb08,2022_05_23,1,14,sol_offset,25479
2022_05_23_abb08,2022_05_23,1,31,lick,25616
2022_05_23_abb08,2022_05_23,1,41,sol_onset_01,25616
2022_05_23_abb08,2022_05_23,1,14,sol_offset,25634
2022_05_23_abb08,2022_05_23,1,31,lick,25755
2022_05_23_abb08,2022_05_23,1,41,sol_onset_01,25755
2022_05_23_abb08,2022_05_23,1,14,sol_offset,25773
2022_05_23_abb08,2022_05_23,1,31,lick,25860
2022_05_23_abb08,2022_05_23,1,41,sol_onset_01,25860
2022_05_23_abb08,2022_05_23,1,14,sol_offset,25878
2022_05_23_abb08,2022_05_23,1,31,lick,26007
2022_05_23_abb08,2022_05_23,1,41,sol_onset_01,26007
2022_05_23_abb08,2022_05_23,1,14,sol_offset,26025
2022_05_23_abb08,2022_05_23,1,31,lick,26112
2022_05_23_abb08,2022_05_23,1,41,sol_onset_01,26112
2022_05_23_abb08,2022_05_23,1,14,sol_offset,26130
2022_05_23_abb08,2022_05_23,1,31,lick,26258
2022_05_23_abb08,2022_05_23,1,41,sol_onset_01,26258
2022_05_23_abb08,2022_05_23,1,14,sol_offset,26276
2022_05_23_abb08,2022_05_23,1,31,lick,26362
2022_05_23_abb08,2022_05_23,1,41,sol_onset_01,26362
2022_05_23_abb08,2022_05_23,1,14,sol_offset,26380
2022_05_23_abb08,2022_05_23,1,31,lick,26494
2022_05_23_abb08,2022_05_23,1,41,sol_onset_01,26494
2022_05_23_abb08,2022_05_23,1,14,sol_offset,26512
2022_05_23_abb08,2022_05_23,1,31,lick,26606
2022_05_23_abb08,2022_05_23,1,41,sol_onset_01,26606
2022_05_23_abb08,2022_05_23,1,14,sol_offset,26624
2022_05_23_abb08,2022_05_23,1,31,lick,26738
2022_05_23_abb08,2022_05_23,1,41,sol_onset_01,26738
2022_05_23_abb08,2022_05_23,1,14,sol_offset,26756
2022_05_23_abb08,2022_05_23,1,31,lick,26865
2022_05_23_abb08,2022_05_23,1,41,sol_onset_01,26865
2022_05_23_abb08,2022_05_23,1,14,sol_offset,26883
2022_05_23_abb08,2022_05_23,1,31,lick,26982
2022_05_23_abb08,2022_05_23,1,41,sol_onset_01,26982
2022_05_23_abb08,2022_05_23,1,14,sol_offset,27000
2022_05_23_abb08,2022_05_23,1,31,lick,27117
2022_05_23_abb08,2022_05_23,1,41,sol_onset_01,27117
2022_05_23_abb08,2022_05_23,1,14,sol_offset,27136
2022_05_23_abb08,2022_05_23,1,31,lick,27357
2022_05_23_abb08,2022_05_23,1,41,sol_onset_01,27357
2022_05_23_abb08,2022_05_23,1,14,sol_offset,27375
2022_05_23_abb08,2022_05_23,1,31,lick,27613
