blockname,date,event_key,param_dynamic,param_ts,param_value
2022_05_24_abb07,2022_05_24,1,current_pos,0,1
2022_05_24_abb07,2022_05_24,1,current_pos,100,NA
2022_05_24_abb07,2022_05_24,1,current_pos,14753,0
2022_05_24_abb07,2022_05_24,1,current_pos,26438,3
2022_05_24_abb07,2022_05_24,1,current_pos,39403,3
2022_05_24_abb07,2022_05_24,1,current_pos,54538,2
2022_05_24_abb07,2022_05_24,1,current_pos,67914,1
2022_05_24_abb07,2022_05_24,1,current_pos,82041,4
2022_05_24_abb07,2022_05_24,1,current_pos,94285,0
2022_05_24_abb07,2022_05_24,1,current_pos,107228,2
2022_05_24_abb07,2022_05_24,1,current_pos,123144,4
2022_05_24_abb07,2022_05_24,1,current_pos,135940,4
2022_05_24_abb07,2022_05_24,1,current_pos,148730,2
2022_05_24_abb07,2022_05_24,1,current_pos,160448,3
2022_05_24_abb07,2022_05_24,1,current_pos,174746,2
2022_05_24_abb07,2022_05_24,1,current_pos,187354,4
2022_05_24_abb07,2022_05_24,1,current_pos,201804,1
2022_05_24_abb07,2022_05_24,1,current_pos,215302,1
2022_05_24_abb07,2022_05_24,1,current_pos,230950,3
2022_05_24_abb07,2022_05_24,1,current_pos,244853,0
2022_05_24_abb07,2022_05_24,1,current_pos,256044,0
2022_05_24_abb07,2022_05_24,1,current_pos,270113,2
2022_05_24_abb07,2022_05_24,1,current_pos,283467,1
2022_05_24_abb07,2022_05_24,1,current_pos,295699,4
2022_05_24_abb07,2022_05_24,1,current_pos,309191,4
2022_05_24_abb07,2022_05_24,1,current_pos,323608,2
2022_05_24_abb07,2022_05_24,1,current_pos,335672,1
2022_05_24_abb07,2022_05_24,1,current_pos,348297,0
2022_05_24_abb07,2022_05_24,1,current_pos,359581,3
2022_05_24_abb07,2022_05_24,1,current_pos,372395,3
2022_05_24_abb07,2022_05_24,1,current_pos,385063,0
2022_05_24_abb07,2022_05_24,1,current_pos,399788,2
2022_05_24_abb07,2022_05_24,1,current_pos,412868,4
2022_05_24_abb07,2022_05_24,1,current_pos,425200,4
2022_05_24_abb07,2022_05_24,1,current_pos,436674,3
2022_05_24_abb07,2022_05_24,1,current_pos,450146,3
2022_05_24_abb07,2022_05_24,1,current_pos,465266,2
2022_05_24_abb07,2022_05_24,1,current_pos,477733,0
2022_05_24_abb07,2022_05_24,1,current_pos,492652,1
2022_05_24_abb07,2022_05_24,1,current_pos,507753,0
2022_05_24_abb07,2022_05_24,1,current_pos,521693,1
2022_05_24_abb07,2022_05_24,1,current_pos,533776,1
2022_05_24_abb07,2022_05_24,1,current_pos,547159,3
2022_05_24_abb07,2022_05_24,1,current_pos,560235,2
2022_05_24_abb07,2022_05_24,1,current_pos,574778,2
2022_05_24_abb07,2022_05_24,1,current_pos,590058,3
2022_05_24_abb07,2022_05_24,1,current_pos,601771,4
2022_05_24_abb07,2022_05_24,1,current_pos,615533,0
2022_05_24_abb07,2022_05_24,1,current_pos,628016,0
2022_05_24_abb07,2022_05_24,1,current_pos,643597,4
2022_05_24_abb07,2022_05_24,1,current_pos,658835,1
2022_05_24_abb07,2022_05_24,1,current_pos,673557,3
2022_05_24_abb07,2022_05_24,1,current_pos,686896,3
2022_05_24_abb07,2022_05_24,1,current_pos,702028,4
2022_05_24_abb07,2022_05_24,1,current_pos,717075,4
