blockname,date,event_key,param_dynamic,param_ts,param_value
2022_04_20_abb06,2022_04_20,1,current_pos,0,2
2022_04_20_abb06,2022_04_20,1,current_pos,100,NA
2022_04_20_abb06,2022_04_20,1,current_pos,12947,4
2022_04_20_abb06,2022_04_20,1,current_pos,24383,3
2022_04_20_abb06,2022_04_20,1,current_pos,35922,0
2022_04_20_abb06,2022_04_20,1,current_pos,47399,4
2022_04_20_abb06,2022_04_20,1,current_pos,60492,3
2022_04_20_abb06,2022_04_20,1,current_pos,73348,2
2022_04_20_abb06,2022_04_20,1,current_pos,88047,0
2022_04_20_abb06,2022_04_20,1,current_pos,100112,1
2022_04_20_abb06,2022_04_20,1,current_pos,111752,1
2022_04_20_abb06,2022_04_20,1,current_pos,125485,3
2022_04_20_abb06,2022_04_20,1,current_pos,137483,2
2022_04_20_abb06,2022_04_20,1,current_pos,149683,2
2022_04_20_abb06,2022_04_20,1,current_pos,163136,0
2022_04_20_abb06,2022_04_20,1,current_pos,177701,1
2022_04_20_abb06,2022_04_20,1,current_pos,189165,3
2022_04_20_abb06,2022_04_20,1,current_pos,205160,1
2022_04_20_abb06,2022_04_20,1,current_pos,217128,4
2022_04_20_abb06,2022_04_20,1,current_pos,229302,4
2022_04_20_abb06,2022_04_20,1,current_pos,245300,0
2022_04_20_abb06,2022_04_20,1,current_pos,256757,0
2022_04_20_abb06,2022_04_20,1,current_pos,269455,0
2022_04_20_abb06,2022_04_20,1,current_pos,282164,2
2022_04_20_abb06,2022_04_20,1,current_pos,297947,3
2022_04_20_abb06,2022_04_20,1,current_pos,313854,1
2022_04_20_abb06,2022_04_20,1,current_pos,326358,4
2022_04_20_abb06,2022_04_20,1,current_pos,338050,4
2022_04_20_abb06,2022_04_20,1,current_pos,351236,2
2022_04_20_abb06,2022_04_20,1,current_pos,362417,3
2022_04_20_abb06,2022_04_20,1,current_pos,376918,1
2022_04_20_abb06,2022_04_20,1,current_pos,391307,2
2022_04_20_abb06,2022_04_20,1,current_pos,403937,3
2022_04_20_abb06,2022_04_20,1,current_pos,417090,0
2022_04_20_abb06,2022_04_20,1,current_pos,430052,3
2022_04_20_abb06,2022_04_20,1,current_pos,444257,4
2022_04_20_abb06,2022_04_20,1,current_pos,455567,1
2022_04_20_abb06,2022_04_20,1,current_pos,469048,2
2022_04_20_abb06,2022_04_20,1,current_pos,482988,0
2022_04_20_abb06,2022_04_20,1,current_pos,498940,1
2022_04_20_abb06,2022_04_20,1,current_pos,509948,4
2022_04_20_abb06,2022_04_20,1,current_pos,521857,3
2022_04_20_abb06,2022_04_20,1,current_pos,533273,1
2022_04_20_abb06,2022_04_20,1,current_pos,544324,3
2022_04_20_abb06,2022_04_20,1,current_pos,556122,1
2022_04_20_abb06,2022_04_20,1,current_pos,570712,2
2022_04_20_abb06,2022_04_20,1,current_pos,585586,0
2022_04_20_abb06,2022_04_20,1,current_pos,597604,2
2022_04_20_abb06,2022_04_20,1,current_pos,613506,4
2022_04_20_abb06,2022_04_20,1,current_pos,628643,4
2022_04_20_abb06,2022_04_20,1,current_pos,643688,0
2022_04_20_abb06,2022_04_20,1,current_pos,655700,4
2022_04_20_abb06,2022_04_20,1,current_pos,667684,2
2022_04_20_abb06,2022_04_20,1,current_pos,680310,3
2022_04_20_abb06,2022_04_20,1,current_pos,693650,1
2022_04_20_abb06,2022_04_20,1,current_pos,706296,1
2022_04_20_abb06,2022_04_20,1,current_pos,718944,0
2022_04_20_abb06,2022_04_20,1,current_pos,730510,3
2022_04_20_abb06,2022_04_20,1,current_pos,745933,0
2022_04_20_abb06,2022_04_20,1,current_pos,759863,4
2022_04_20_abb06,2022_04_20,1,current_pos,775848,2
2022_04_20_abb06,2022_04_20,1,current_pos,789831,2
2022_04_20_abb06,2022_04_20,1,current_pos,801630,1
2022_04_20_abb06,2022_04_20,1,current_pos,813647,4
2022_04_20_abb06,2022_04_20,1,current_pos,826534,4
2022_04_20_abb06,2022_04_20,1,current_pos,839688,3
2022_04_20_abb06,2022_04_20,1,current_pos,854560,2
2022_04_20_abb06,2022_04_20,1,current_pos,866157,1
2022_04_20_abb06,2022_04_20,1,current_pos,877747,0
2022_04_20_abb06,2022_04_20,1,current_pos,888994,0
2022_04_20_abb06,2022_04_20,1,current_pos,901610,3
2022_04_20_abb06,2022_04_20,1,current_pos,916761,4
2022_04_20_abb06,2022_04_20,1,current_pos,930992,1
2022_04_20_abb06,2022_04_20,1,current_pos,944678,1
2022_04_20_abb06,2022_04_20,1,current_pos,959263,2
2022_04_20_abb06,2022_04_20,1,current_pos,973060,3
2022_04_20_abb06,2022_04_20,1,current_pos,986524,2
2022_04_20_abb06,2022_04_20,1,current_pos,999920,3
2022_04_20_abb06,2022_04_20,1,current_pos,1011702,0
2022_04_20_abb06,2022_04_20,1,current_pos,1024275,4
2022_04_20_abb06,2022_04_20,1,current_pos,1037993,0
2022_04_20_abb06,2022_04_20,1,current_pos,1053263,4
2022_04_20_abb06,2022_04_20,1,current_pos,1066368,2
2022_04_20_abb06,2022_04_20,1,current_pos,1081320,0
2022_04_20_abb06,2022_04_20,1,current_pos,1094053,4
2022_04_20_abb06,2022_04_20,1,current_pos,1107535,1
2022_04_20_abb06,2022_04_20,1,current_pos,1123511,0
2022_04_20_abb06,2022_04_20,1,current_pos,1138706,1
2022_04_20_abb06,2022_04_20,1,current_pos,1153341,3
2022_04_20_abb06,2022_04_20,1,current_pos,1166276,3
2022_04_20_abb06,2022_04_20,1,current_pos,1180663,2
2022_04_20_abb06,2022_04_20,1,current_pos,1193551,1
2022_04_20_abb06,2022_04_20,1,current_pos,1207984,3
2022_04_20_abb06,2022_04_20,1,current_pos,1222438,4
2022_04_20_abb06,2022_04_20,1,current_pos,1233769,0
2022_04_20_abb06,2022_04_20,1,current_pos,1245159,0
2022_04_20_abb06,2022_04_20,1,current_pos,1260999,4
2022_04_20_abb06,2022_04_20,1,current_pos,1276113,2
2022_04_20_abb06,2022_04_20,1,current_pos,1290760,1
2022_04_20_abb06,2022_04_20,1,current_pos,1303553,2
2022_04_20_abb06,2022_04_20,1,current_pos,1318384,3
2022_04_20_abb06,2022_04_20,1,current_tone,NA,13000
