blockname,date,event_key,event_id,event_id_char,event_ts
2022_05_13_abb05,2022_05_13,1,11,break_engaged,0
2022_05_13_abb05,2022_05_13,1,13,spout_extended,0
2022_05_13_abb05,2022_05_13,1,1,start_session,0
2022_05_13_abb05,2022_05_13,1,15,spout_retracted,0
2022_05_13_abb05,2022_05_13,1,13,spout_extended,10852
2022_05_13_abb05,2022_05_13,1,31,lick,11080
2022_05_13_abb05,2022_05_13,1,41,sol_onset_01,11080
2022_05_13_abb05,2022_05_13,1,14,sol_offset,11098
2022_05_13_abb05,2022_05_13,1,31,lick,11371
2022_05_13_abb05,2022_05_13,1,41,sol_onset_01,11371
2022_05_13_abb05,2022_05_13,1,14,sol_offset,11389
2022_05_13_abb05,2022_05_13,1,31,lick,11622
2022_05_13_abb05,2022_05_13,1,41,sol_onset_01,11622
2022_05_13_abb05,2022_05_13,1,14,sol_offset,11640
2022_05_13_abb05,2022_05_13,1,31,lick,11857
2022_05_13_abb05,2022_05_13,1,41,sol_onset_01,11857
2022_05_13_abb05,2022_05_13,1,14,sol_offset,11875
2022_05_13_abb05,2022_05_13,1,31,lick,12015
2022_05_13_abb05,2022_05_13,1,41,sol_onset_01,12015
2022_05_13_abb05,2022_05_13,1,14,sol_offset,12033
2022_05_13_abb05,2022_05_13,1,31,lick,12139
2022_05_13_abb05,2022_05_13,1,41,sol_onset_01,12139
2022_05_13_abb05,2022_05_13,1,14,sol_offset,12157
2022_05_13_abb05,2022_05_13,1,31,lick,12479
2022_05_13_abb05,2022_05_13,1,41,sol_onset_01,12479
2022_05_13_abb05,2022_05_13,1,14,sol_offset,12497
2022_05_13_abb05,2022_05_13,1,15,spout_retracted,13852
2022_05_13_abb05,2022_05_13,1,11,break_engaged,13853
2022_05_13_abb05,2022_05_13,1,15,spout_retracted,14053
2022_05_13_abb05,2022_05_13,1,130,radial_in_pos,14753
2022_05_13_abb05,2022_05_13,1,13,spout_extended,22537
2022_05_13_abb05,2022_05_13,1,33,lick_03,22846
2022_05_13_abb05,2022_05_13,1,43,sol_onset_03,22846
2022_05_13_abb05,2022_05_13,1,14,sol_offset,22871
2022_05_13_abb05,2022_05_13,1,33,lick_03,23078
2022_05_13_abb05,2022_05_13,1,43,sol_onset_03,23078
2022_05_13_abb05,2022_05_13,1,14,sol_offset,23103
2022_05_13_abb05,2022_05_13,1,33,lick_03,23306
2022_05_13_abb05,2022_05_13,1,43,sol_onset_03,23306
2022_05_13_abb05,2022_05_13,1,14,sol_offset,23331
2022_05_13_abb05,2022_05_13,1,33,lick_03,23545
2022_05_13_abb05,2022_05_13,1,43,sol_onset_03,23545
2022_05_13_abb05,2022_05_13,1,14,sol_offset,23570
2022_05_13_abb05,2022_05_13,1,33,lick_03,23677
2022_05_13_abb05,2022_05_13,1,43,sol_onset_03,23677
2022_05_13_abb05,2022_05_13,1,14,sol_offset,23702
2022_05_13_abb05,2022_05_13,1,33,lick_03,23912
2022_05_13_abb05,2022_05_13,1,43,sol_onset_03,23912
2022_05_13_abb05,2022_05_13,1,14,sol_offset,23937
2022_05_13_abb05,2022_05_13,1,33,lick_03,24059
2022_05_13_abb05,2022_05_13,1,43,sol_onset_03,24059
2022_05_13_abb05,2022_05_13,1,14,sol_offset,24084
2022_05_13_abb05,2022_05_13,1,33,lick_03,24164
2022_05_13_abb05,2022_05_13,1,43,sol_onset_03,24164
2022_05_13_abb05,2022_05_13,1,14,sol_offset,24189
2022_05_13_abb05,2022_05_13,1,33,lick_03,24303
2022_05_13_abb05,2022_05_13,1,43,sol_onset_03,24303
2022_05_13_abb05,2022_05_13,1,14,sol_offset,24328
2022_05_13_abb05,2022_05_13,1,33,lick_03,24434
2022_05_13_abb05,2022_05_13,1,43,sol_onset_03,24434
2022_05_13_abb05,2022_05_13,1,14,sol_offset,24459
2022_05_13_abb05,2022_05_13,1,33,lick_03,24593
2022_05_13_abb05,2022_05_13,1,43,sol_onset_03,24593
2022_05_13_abb05,2022_05_13,1,14,sol_offset,24619
2022_05_13_abb05,2022_05_13,1,33,lick_03,24856
2022_05_13_abb05,2022_05_13,1,43,sol_onset_03,24856
2022_05_13_abb05,2022_05_13,1,14,sol_offset,24881
2022_05_13_abb05,2022_05_13,1,33,lick_03,24971
2022_05_13_abb05,2022_05_13,1,43,sol_onset_03,24971
2022_05_13_abb05,2022_05_13,1,14,sol_offset,24996
2022_05_13_abb05,2022_05_13,1,33,lick_03,25230
2022_05_13_abb05,2022_05_13,1,43,sol_onset_03,25230
2022_05_13_abb05,2022_05_13,1,14,sol_offset,25255
2022_05_13_abb05,2022_05_13,1,33,lick_03,25369
2022_05_13_abb05,2022_05_13,1,43,sol_onset_03,25369
2022_05_13_abb05,2022_05_13,1,14,sol_offset,25394
2022_05_13_abb05,2022_05_13,1,33,lick_03,25504
2022_05_13_abb05,2022_05_13,1,43,sol_onset_03,25504
2022_05_13_abb05,2022_05_13,1,14,sol_offset,25529
2022_05_13_abb05,2022_05_13,1,15,spout_retracted,25537
2022_05_13_abb05,2022_05_13,1,11,break_engaged,25538
2022_05_13_abb05,2022_05_13,1,15,spout_retracted,25738
2022_05_13_abb05,2022_05_13,1,130,radial_in_pos,26438
