blockname,date,event_key,param_dynamic,param_ts,param_value
2022_05_04_abb06,2022_05_04,1,current_pos,0,0
2022_05_04_abb06,2022_05_04,1,current_pos,100,NA
2022_05_04_abb06,2022_05_04,1,current_pos,12947,4
2022_05_04_abb06,2022_05_04,1,current_pos,24383,2
2022_05_04_abb06,2022_05_04,1,current_pos,35922,2
2022_05_04_abb06,2022_05_04,1,current_pos,47399,0
2022_05_04_abb06,2022_05_04,1,current_pos,60492,3
2022_05_04_abb06,2022_05_04,1,current_pos,73348,1
2022_05_04_abb06,2022_05_04,1,current_pos,88047,3
2022_05_04_abb06,2022_05_04,1,current_pos,100112,4
2022_05_04_abb06,2022_05_04,1,current_pos,111752,1
2022_05_04_abb06,2022_05_04,1,current_pos,125485,3
2022_05_04_abb06,2022_05_04,1,current_pos,137483,0
2022_05_04_abb06,2022_05_04,1,current_pos,149683,2
2022_05_04_abb06,2022_05_04,1,current_pos,163136,1
2022_05_04_abb06,2022_05_04,1,current_pos,177701,2
2022_05_04_abb06,2022_05_04,1,current_pos,189165,0
2022_05_04_abb06,2022_05_04,1,current_pos,205160,4
2022_05_04_abb06,2022_05_04,1,current_pos,217128,3
2022_05_04_abb06,2022_05_04,1,current_pos,229302,1
2022_05_04_abb06,2022_05_04,1,current_pos,245300,4
2022_05_04_abb06,2022_05_04,1,current_pos,256757,4
2022_05_04_abb06,2022_05_04,1,current_pos,269455,2
2022_05_04_abb06,2022_05_04,1,current_pos,282164,1
2022_05_04_abb06,2022_05_04,1,current_pos,297947,1
2022_05_04_abb06,2022_05_04,1,current_pos,313854,2
2022_05_04_abb06,2022_05_04,1,current_pos,326358,3
2022_05_04_abb06,2022_05_04,1,current_pos,338050,4
2022_05_04_abb06,2022_05_04,1,current_pos,351236,3
2022_05_04_abb06,2022_05_04,1,current_pos,362417,0
2022_05_04_abb06,2022_05_04,1,current_pos,376918,0
2022_05_04_abb06,2022_05_04,1,current_pos,391307,4
2022_05_04_abb06,2022_05_04,1,current_pos,403937,1
2022_05_04_abb06,2022_05_04,1,current_pos,417090,2
2022_05_04_abb06,2022_05_04,1,current_pos,430052,0
2022_05_04_abb06,2022_05_04,1,current_pos,444257,3
2022_05_04_abb06,2022_05_04,1,current_pos,455567,4
2022_05_04_abb06,2022_05_04,1,current_pos,469048,2
2022_05_04_abb06,2022_05_04,1,current_pos,482988,3
2022_05_04_abb06,2022_05_04,1,current_pos,498940,1
2022_05_04_abb06,2022_05_04,1,current_pos,509948,0
2022_05_04_abb06,2022_05_04,1,current_pos,521857,4
2022_05_04_abb06,2022_05_04,1,current_pos,533273,3
2022_05_04_abb06,2022_05_04,1,current_pos,544324,0
2022_05_04_abb06,2022_05_04,1,current_pos,556122,4
2022_05_04_abb06,2022_05_04,1,current_pos,570712,3
2022_05_04_abb06,2022_05_04,1,current_pos,585586,2
2022_05_04_abb06,2022_05_04,1,current_pos,597604,1
2022_05_04_abb06,2022_05_04,1,current_pos,613506,0
2022_05_04_abb06,2022_05_04,1,current_pos,628643,2
2022_05_04_abb06,2022_05_04,1,current_pos,643688,1
2022_05_04_abb06,2022_05_04,1,current_pos,655700,4
2022_05_04_abb06,2022_05_04,1,current_pos,667684,1
2022_05_04_abb06,2022_05_04,1,current_pos,680310,2
2022_05_04_abb06,2022_05_04,1,current_pos,693650,0
2022_05_04_abb06,2022_05_04,1,current_pos,706296,0
2022_05_04_abb06,2022_05_04,1,current_pos,718944,3
2022_05_04_abb06,2022_05_04,1,current_pos,730510,3
2022_05_04_abb06,2022_05_04,1,current_pos,745933,2
2022_05_04_abb06,2022_05_04,1,current_pos,759863,4
2022_05_04_abb06,2022_05_04,1,current_pos,775848,1
2022_05_04_abb06,2022_05_04,1,current_pos,789831,2
2022_05_04_abb06,2022_05_04,1,current_pos,801630,2
2022_05_04_abb06,2022_05_04,1,current_pos,813647,3
2022_05_04_abb06,2022_05_04,1,current_pos,826534,4
2022_05_04_abb06,2022_05_04,1,current_pos,839688,4
2022_05_04_abb06,2022_05_04,1,current_pos,854560,1
2022_05_04_abb06,2022_05_04,1,current_pos,866157,0
2022_05_04_abb06,2022_05_04,1,current_pos,877747,0
2022_05_04_abb06,2022_05_04,1,current_pos,888994,3
2022_05_04_abb06,2022_05_04,1,current_pos,901610,1
2022_05_04_abb06,2022_05_04,1,current_pos,916761,2
2022_05_04_abb06,2022_05_04,1,current_pos,930992,3
2022_05_04_abb06,2022_05_04,1,current_pos,944678,3
2022_05_04_abb06,2022_05_04,1,current_pos,959263,4
2022_05_04_abb06,2022_05_04,1,current_pos,973060,1
2022_05_04_abb06,2022_05_04,1,current_pos,986524,4
2022_05_04_abb06,2022_05_04,1,current_pos,999920,0
2022_05_04_abb06,2022_05_04,1,current_pos,1011702,1
2022_05_04_abb06,2022_05_04,1,current_pos,1024275,0
2022_05_04_abb06,2022_05_04,1,current_pos,1037993,2
2022_05_04_abb06,2022_05_04,1,current_pos,1053263,0
2022_05_04_abb06,2022_05_04,1,current_pos,1066368,1
2022_05_04_abb06,2022_05_04,1,current_pos,1081320,4
2022_05_04_abb06,2022_05_04,1,current_pos,1094053,0
2022_05_04_abb06,2022_05_04,1,current_pos,1107535,3
2022_05_04_abb06,2022_05_04,1,current_pos,1123511,1
2022_05_04_abb06,2022_05_04,1,current_pos,1138706,2
2022_05_04_abb06,2022_05_04,1,current_pos,1153341,3
2022_05_04_abb06,2022_05_04,1,current_pos,1166276,4
2022_05_04_abb06,2022_05_04,1,current_pos,1180663,2
2022_05_04_abb06,2022_05_04,1,current_pos,1193551,2
2022_05_04_abb06,2022_05_04,1,current_pos,1207984,3
2022_05_04_abb06,2022_05_04,1,current_pos,1222438,2
2022_05_04_abb06,2022_05_04,1,current_pos,1233769,1
2022_05_04_abb06,2022_05_04,1,current_pos,1245159,1
2022_05_04_abb06,2022_05_04,1,current_pos,1260999,4
2022_05_04_abb06,2022_05_04,1,current_pos,1276113,0
2022_05_04_abb06,2022_05_04,1,current_pos,1290760,3
2022_05_04_abb06,2022_05_04,1,current_pos,1303553,0
2022_05_04_abb06,2022_05_04,1,current_pos,1318384,4
2022_05_04_abb06,2022_05_04,1,current_tone,NA,13000
