blockname,date,event_key,event_id,event_id_char,event_ts
2022_06_10_abb12,2022_06_10,1,11,break_engaged,0
2022_06_10_abb12,2022_06_10,1,13,spout_extended,0
2022_06_10_abb12,2022_06_10,1,1,start_session,0
2022_06_10_abb12,2022_06_10,1,15,spout_retracted,0
2022_06_10_abb12,2022_06_10,1,13,spout_extended,10852
2022_06_10_abb12,2022_06_10,1,34,lick_04,11074
2022_06_10_abb12,2022_06_10,1,44,sol_onset_04,11074
2022_06_10_abb12,2022_06_10,1,14,sol_offset,11104
2022_06_10_abb12,2022_06_10,1,34,lick_04,11171
2022_06_10_abb12,2022_06_10,1,44,sol_onset_04,11171
2022_06_10_abb12,2022_06_10,1,14,sol_offset,11201
2022_06_10_abb12,2022_06_10,1,34,lick_04,11294
2022_06_10_abb12,2022_06_10,1,44,sol_onset_04,11294
2022_06_10_abb12,2022_06_10,1,14,sol_offset,11324
2022_06_10_abb12,2022_06_10,1,34,lick_04,11411
2022_06_10_abb12,2022_06_10,1,44,sol_onset_04,11411
2022_06_10_abb12,2022_06_10,1,14,sol_offset,11441
2022_06_10_abb12,2022_06_10,1,34,lick_04,11566
2022_06_10_abb12,2022_06_10,1,44,sol_onset_04,11566
2022_06_10_abb12,2022_06_10,1,14,sol_offset,11596
2022_06_10_abb12,2022_06_10,1,34,lick_04,11662
2022_06_10_abb12,2022_06_10,1,44,sol_onset_04,11662
2022_06_10_abb12,2022_06_10,1,14,sol_offset,11692
2022_06_10_abb12,2022_06_10,1,34,lick_04,11816
2022_06_10_abb12,2022_06_10,1,44,sol_onset_04,11816
2022_06_10_abb12,2022_06_10,1,14,sol_offset,11846
2022_06_10_abb12,2022_06_10,1,34,lick_04,11913
2022_06_10_abb12,2022_06_10,1,44,sol_onset_04,11913
2022_06_10_abb12,2022_06_10,1,14,sol_offset,11943
2022_06_10_abb12,2022_06_10,1,34,lick_04,12080
2022_06_10_abb12,2022_06_10,1,44,sol_onset_04,12080
2022_06_10_abb12,2022_06_10,1,14,sol_offset,12110
2022_06_10_abb12,2022_06_10,1,34,lick_04,12172
2022_06_10_abb12,2022_06_10,1,44,sol_onset_04,12172
2022_06_10_abb12,2022_06_10,1,14,sol_offset,12203
2022_06_10_abb12,2022_06_10,1,34,lick_04,12335
