blockname,date,event_key,param_dynamic,param_ts,param_value
2022_05_05_abb05,2022_05_05,1,current_pos,0,1
2022_05_05_abb05,2022_05_05,1,current_pos,100,NA
2022_05_05_abb05,2022_05_05,1,current_pos,12947,2
2022_05_05_abb05,2022_05_05,1,current_pos,24383,1
2022_05_05_abb05,2022_05_05,1,current_pos,35922,4
2022_05_05_abb05,2022_05_05,1,current_pos,47399,2
2022_05_05_abb05,2022_05_05,1,current_pos,60492,3
2022_05_05_abb05,2022_05_05,1,current_pos,73348,4
2022_05_05_abb05,2022_05_05,1,current_pos,88047,0
2022_05_05_abb05,2022_05_05,1,current_pos,100112,3
2022_05_05_abb05,2022_05_05,1,current_pos,111752,0
2022_05_05_abb05,2022_05_05,1,current_pos,125485,4
2022_05_05_abb05,2022_05_05,1,current_pos,137483,3
2022_05_05_abb05,2022_05_05,1,current_pos,149683,3
2022_05_05_abb05,2022_05_05,1,current_pos,163136,2
2022_05_05_abb05,2022_05_05,1,current_pos,177701,1
2022_05_05_abb05,2022_05_05,1,current_pos,189165,0
2022_05_05_abb05,2022_05_05,1,current_pos,205160,4
2022_05_05_abb05,2022_05_05,1,current_pos,217128,0
2022_05_05_abb05,2022_05_05,1,current_pos,229302,1
2022_05_05_abb05,2022_05_05,1,current_pos,245300,2
2022_05_05_abb05,2022_05_05,1,current_pos,256758,1
2022_05_05_abb05,2022_05_05,1,current_pos,269455,1
2022_05_05_abb05,2022_05_05,1,current_pos,282164,0
2022_05_05_abb05,2022_05_05,1,current_pos,297947,3
2022_05_05_abb05,2022_05_05,1,current_pos,313854,4
2022_05_05_abb05,2022_05_05,1,current_pos,326358,3
2022_05_05_abb05,2022_05_05,1,current_pos,338050,0
2022_05_05_abb05,2022_05_05,1,current_pos,351236,4
2022_05_05_abb05,2022_05_05,1,current_pos,362417,2
2022_05_05_abb05,2022_05_05,1,current_pos,376918,2
2022_05_05_abb05,2022_05_05,1,current_pos,391307,4
2022_05_05_abb05,2022_05_05,1,current_pos,403937,2
2022_05_05_abb05,2022_05_05,1,current_pos,417090,3
2022_05_05_abb05,2022_05_05,1,current_pos,430052,1
2022_05_05_abb05,2022_05_05,1,current_pos,444257,0
2022_05_05_abb05,2022_05_05,1,current_pos,455567,0
2022_05_05_abb05,2022_05_05,1,current_pos,469048,2
2022_05_05_abb05,2022_05_05,1,current_pos,482988,1
