blockname,date,event_key,param_dynamic,param_ts,param_value
2022_05_02_abb04,2022_05_02,1,current_pos,0,2
2022_05_02_abb04,2022_05_02,1,current_pos,100,NA
2022_05_02_abb04,2022_05_02,1,current_pos,14753,4
2022_05_02_abb04,2022_05_02,1,current_pos,26438,1
2022_05_02_abb04,2022_05_02,1,current_pos,39403,4
2022_05_02_abb04,2022_05_02,1,current_pos,54538,3
2022_05_02_abb04,2022_05_02,1,current_pos,67914,3
2022_05_02_abb04,2022_05_02,1,current_pos,82041,2
2022_05_02_abb04,2022_05_02,1,current_pos,94285,0
2022_05_02_abb04,2022_05_02,1,current_pos,107228,0
2022_05_02_abb04,2022_05_02,1,current_pos,123144,1
2022_05_02_abb04,2022_05_02,1,current_pos,135940,1
2022_05_02_abb04,2022_05_02,1,current_pos,148730,2
2022_05_02_abb04,2022_05_02,1,current_pos,160448,1
2022_05_02_abb04,2022_05_02,1,current_pos,174746,0
2022_05_02_abb04,2022_05_02,1,current_pos,187354,3
2022_05_02_abb04,2022_05_02,1,current_pos,201804,2
2022_05_02_abb04,2022_05_02,1,current_pos,215302,0
2022_05_02_abb04,2022_05_02,1,current_pos,230950,4
2022_05_02_abb04,2022_05_02,1,current_pos,244853,4
2022_05_02_abb04,2022_05_02,1,current_pos,256045,3
2022_05_02_abb04,2022_05_02,1,current_pos,270113,4
2022_05_02_abb04,2022_05_02,1,current_pos,283467,3
2022_05_02_abb04,2022_05_02,1,current_pos,295699,2
2022_05_02_abb04,2022_05_02,1,current_pos,309191,3
2022_05_02_abb04,2022_05_02,1,current_pos,323608,1
2022_05_02_abb04,2022_05_02,1,current_pos,335672,0
2022_05_02_abb04,2022_05_02,1,current_pos,348297,0
2022_05_02_abb04,2022_05_02,1,current_pos,359581,4
2022_05_02_abb04,2022_05_02,1,current_pos,372395,1
2022_05_02_abb04,2022_05_02,1,current_pos,385063,2
2022_05_02_abb04,2022_05_02,1,current_pos,399788,2
2022_05_02_abb04,2022_05_02,1,current_pos,412868,4
2022_05_02_abb04,2022_05_02,1,current_pos,425200,1
2022_05_02_abb04,2022_05_02,1,current_pos,436674,1
2022_05_02_abb04,2022_05_02,1,current_pos,450146,0
2022_05_02_abb04,2022_05_02,1,current_pos,465266,4
2022_05_02_abb04,2022_05_02,1,current_pos,477733,2
2022_05_02_abb04,2022_05_02,1,current_pos,492652,3
2022_05_02_abb04,2022_05_02,1,current_pos,507753,3
2022_05_02_abb04,2022_05_02,1,current_pos,521693,0
