blockname,date,event_key,param_dynamic,param_ts,param_value
2022_05_04_abb05,2022_05_04,1,current_pos,0,4
2022_05_04_abb05,2022_05_04,1,current_pos,100,NA
2022_05_04_abb05,2022_05_04,1,current_pos,14753,0
2022_05_04_abb05,2022_05_04,1,current_pos,26438,2
2022_05_04_abb05,2022_05_04,1,current_pos,39403,3
2022_05_04_abb05,2022_05_04,1,current_pos,54538,4
2022_05_04_abb05,2022_05_04,1,current_pos,67914,3
2022_05_04_abb05,2022_05_04,1,current_pos,82041,1
2022_05_04_abb05,2022_05_04,1,current_pos,94285,0
2022_05_04_abb05,2022_05_04,1,current_pos,107228,2
2022_05_04_abb05,2022_05_04,1,current_pos,123144,1
2022_05_04_abb05,2022_05_04,1,current_pos,135940,3
2022_05_04_abb05,2022_05_04,1,current_pos,148730,0
2022_05_04_abb05,2022_05_04,1,current_pos,160448,3
2022_05_04_abb05,2022_05_04,1,current_pos,174746,2
2022_05_04_abb05,2022_05_04,1,current_pos,187354,2
2022_05_04_abb05,2022_05_04,1,current_pos,201804,1
2022_05_04_abb05,2022_05_04,1,current_pos,215302,0
2022_05_04_abb05,2022_05_04,1,current_pos,230950,4
2022_05_04_abb05,2022_05_04,1,current_pos,244853,4
2022_05_04_abb05,2022_05_04,1,current_pos,256044,1
2022_05_04_abb05,2022_05_04,1,current_pos,270113,1
2022_05_04_abb05,2022_05_04,1,current_pos,283467,0
2022_05_04_abb05,2022_05_04,1,current_pos,295699,3
2022_05_04_abb05,2022_05_04,1,current_pos,309191,4
2022_05_04_abb05,2022_05_04,1,current_pos,323608,2
2022_05_04_abb05,2022_05_04,1,current_pos,335672,0
2022_05_04_abb05,2022_05_04,1,current_pos,348297,2
2022_05_04_abb05,2022_05_04,1,current_pos,359581,1
2022_05_04_abb05,2022_05_04,1,current_pos,372395,3
2022_05_04_abb05,2022_05_04,1,current_pos,385063,4
2022_05_04_abb05,2022_05_04,1,current_pos,399788,1
2022_05_04_abb05,2022_05_04,1,current_pos,412868,4
2022_05_04_abb05,2022_05_04,1,current_pos,425200,1
2022_05_04_abb05,2022_05_04,1,current_pos,436674,0
2022_05_04_abb05,2022_05_04,1,current_pos,450146,3
2022_05_04_abb05,2022_05_04,1,current_pos,465266,0
2022_05_04_abb05,2022_05_04,1,current_pos,477733,4
2022_05_04_abb05,2022_05_04,1,current_pos,492652,2
2022_05_04_abb05,2022_05_04,1,current_pos,507753,3
2022_05_04_abb05,2022_05_04,1,current_pos,521693,2
2022_05_04_abb05,2022_05_04,1,current_pos,533776,2
2022_05_04_abb05,2022_05_04,1,current_pos,547159,1
2022_05_04_abb05,2022_05_04,1,current_pos,560235,3
2022_05_04_abb05,2022_05_04,1,current_pos,574778,4
2022_05_04_abb05,2022_05_04,1,current_pos,590058,1
2022_05_04_abb05,2022_05_04,1,current_pos,601771,0
2022_05_04_abb05,2022_05_04,1,current_pos,615533,0
2022_05_04_abb05,2022_05_04,1,current_pos,628016,4
2022_05_04_abb05,2022_05_04,1,current_pos,643597,3
2022_05_04_abb05,2022_05_04,1,current_pos,658835,2
2022_05_04_abb05,2022_05_04,1,current_pos,673557,4
2022_05_04_abb05,2022_05_04,1,current_pos,686896,1
2022_05_04_abb05,2022_05_04,1,current_pos,702028,3
2022_05_04_abb05,2022_05_04,1,current_pos,717075,0
2022_05_04_abb05,2022_05_04,1,current_pos,732666,2
2022_05_04_abb05,2022_05_04,1,current_pos,745982,1
2022_05_04_abb05,2022_05_04,1,current_pos,759038,0
2022_05_04_abb05,2022_05_04,1,current_pos,773938,2
2022_05_04_abb05,2022_05_04,1,current_pos,786417,3
2022_05_04_abb05,2022_05_04,1,current_pos,798285,4
2022_05_04_abb05,2022_05_04,1,current_pos,813172,1
2022_05_04_abb05,2022_05_04,1,current_pos,829045,3
2022_05_04_abb05,2022_05_04,1,current_pos,840728,3
2022_05_04_abb05,2022_05_04,1,current_pos,853517,2
2022_05_04_abb05,2022_05_04,1,current_pos,866048,0
2022_05_04_abb05,2022_05_04,1,current_pos,880074,2
2022_05_04_abb05,2022_05_04,1,current_pos,894877,4
2022_05_04_abb05,2022_05_04,1,current_pos,908797,4
2022_05_04_abb05,2022_05_04,1,current_pos,922452,1
2022_05_04_abb05,2022_05_04,1,current_pos,934649,0
2022_05_04_abb05,2022_05_04,1,current_pos,949733,2
2022_05_04_abb05,2022_05_04,1,current_pos,965615,4
2022_05_04_abb05,2022_05_04,1,current_pos,978282,0
2022_05_04_abb05,2022_05_04,1,current_pos,991502,0
2022_05_04_abb05,2022_05_04,1,current_pos,1004664,4
2022_05_04_abb05,2022_05_04,1,current_pos,1016994,3
2022_05_04_abb05,2022_05_04,1,current_pos,1030205,2
2022_05_04_abb05,2022_05_04,1,current_pos,1042403,3
2022_05_04_abb05,2022_05_04,1,current_pos,1054512,1
2022_05_04_abb05,2022_05_04,1,current_pos,1069008,1
2022_05_04_abb05,2022_05_04,1,current_pos,1080948,1
2022_05_04_abb05,2022_05_04,1,current_pos,1093168,2
2022_05_04_abb05,2022_05_04,1,current_pos,1108214,3
2022_05_04_abb05,2022_05_04,1,current_pos,1121576,0
2022_05_04_abb05,2022_05_04,1,current_pos,1132912,3
2022_05_04_abb05,2022_05_04,1,current_pos,1146758,2
2022_05_04_abb05,2022_05_04,1,current_pos,1162501,0
2022_05_04_abb05,2022_05_04,1,current_pos,1177241,4
2022_05_04_abb05,2022_05_04,1,current_pos,1191933,4
2022_05_04_abb05,2022_05_04,1,current_pos,1207124,1
2022_05_04_abb05,2022_05_04,1,current_pos,1220663,0
2022_05_04_abb05,2022_05_04,1,current_pos,1232284,4
2022_05_04_abb05,2022_05_04,1,current_pos,1247861,3
2022_05_04_abb05,2022_05_04,1,current_pos,1260051,2
2022_05_04_abb05,2022_05_04,1,current_pos,1273322,4
2022_05_04_abb05,2022_05_04,1,current_pos,1285915,0
2022_05_04_abb05,2022_05_04,1,current_pos,1297596,1
2022_05_04_abb05,2022_05_04,1,current_pos,1308959,1
2022_05_04_abb05,2022_05_04,1,current_pos,1322088,3
2022_05_04_abb05,2022_05_04,1,current_pos,1336357,2
2022_05_04_abb05,2022_05_04,1,current_tone,NA,13000
