blockname,date,event_key,param_dynamic,param_ts,param_value
2022_05_09_abb01,2022_05_09,1,current_pos,0,3
2022_05_09_abb01,2022_05_09,1,current_pos,100,NA
2022_05_09_abb01,2022_05_09,1,current_pos,12947,4
2022_05_09_abb01,2022_05_09,1,current_pos,24383,1
2022_05_09_abb01,2022_05_09,1,current_pos,35922,0
2022_05_09_abb01,2022_05_09,1,current_pos,47399,0
2022_05_09_abb01,2022_05_09,1,current_pos,60492,3
2022_05_09_abb01,2022_05_09,1,current_pos,73348,1
2022_05_09_abb01,2022_05_09,1,current_pos,88047,2
2022_05_09_abb01,2022_05_09,1,current_pos,100112,4
2022_05_09_abb01,2022_05_09,1,current_pos,111752,2
2022_05_09_abb01,2022_05_09,1,current_pos,125485,3
2022_05_09_abb01,2022_05_09,1,current_pos,137483,3
2022_05_09_abb01,2022_05_09,1,current_pos,149683,1
2022_05_09_abb01,2022_05_09,1,current_pos,163136,2
2022_05_09_abb01,2022_05_09,1,current_pos,177701,0
2022_05_09_abb01,2022_05_09,1,current_pos,189165,4
2022_05_09_abb01,2022_05_09,1,current_pos,205160,4
2022_05_09_abb01,2022_05_09,1,current_pos,217128,2
2022_05_09_abb01,2022_05_09,1,current_pos,229302,1
2022_05_09_abb01,2022_05_09,1,current_pos,245300,0
2022_05_09_abb01,2022_05_09,1,current_pos,256757,3
2022_05_09_abb01,2022_05_09,1,current_pos,269455,2
2022_05_09_abb01,2022_05_09,1,current_pos,282164,4
2022_05_09_abb01,2022_05_09,1,current_pos,297947,0
2022_05_09_abb01,2022_05_09,1,current_pos,313854,4
2022_05_09_abb01,2022_05_09,1,current_pos,326358,1
2022_05_09_abb01,2022_05_09,1,current_pos,338050,1
2022_05_09_abb01,2022_05_09,1,current_pos,351236,2
2022_05_09_abb01,2022_05_09,1,current_pos,362417,3
2022_05_09_abb01,2022_05_09,1,current_pos,376918,0
2022_05_09_abb01,2022_05_09,1,current_pos,391307,3
2022_05_09_abb01,2022_05_09,1,current_pos,403937,4
2022_05_09_abb01,2022_05_09,1,current_pos,417090,2
2022_05_09_abb01,2022_05_09,1,current_pos,430052,0
2022_05_09_abb01,2022_05_09,1,current_pos,444257,1
2022_05_09_abb01,2022_05_09,1,current_pos,455567,4
2022_05_09_abb01,2022_05_09,1,current_pos,469048,1
2022_05_09_abb01,2022_05_09,1,current_pos,482988,2
2022_05_09_abb01,2022_05_09,1,current_pos,498940,0
2022_05_09_abb01,2022_05_09,1,current_pos,509948,3
2022_05_09_abb01,2022_05_09,1,current_pos,521857,4
2022_05_09_abb01,2022_05_09,1,current_pos,533273,1
2022_05_09_abb01,2022_05_09,1,current_pos,544324,1
2022_05_09_abb01,2022_05_09,1,current_pos,556122,0
2022_05_09_abb01,2022_05_09,1,current_pos,570712,3
2022_05_09_abb01,2022_05_09,1,current_pos,585586,0
2022_05_09_abb01,2022_05_09,1,current_pos,597604,2
2022_05_09_abb01,2022_05_09,1,current_pos,613506,3
2022_05_09_abb01,2022_05_09,1,current_pos,628643,4
2022_05_09_abb01,2022_05_09,1,current_pos,643688,2
2022_05_09_abb01,2022_05_09,1,current_pos,655700,3
