blockname,date,event_key,event_id,event_id_char,event_ts
2022_05_19_abb09,2022_05_19,1,11,break_engaged,0
2022_05_19_abb09,2022_05_19,1,13,spout_extended,0
2022_05_19_abb09,2022_05_19,1,1,start_session,0
2022_05_19_abb09,2022_05_19,1,15,spout_retracted,0
2022_05_19_abb09,2022_05_19,1,13,spout_extended,10852
2022_05_19_abb09,2022_05_19,1,32,lick_02,12016
2022_05_19_abb09,2022_05_19,1,42,sol_onset_02,12016
2022_05_19_abb09,2022_05_19,1,14,sol_offset,12050
2022_05_19_abb09,2022_05_19,1,32,lick_02,12214
2022_05_19_abb09,2022_05_19,1,42,sol_onset_02,12214
2022_05_19_abb09,2022_05_19,1,14,sol_offset,12248
2022_05_19_abb09,2022_05_19,1,32,lick_02,12325
2022_05_19_abb09,2022_05_19,1,42,sol_onset_02,12325
2022_05_19_abb09,2022_05_19,1,14,sol_offset,12359
2022_05_19_abb09,2022_05_19,1,32,lick_02,12442
2022_05_19_abb09,2022_05_19,1,42,sol_onset_02,12442
2022_05_19_abb09,2022_05_19,1,14,sol_offset,12476
2022_05_19_abb09,2022_05_19,1,32,lick_02,12565
2022_05_19_abb09,2022_05_19,1,42,sol_onset_02,12565
2022_05_19_abb09,2022_05_19,1,14,sol_offset,12599
2022_05_19_abb09,2022_05_19,1,32,lick_02,12685
2022_05_19_abb09,2022_05_19,1,42,sol_onset_02,12685
2022_05_19_abb09,2022_05_19,1,14,sol_offset,12719
2022_05_19_abb09,2022_05_19,1,32,lick_02,12805
2022_05_19_abb09,2022_05_19,1,42,sol_onset_02,12805
2022_05_19_abb09,2022_05_19,1,14,sol_offset,12839
2022_05_19_abb09,2022_05_19,1,32,lick_02,12929
2022_05_19_abb09,2022_05_19,1,42,sol_onset_02,12929
2022_05_19_abb09,2022_05_19,1,14,sol_offset,12963
2022_05_19_abb09,2022_05_19,1,32,lick_02,13056
2022_05_19_abb09,2022_05_19,1,42,sol_onset_02,13056
2022_05_19_abb09,2022_05_19,1,14,sol_offset,13090
2022_05_19_abb09,2022_05_19,1,32,lick_02,13188
2022_05_19_abb09,2022_05_19,1,42,sol_onset_02,13188
2022_05_19_abb09,2022_05_19,1,14,sol_offset,13222
2022_05_19_abb09,2022_05_19,1,32,lick_02,13323
2022_05_19_abb09,2022_05_19,1,42,sol_onset_02,13323
2022_05_19_abb09,2022_05_19,1,14,sol_offset,13357
2022_05_19_abb09,2022_05_19,1,32,lick_02,13458
2022_05_19_abb09,2022_05_19,1,42,sol_onset_02,13458
2022_05_19_abb09,2022_05_19,1,14,sol_offset,13492
2022_05_19_abb09,2022_05_19,1,32,lick_02,13597
2022_05_19_abb09,2022_05_19,1,42,sol_onset_02,13597
2022_05_19_abb09,2022_05_19,1,14,sol_offset,13631
2022_05_19_abb09,2022_05_19,1,32,lick_02,13731
2022_05_19_abb09,2022_05_19,1,42,sol_onset_02,13731
