blockname,date,event_key,param_dynamic,param_ts,param_value
2022_05_26_abb11,2022_05_26,1,current_pos,0,0
2022_05_26_abb11,2022_05_26,1,current_pos,100,NA
2022_05_26_abb11,2022_05_26,1,current_pos,13911,3
2022_05_26_abb11,2022_05_26,1,current_pos,27749,1
2022_05_26_abb11,2022_05_26,1,current_pos,43511,3
2022_05_26_abb11,2022_05_26,1,current_pos,58992,0
2022_05_26_abb11,2022_05_26,1,current_pos,74729,2
2022_05_26_abb11,2022_05_26,1,current_pos,89871,4
2022_05_26_abb11,2022_05_26,1,current_pos,101851,1
2022_05_26_abb11,2022_05_26,1,current_pos,114114,2
2022_05_26_abb11,2022_05_26,1,current_pos,127080,4
2022_05_26_abb11,2022_05_26,1,current_pos,140503,0
2022_05_26_abb11,2022_05_26,1,current_pos,152595,1
2022_05_26_abb11,2022_05_26,1,current_pos,166264,2
2022_05_26_abb11,2022_05_26,1,current_pos,181846,0
2022_05_26_abb11,2022_05_26,1,current_pos,194847,3
2022_05_26_abb11,2022_05_26,1,current_pos,210024,3
2022_05_26_abb11,2022_05_26,1,current_pos,224445,4
2022_05_26_abb11,2022_05_26,1,current_pos,235719,4
2022_05_26_abb11,2022_05_26,1,current_pos,249248,2
2022_05_26_abb11,2022_05_26,1,current_pos,263340,1
2022_05_26_abb11,2022_05_26,1,current_pos,275384,2
2022_05_26_abb11,2022_05_26,1,current_pos,288861,0
2022_05_26_abb11,2022_05_26,1,current_pos,301666,2
2022_05_26_abb11,2022_05_26,1,current_pos,314845,4
2022_05_26_abb11,2022_05_26,1,current_pos,329555,4
2022_05_26_abb11,2022_05_26,1,current_pos,342494,0
2022_05_26_abb11,2022_05_26,1,current_pos,355462,1
2022_05_26_abb11,2022_05_26,1,current_pos,366799,1
2022_05_26_abb11,2022_05_26,1,current_pos,382532,3
2022_05_26_abb11,2022_05_26,1,current_pos,395246,3
2022_05_26_abb11,2022_05_26,1,current_pos,407549,0
2022_05_26_abb11,2022_05_26,1,current_pos,419282,1
2022_05_26_abb11,2022_05_26,1,current_pos,432893,3
2022_05_26_abb11,2022_05_26,1,current_pos,445589,4
2022_05_26_abb11,2022_05_26,1,current_pos,458459,2
2022_05_26_abb11,2022_05_26,1,current_pos,470307,3
2022_05_26_abb11,2022_05_26,1,current_pos,484271,4
2022_05_26_abb11,2022_05_26,1,current_pos,499256,0
2022_05_26_abb11,2022_05_26,1,current_pos,514052,1
2022_05_26_abb11,2022_05_26,1,current_pos,525399,2
2022_05_26_abb11,2022_05_26,1,current_pos,536851,3
2022_05_26_abb11,2022_05_26,1,current_pos,552079,4
2022_05_26_abb11,2022_05_26,1,current_pos,568005,3
2022_05_26_abb11,2022_05_26,1,current_pos,582425,0
2022_05_26_abb11,2022_05_26,1,current_pos,594924,1
2022_05_26_abb11,2022_05_26,1,current_pos,608314,2
2022_05_26_abb11,2022_05_26,1,current_pos,621607,0
2022_05_26_abb11,2022_05_26,1,current_pos,637310,4
2022_05_26_abb11,2022_05_26,1,current_pos,651581,1
2022_05_26_abb11,2022_05_26,1,current_pos,664302,2
2022_05_26_abb11,2022_05_26,1,current_pos,676823,1
2022_05_26_abb11,2022_05_26,1,current_pos,688390,2
2022_05_26_abb11,2022_05_26,1,current_pos,702545,0
